X,Y,TimeStamp (UTC),"""TriggerID""","""Latitude""","""Longitude""","""Altitude (Meter AGL)""",Gimbal Roll,"""Gimbal Pitch""","""Gimbal Yaw""","""Drone Yaw""","""Combined Yaw""",HCHO (ppm),CO2 (ppm),TVOC (ppb),NO2 (ppm),C2H5OH (ppm),VOC (ppm),CO (ppm),Temp (Celcius),Pressure (pa),Altitude (meter),wind_speed,wind_direction
695472.096758876,5912793.51120271,2022/12/12 12:28:35,"392",53.32819366,5.935520649,28.93,false,false,false,68.88,68.88,0.02,"405","0","112","282","164","139",8.27,"100974",49.99,  0.54 m/s,260°
695476.757075718,5912795.40274854,2022/12/12 12:28:36,"393",53.32820892,5.935591698,28.94,false,false,false,68.98,68.98,0.02,"413","1","111","282","164","139",8.18,"100971",49.99,  0.54 m/s,260°
695480.355429993,5912796.82620914,2022/12/12 12:28:37,"394",53.32822037,5.935646534,28.9,false,false,false,69.71,69.71,0.02,"400","0","111","282","164","139",8.11,"100971",49.99,  0.54 m/s,260°
695481.385632658,5912797.29299289,2022/12/12 12:28:38,"395",53.32822418,5.93566227,28.85,false,false,false,35.97,35.97,0.02,"405","0","111","282","164","139",8.11,"100976",49.99,  0.54 m/s,260°
695481.004688773,5912797.27732485,2022/12/12 12:28:39,"396",53.32822418,5.935656548,28.94,false,false,false,306.63,306.63,0.02,"400","0","110","282","163","138",8.09,"100956",49.99,  0.54 m/s,260°
695480.70461749,5912796.840571,2022/12/12 12:28:40,"397",53.32822037,5.935651779,28.99,false,false,false,256.43,256.43,0.02,"402","0","110","282","163","139",8.08,"100947",49.99,  0.54 m/s,260°
695480.101445187,5912796.81576292,2022/12/12 12:28:41,"398",53.32822037,5.935642719,29.01,false,false,false,256.99,256.99,0.02,"410","1","110","283","162","139",7.97,"100948",49.99,  0.54 m/s,260°
695478.341156557,5912796.31783784,2022/12/12 12:28:41,"399",53.32821655,5.935616016,29.03,false,false,false,256.66,256.66,0.01,"401","0","109","282","163","138",7.78,"100947",49.99,  0.54 m/s,260°
695475.614243633,5912795.35574564,2022/12/12 12:28:43,"400",53.32820892,5.935574532,29,false,false,false,256.48,256.48,0.01,"400","0","109","282","162","139",7.63,"100945",49.99,  0.54 m/s,260°
695472.157131347,5912794.36362369,2022/12/12 12:28:44,"401",53.32820129,5.93552208,28.99,false,false,false,256.6,256.6,0.01,"400","0","109","282","162","139",7.41,"100944",49.99,  2.09 m/s,178°
695468.033332166,5912793.34408567,2022/12/12 12:28:45,"402",53.32819366,5.935459614,29,false,false,false,256.61,256.61,0.01,"400","0","108","283","161","138",7.18,"100942",49.99,  2.09 m/s,178°
695463.369825768,5912792.30346941,2022/12/12 12:28:46,"403",53.32818604,5.935389042,29.01,false,false,false,256.55,256.55,0.01,"405","0","107","282","161","138",6.95,"100940",49.99,  2.09 m/s,178°
695458.406401975,5912790.82388399,2022/12/12 12:28:47,"404",53.32817459,5.935313702,29,false,false,false,256.37,256.37,0,"402","0","107","282","161","138",6.74,"100939",49.99,  2.09 m/s,178°
695453.284147311,5912789.3388862,2022/12/12 12:28:47,"405",53.32816315,5.935235977,28.99,false,false,false,256.43,256.43,0,"400","0","106","282","161","139",6.53,"100942",49.99,  2.09 m/s,178°
695448.366761697,5912788.28673073,2022/12/12 12:28:49,"406",53.32815552,5.935161591,29,false,false,false,256.51,256.51,0,"400","0","105","283","161","138",6.38,"100942",49.99,  2.58 m/s,178°
695443.562045785,5912786.8136878,2022/12/12 12:28:50,"407",53.32814407,5.935088635,29.02,false,false,false,256.44,256.44,0,"400","0","104","283","160","138",6.21,"100941",49.99,  2.58 m/s,178°
695438.612832942,5912785.76023392,2022/12/12 12:28:50,"408",53.32813644,5.935013771,29.01,false,false,false,256.56,256.56,0,"409","1","104","284","160","138",6.03,"100941",49.99,  2.58 m/s,178°
695433.744553296,5912784.28570142,2022/12/12 12:28:52,"409",53.328125,5.934939861,28.99,false,false,false,256.53,256.53,0,"409","1","104","283","160","138",5.89,"100946",49.99,  2.58 m/s,178°
695429.0493883,5912783.24270406,2022/12/12 12:28:53,"410",53.32811737,5.934868813,29,false,false,false,256.62,256.62,0,"400","0","103","284","160","138",5.73,"100941",49.99,  2.58 m/s,178°
695424.149347159,5912781.76687575,2022/12/12 12:28:53,"411",53.32810593,5.934794426,29.01,false,false,false,256.57,256.57,0,"402","0","103","284","159","138",5.59,"100943",49.99,  2.58 m/s,178°
695419.327152051,5912780.71866512,2022/12/12 12:28:55,"412",53.3280983,5.93472147,29.02,false,false,false,256.51,256.51,0,"402","0","102","283","159","138",5.49,"100941",49.99,  3.12 m/s,191°
695414.617624195,5912779.24956623,2022/12/12 12:28:56,"413",53.32808685,5.934649944,29.05,false,false,false,256.19,256.19,0,"405","0","102","285","158","137",5.41,"100938",49.99,  3.12 m/s,191°
695409.717641883,5912777.77375572,2022/12/12 12:28:56,"414",53.32807541,5.934575558,29.04,false,false,false,256.67,256.67,0,"418","2","103","285","158","138",5.34,"100940",49.99,  3.12 m/s,191°
695404.800170775,5912776.72164306,2022/12/12 12:28:58,"415",53.32806778,5.934501171,29.02,false,false,false,256.46,256.46,0,"405","0","102","284","158","138",5.22,"100943",49.99,  3.12 m/s,191°
695400.090656146,5912775.25367354,2022/12/12 12:28:59,"416",53.32805634,5.934429646,29.05,false,false,false,256.62,256.62,0,"405","0","102","284","158","138",5.11,"100946",49.99,  2.75 m/s,188°
695395.109667772,5912774.19895985,2022/12/12 12:28:59,"417",53.32804871,5.934354305,29.09,false,false,false,256.44,256.44,0,"402","0","100","285","157","138",5.04,"100942",49.99,  2.75 m/s,188°
695390.30492421,5912772.72597145,2022/12/12 12:29:01,"418",53.32803726,5.934281349,29.12,false,false,false,256.65,256.65,0,"402","0","100","285","157","138",4.94,"100939",49.99,  2.75 m/s,188°
695385.673187392,5912771.68562569,2022/12/12 12:29:02,"419",53.32802963,5.934211254,29.13,false,false,false,256.56,256.56,0,"413","1","100","284","157","138",4.82,"100938",49.99,  2.75 m/s,188°
695380.646163677,5912770.2046236,2022/12/12 12:29:02,"420",53.32801819,5.93413496,29.13,false,false,false,256.58,256.58,0,"402","0","99","285","156","138",4.72,"100936",49.99,  2.75 m/s,188°
695375.792193283,5912769.15515216,2022/12/12 12:29:04,"421",53.32801056,5.934061527,29.15,false,false,false,256.59,256.59,0,"400","0","100","285","157","138",4.62,"100938",49.99,  2.72 m/s,188°
695371.146110476,5912767.68981979,2022/12/12 12:29:05,"422",53.32799912,5.933990955,29.16,false,false,false,256.62,256.62,0,"402","0","99","285","157","138",4.51,"100936",49.99,  2.72 m/s,188°
695366.133419536,5912766.63383413,2022/12/12 12:29:05,"423",53.32799149,5.933915138,29.16,false,false,false,256.7,256.7,0,"400","0","99","286","156","137",4.45,"100934",49.99,  2.72 m/s,188°
695361.265214376,5912765.15826749,2022/12/12 12:29:07,"424",53.32798004,5.933841229,29.16,false,false,false,256.61,256.61,0.01,"407","1","98","285","156","138",4.36,"100939",49.99,  2.72 m/s,188°
695356.506439023,5912764.11272918,2022/12/12 12:29:08,"425",53.32797241,5.933769226,29.14,false,false,false,256.51,256.51,0.01,"406","0","98","285","155","138",4.28,"100940",49.99,  2.72 m/s,188°
695351.574669891,5912762.63567408,2022/12/12 12:29:08,"426",53.32796097,5.933694363,29.14,false,false,false,256.49,256.49,0,"403","0","97","285","156","137",4.2,"100944",49.99,  2.72 m/s,188°
695346.738147036,5912761.16142503,2022/12/12 12:29:10,"427",53.32794952,5.93362093,29.16,false,false,false,256.52,256.52,0,"400","0","97","286","155","136",4.12,"100938",49.99,  2.76 m/s,186°
695341.91591863,5912760.11329378,2022/12/12 12:29:11,"428",53.32794189,5.933547974,29.18,false,false,false,256.5,256.5,0,"403","0","97","286","155","137",4.06,"100939",49.99,  2.76 m/s,186°
695337.047588419,5912758.63886159,2022/12/12 12:29:11,"429",53.32793045,5.933474064,29.19,false,false,false,256.55,256.55,0,"409","1","97","286","155","137",3.99,"100937",49.99,  2.76 m/s,186°
695332.193599242,5912757.58943515,2022/12/12 12:29:13,"430",53.32792282,5.933400631,29.19,false,false,false,256.64,256.64,0,"407","1","96","286","155","137",3.92,"100938",49.99,  2.76 m/s,186°
695327.452290689,5912756.12023341,2022/12/12 12:29:14,"431",53.32791138,5.933328629,29.21,false,false,false,256.66,256.66,0,"400","0","96","285","154","137",3.86,"100934",49.99,  2.87 m/s,186°
695322.471270696,5912755.06559663,2022/12/12 12:29:14,"432",53.32790375,5.933253288,29.22,false,false,false,256.57,256.57,0,"400","0","94","285","154","137",3.81,"100935",49.99,  2.87 m/s,186°
695317.634732818,5912753.59137757,2022/12/12 12:29:16,"433",53.3278923,5.933179855,29.23,false,false,false,256.54,256.54,0,"400","0","94","286","154","137",3.75,"100935",49.99,  2.87 m/s,186°
695312.907762156,5912752.54719114,2022/12/12 12:29:17,"434",53.32788467,5.93310833,29.23,false,false,false,256.7,256.7,0,"406","0","94","286","154","137",3.7,"100935",49.99,  2.87 m/s,186°
695307.975903505,5912751.07017911,2022/12/12 12:29:17,"435",53.32787323,5.933033466,29.23,false,false,false,256.53,256.53,0,"411","1","94","286","153","136",3.65,"100936",49.99,  2.87 m/s,186°
695303.171068924,5912749.59839198,2022/12/12 12:29:19,"436",53.32786179,5.93296051,29.26,false,false,false,256.63,256.63,0,"402","0","93","286","152","136",3.61,"100931",49.99,  2.90 m/s,185°
695298.412335249,5912748.5529152,2022/12/12 12:29:20,"437",53.32785416,5.932888508,29.27,false,false,false,256.64,256.64,0,"402","0","93","286","153","137",3.56,"100935",49.99,  2.90 m/s,185°
695293.512271232,5912747.0761112,2022/12/12 12:29:21,"438",53.32784271,5.932814121,29.28,false,false,false,256.69,256.69,0,"400","0","93","287","153","137",3.52,"100934",49.99,  2.90 m/s,185°
695288.626573128,5912746.0254276,2022/12/12 12:29:22,"439",53.32783508,5.932740212,29.27,false,false,false,256.61,256.61,0,"406","0","92","287","152","137",3.48,"100938",49.99,  2.90 m/s,185°
695283.980445716,5912744.56018154,2022/12/12 12:29:23,"440",53.32782364,5.93266964,29.27,false,false,false,256.65,256.65,0,"414","2","92","287","152","137",3.43,"100937",49.99,  2.90 m/s,185°
695278.904203013,5912743.50167924,2022/12/12 12:29:24,"441",53.32781601,5.932592869,29.29,false,false,false,256.52,256.52,0,"402","0","92","287","152","136",3.4,"100938",49.99,  4.10 m/s,192°
695274.067596714,5912742.02861714,2022/12/12 12:29:25,"442",53.32780457,5.932519436,29.3,false,false,false,256.43,256.43,0,"402","0","92","287","152","137",3.37,"100938",49.99,  4.10 m/s,192°
695269.40405451,5912740.98708117,2022/12/12 12:29:26,"443",53.32779694,5.932448864,29.31,false,false,false,256.62,256.62,0,"402","0","91","288","152","137",3.31,"100935",49.99,  4.10 m/s,192°
695264.377014891,5912739.50509151,2022/12/12 12:29:27,"444",53.32778549,5.93237257,29.32,false,false,false,256.44,256.44,0,"406","0","91","288","152","137",3.28,"100937",49.99,  4.10 m/s,192°
695259.540400869,5912738.03204438,2022/12/12 12:29:28,"445",53.32777405,5.932299137,29.31,false,false,false,256.74,256.74,0,"416","2","91","288","152","136",3.25,"100939",49.99,  4.10 m/s,192°
695254.908609192,5912736.99182743,2022/12/12 12:29:29,"446",53.32776642,5.932229042,29.3,false,false,false,256.58,256.58,0,"406","0","91","288","151","136",3.21,"100938",49.99,  4.10 m/s,192°
695249.849804911,5912735.50854873,2022/12/12 12:29:30,"447",53.32775497,5.932152271,29.32,false,false,false,256.66,256.66,0,"406","0","90","288","150","137",3.18,"100936",49.99,  4.10 m/s,192°
695244.964042258,5912734.45902255,2022/12/12 12:29:31,"448",53.32774735,5.932078362,29.34,false,false,false,256.58,256.58,0,"406","0","91","288","151","136",3.15,"100936",49.99,  4.10 m/s,192°
695240.286181392,5912732.99140315,2022/12/12 12:29:32,"449",53.3277359,5.932007313,29.35,false,false,false,256.59,256.59,0,"406","0","90","288","151","136",3.12,"100940",49.99,  4.10 m/s,192°
695235.354284215,5912731.51446743,2022/12/12 12:29:33,"450",53.32772446,5.931932449,29.35,false,false,false,256.47,256.47,0,"416","2","90","288","150","136",3.08,"100933",49.99,  4.10 m/s,192°
695230.468560821,5912730.46384424,2022/12/12 12:29:34,"451",53.32771683,5.93185854,29.34,false,false,false,256.52,256.52,0,"409","1","90","288","150","136",3.06,"100939",49.99,  4.10 m/s,192°
695225.805000258,5912729.42235151,2022/12/12 12:29:35,"452",53.3277092,5.931787968,29.34,false,false,false,256.54,256.54,0,"409","1","90","288","150","136",3.03,"100938",49.99,  4.10 m/s,192°
695220.777937475,5912727.94040855,2022/12/12 12:29:36,"453",53.32769775,5.931711674,29.35,false,false,false,256.4,256.4,0,"406","0","89","288","149","136",2.99,"100938",49.99,  4.10 m/s,192°
695215.877787017,5912726.46479766,2022/12/12 12:29:37,"454",53.32768631,5.931637287,29.36,false,false,false,256.53,256.53,0,"406","0","89","288","150","137",2.96,"100938",49.99,  4.10 m/s,192°
695211.277733899,5912725.42592803,2022/12/12 12:29:38,"455",53.32767868,5.931567669,29.38,false,false,false,256.51,256.51,0,"416","2","89","288","149","136",2.94,"100937",49.99,  4.10 m/s,192°
695206.250617569,5912723.94511269,2022/12/12 12:29:39,"456",53.32766724,5.931491375,29.39,false,false,false,256.5,256.5,0,"411","1","89","288","149","136",2.92,"100940",49.99,  3.88 m/s,191°
695201.396572045,5912722.89582124,2022/12/12 12:29:40,"457",53.32765961,5.931417942,29.38,false,false,false,256.55,256.55,0,"409","1","89","289","149","137",2.89,"100939",49.99,  3.88 m/s,191°
695196.623484726,5912721.42433537,2022/12/12 12:29:41,"458",53.32764816,5.931345463,29.4,false,false,false,256.56,256.56,0,"409","1","89","288","149","136",2.87,"100936",49.99,  3.88 m/s,191°
695191.864639181,5912720.37896367,2022/12/12 12:29:42,"459",53.32764053,5.93127346,29.41,false,false,false,256.07,256.07,0,"409","1","89","289","149","136",2.85,"100942",49.99,  3.88 m/s,191°
695187.564633221,5912719.77796415,2022/12/12 12:29:43,"460",53.32763672,5.931208611,29.35,false,false,false,277.56,277.56,0,"416","2","88","289","149","136",2.83,"100945",49.99,  3.88 m/s,191°
695183.714050958,5912722.1696387,2022/12/12 12:29:44,"461",53.32765961,5.931152344,29.2,false,false,false,312.29,312.29,0,"420","3","88","289","148","136",2.83,"100950",49.99,  3.72 m/s,190°
695181.458899192,5912726.75111252,2022/12/12 12:29:45,"462",53.32770157,5.931121349,29.04,false,false,false,344.71,344.71,0,"416","2","88","289","148","137",2.88,"100958",49.99,  3.72 m/s,190°
695180.664098787,5912731.39255691,2022/12/12 12:29:46,"463",53.32774353,5.931112289,29,false,false,false,352.03,352.03,0,"423","3","88","289","148","137",2.93,"100964",49.99,  3.72 m/s,190°
695181.696236278,5912735.68461521,2022/12/12 12:29:47,"464",53.32778168,5.931130409,28.93,false,false,false,24.96,24.96,0,"427","4","88","289","148","136",2.98,"100967",49.99,  3.72 m/s,190°
695184.826785643,5912739.21179912,2022/12/12 12:29:48,"465",53.32781219,5.931179524,28.85,false,false,false,56.46,56.46,0,"441","6","89","289","148","137",3.03,"100970",49.99,  3.72 m/s,190°
695189.233266267,5912741.09262893,2022/12/12 12:29:48,"466",53.32782745,5.931246758,28.89,false,false,false,76.56,76.56,0,"448","7","89","289","147","137",3.1,"100968",49.99,  3.72 m/s,190°
695193.787194356,5912741.7051733,2022/12/12 12:29:50,"467",53.32783127,5.931315422,28.98,false,false,false,76.96,76.96,0,"442","6","89","290","148","137",3.15,"100970",49.99,  3.58 m/s,185°
695198.64122149,5912742.7544574,2022/12/12 12:29:51,"468",53.3278389,5.931388855,28.98,false,false,false,77.27,77.27,0,"441","6","89","289","147","136",3.17,"100965",49.99,  3.58 m/s,185°
695203.780924242,5912743.8154794,2022/12/12 12:29:52,"469",53.32784653,5.931466579,28.97,false,false,false,77.23,77.23,0,"441","6","89","289","147","136",3.22,"100968",49.99,  3.58 m/s,185°
695208.744572715,5912745.29368677,2022/12/12 12:29:53,"470",53.32785797,5.93154192,28.97,false,false,false,77.26,77.26,0,"445","6","88","289","147","136",3.26,"100967",49.99,  3.58 m/s,185°
695213.37636334,5912746.33385872,2022/12/12 12:29:54,"471",53.3278656,5.931612015,28.97,false,false,false,77.14,77.14,0,"456","8","88","289","147","137",3.29,"100969",49.99,  4.31 m/s,188°
695218.435210331,5912747.81598658,2022/12/12 12:29:55,"472",53.32787704,5.931688786,28.98,false,false,false,77.17,77.17,0,"445","6","87","288","147","136",3.31,"100969",49.99,  4.31 m/s,188°
695223.320917419,5912748.86659777,2022/12/12 12:29:56,"473",53.32788467,5.931762695,29,false,false,false,77.21,77.21,0,"445","6","87","289","146","136",3.33,"100971",49.99,  4.31 m/s,188°
695228.094036448,5912750.33811402,2022/12/12 12:29:57,"474",53.32789612,5.931835175,28.99,false,false,false,77.27,77.27,0,"445","6","87","288","146","136",3.37,"100966",49.99,  4.31 m/s,188°
695232.789265845,5912751.38091122,2022/12/12 12:29:58,"475",53.32790375,5.931906223,29,false,false,false,77.31,77.31,0,"448","7","87","288","146","136",3.41,"100968",49.99,  4.31 m/s,188°
695237.848102608,5912752.86305999,2022/12/12 12:29:58,"476",53.32791519,5.931982994,29.01,false,false,false,77.19,77.19,0,"460","9","87","289","145","136",3.43,"100965",49.99,  4.31 m/s,188°
695242.733867984,5912753.91369408,2022/12/12 12:30:00,"477",53.32792282,5.932056904,29.01,false,false,false,77.2,77.2,0,"448","7","87","289","145","136",3.48,"100966",49.99,  4.37 m/s,189°
695247.443397152,5912755.38261822,2022/12/12 12:30:01,"478",53.32793427,5.932128429,28.99,false,false,false,77.26,77.26,0,"451","7","87","288","145","136",3.51,"100967",49.99,  4.37 m/s,189°
695252.311752629,5912756.85695798,2022/12/12 12:30:01,"479",53.32794571,5.932202339,28.99,false,false,false,77.14,77.14,0,"448","7","86","288","145","136",3.53,"100970",49.99,  4.37 m/s,189°
695257.229268234,5912757.90891172,2022/12/12 12:30:03,"480",53.32795334,5.932276726,29,false,false,false,77.1,77.1,0,"451","7","86","288","145","136",3.58,"100969",49.99,  4.37 m/s,189°
695262.065862027,5912759.38195697,2022/12/12 12:30:04,"481",53.32796478,5.932350159,29.03,false,false,false,77.13,77.13,0,"461","9","86","289","145","137",3.6,"100973",49.99,  4.55 m/s,184°
695266.919860198,5912760.43131153,2022/12/12 12:30:05,"482",53.32797241,5.932423592,29.03,false,false,false,77.27,77.27,0,"456","8","86","288","145","136",3.64,"100972",49.99,  4.55 m/s,184°
695271.724646676,5912761.90417411,2022/12/12 12:30:06,"483",53.32798386,5.932496548,29.05,false,false,false,77.4,77.4,0,"451","7","86","289","144","136",3.66,"100971",49.99,  4.55 m/s,184°
695276.546884109,5912762.95223388,2022/12/12 12:30:07,"484",53.32799149,5.932569504,29.06,false,false,false,77.29,77.29,0,"448","7","86","290","145","136",3.68,"100971",49.99,  4.55 m/s,184°
695281.446914557,5912764.42790588,2022/12/12 12:30:08,"485",53.32800293,5.93264389,29.05,false,false,false,77.1,77.1,0,"451","7","86","289","144","136",3.72,"100971",49.99,  4.55 m/s,184°
