X,Y,TimeStamp (UTC),"""TriggerID""","""Latitude""","""Longitude""","""Altitude (Meter AGL)""",Gimbal Roll,"""Gimbal Pitch""","""Gimbal Yaw""","""Drone Yaw""","""Combined Yaw""",HCHO (ppm),CO2 (ppm),TVOC (ppb),NO2 (ppm),C2H5OH (ppm),VOC (ppm),CO (ppm),Temp (Celcius),Pressure (pa),Altitude (meter),wind_speed,wind_direction
695296.017078933,5912748.02896877,2022/12/21 12:48:17,"80",53.32785034,5.932852268,29.22,false,false,false,257.62,257.62,0.01,"460","9","48","333","80","140",7.49,"100367",100.22,  10.85 m/s,210°
695291.212238273,5912746.55719388,2022/12/21 12:48:18,"81",53.3278389,5.932779312,29.24,false,false,false,257.44,257.44,0.01,"475","11","47","333","80","139",7.49,"100366",100.22,  10.85 m/s,210°
695286.280480224,5912745.07909532,2022/12/21 12:48:18,"82",53.32782745,5.932704449,29.24,false,false,false,257.7,257.7,0.01,"477","11","47","333","79","140",7.47,"100359",100.22,  10.85 m/s,210°
695281.394712334,5912744.0284165,2022/12/21 12:48:20,"83",53.32781982,5.932630539,29.28,false,false,false,257.61,257.61,0.01,"486","13","47","333","79","139",7.47,"100372",100.22,  10.85 m/s,210°
695276.526350439,5912742.55404708,2022/12/21 12:48:21,"84",53.32780838,5.932556629,29.28,false,false,false,257.4,257.4,0.01,"496","14","47","334","80","140",7.47,"100376",100.22,  10.85 m/s,210°
695271.672335157,5912741.50468311,2022/12/21 12:48:22,"85",53.32780075,5.932483196,29.27,false,false,false,257.89,257.89,0.01,"482","12","48","333","80","139",7.47,"100362",100.22,  10.85 m/s,210°
695266.899238545,5912740.03423783,2022/12/21 12:48:23,"86",53.32778931,5.932410717,29.26,false,false,false,257.9,257.9,0.01,"480","12","47","334","80","139",7.46,"100360",100.22,  10.85 m/s,210°
695262.140489478,5912738.98879775,2022/12/21 12:48:24,"87",53.32778168,5.932338715,29.24,false,false,false,258.3,258.3,0.01,"480","12","47","333","80","139",7.45,"100356",100.22,  10.85 m/s,210°
695257.33567684,5912737.51594548,2022/12/21 12:48:25,"88",53.32777023,5.932265759,29.26,false,false,false,257.74,257.74,0.01,"480","12","47","335","80","139",7.44,"100361",100.22,  10.85 m/s,210°
695252.51334356,5912736.46790316,2022/12/21 12:48:26,"89",53.3277626,5.932192802,29.29,false,false,false,257.49,257.49,0.01,"482","12","47","334","79","140",7.42,"100357",100.22,  10.85 m/s,210°
695247.708480268,5912734.99617281,2022/12/21 12:48:27,"90",53.32775116,5.932119846,29.29,false,false,false,257.93,257.93,0.01,"475","11","47","334","80","139",7.4,"100349",100.22,  10.85 m/s,210°
695242.871857464,5912733.52314286,2022/12/21 12:48:28,"91",53.32773972,5.932046413,29.31,false,false,false,257.57,257.57,0.01,"475","11","47","334","79","140",7.38,"100356",100.22,  10.85 m/s,210°
695237.986137336,5912732.47251186,2022/12/21 12:48:29,"92",53.32773209,5.931972504,29.37,false,false,false,256.62,256.62,0.01,"470","10","47","334","79","139",7.37,"100370",100.22,  10.85 m/s,210°
695233.117798376,5912730.99707541,2022/12/21 12:48:30,"93",53.32772064,5.931898594,29.37,false,false,false,256.81,256.81,0.01,"477","11","47","332","79","140",7.37,"100377",100.22,  10.85 m/s,210°
695228.249410996,5912729.52275607,2022/12/21 12:48:31,"94",53.3277092,5.931824684,29.38,false,false,false,256.59,256.59,0.01,"492","14","47","335","80","140",7.37,"100377",100.22,  10.85 m/s,210°
695223.317619445,5912728.04472368,2022/12/21 12:48:32,"95",53.32769775,5.931749821,29.4,false,false,false,257.38,257.38,0.01,"480","12","47","334","79","139",7.35,"100366",100.22,  10.85 m/s,210°
695218.273106309,5912726.98759121,2022/12/21 12:48:33,"96",53.32769012,5.931673527,29.35,false,false,false,258.35,258.35,0.01,"480","12","47","334","79","140",7.34,"100358",100.22,  10.85 m/s,210°
695213.450776992,5912725.94070375,2022/12/21 12:48:34,"97",53.3276825,5.931600571,29.33,false,false,false,258.03,258.03,0.01,"477","11","47","335","79","140",7.34,"100368",100.22,  10.85 m/s,210°
695208.741142918,5912724.47181147,2022/12/21 12:48:35,"98",53.32767105,5.931529045,29.36,false,false,false,257.89,257.89,0.01,"482","12","47","335","80","139",7.34,"100370",100.22,  10.85 m/s,210°
695203.696623677,5912723.41469463,2022/12/21 12:48:36,"99",53.32766342,5.931452751,29.37,false,false,false,257.69,257.69,0.01,"492","14","47","334","79","139",7.35,"100365",100.22,  10.85 m/s,210°
695198.891734905,5912721.94301426,2022/12/21 12:48:37,"100",53.32765198,5.931379795,29.36,false,false,false,258.07,258.07,0.01,"480","12","46","333","79","139",7.34,"100363",100.22,  10.85 m/s,210°
695194.037686159,5912720.89373041,2022/12/21 12:48:38,"101",53.32764435,5.931306362,29.38,false,false,false,256.98,256.98,0.01,"480","12","47","335","79","139",7.34,"100370",100.22,  10.85 m/s,210°
695189.691612699,5912719.86531272,2022/12/21 12:48:39,"102",53.32763672,5.931240559,29.43,false,false,false,263.56,263.56,0.01,"486","13","47","335","79","140",7.35,"100380",100.22,  10.85 m/s,210°
695185.30753817,5912720.53520779,2022/12/21 12:48:40,"103",53.32764435,5.931175232,29.4,false,false,false,296.63,296.63,0.01,"496","14","47","336","79","140",7.38,"100405",91.83,  10.85 m/s,210°
695182.088807947,5912723.802766,2022/12/21 12:48:41,"104",53.32767487,5.931128979,29.27,false,false,false,330.17,330.17,0.01,"514","17","47","335","80","140",7.43,"100419",91.83,  10.85 m/s,210°
695180.70827152,5912727.99463255,2022/12/21 12:48:42,"105",53.32771301,5.931110859,29.1,false,false,false,346.12,346.12,0.01,"530","19","47","335","79","140",7.51,"100424",91.83,  10.85 m/s,210°
695180.534050762,5912732.23715102,2022/12/21 12:48:43,"106",53.32775116,5.931110859,29,false,false,false,2.65,2.65,0.01,"498","14","47","334","80","141",7.56,"100432",91.83,  10.85 m/s,210°
695182.042340077,5912736.54876283,2022/12/21 12:48:44,"107",53.32778931,5.931136131,28.91,false,false,false,31.42,31.42,0.01,"523","18","48","335","79","141",7.62,"100443",91.83,  10.85 m/s,210°
695184.98550288,5912739.21831707,2022/12/21 12:48:45,"108",53.32781219,5.931181908,28.88,false,false,false,58.48,58.48,0.01,"530","19","47","334","79","141",7.66,"100462",91.83,  10.85 m/s,210°
695188.679177926,5912740.64546364,2022/12/21 12:48:46,"109",53.32782364,5.931238174,28.89,false,false,false,75.64,75.64,0.01,"534","20","47","335","80","140",7.73,"100466",91.83,  10.85 m/s,210°
695192.693553705,5912741.23473509,2022/12/21 12:48:47,"110",53.32782745,5.931298733,28.91,false,false,false,77.13,77.13,0.01,"552","23","47","335","79","140",7.77,"100468",91.83,  10.85 m/s,210°
695197.134876977,5912742.26706866,2022/12/21 12:48:48,"111",53.32783508,5.931365967,28.91,false,false,false,76.99,76.99,0.01,"537","20","48","335","79","140",7.84,"100468",91.83,  10.85 m/s,210°
695201.988903008,5912743.31635621,2022/12/21 12:48:48,"112",53.32784271,5.9314394,28.91,false,false,false,77.27,77.27,0.01,"537","20","48","334","79","140",7.91,"100467",91.83,  10.85 m/s,210°
695206.984196931,5912744.79697529,2022/12/21 12:48:48,"113",53.32785416,5.931515217,28.93,false,false,false,77.36,77.36,0.01,"543","21","48","334","79","140",7.97,"100460",91.83,  10.85 m/s,210°
695212.028692564,5912745.85409617,2022/12/21 12:48:48,"114",53.32786179,5.931591511,28.93,false,false,false,77.44,77.44,0.01,"548","22","48","334","79","140",8.03,"100463",91.83,  10.85 m/s,210°
695216.960513554,5912747.33100516,2022/12/21 12:48:52,"115",53.32787323,5.931666374,28.95,false,false,false,77.58,77.58,0.01,"567","25","48","334","79","140",8.07,"100464",91.83,  10.85 m/s,210°
695221.751084408,5912748.37770713,2022/12/21 12:48:52,"116",53.32788086,5.931738854,28.94,false,false,false,77.45,77.45,0.01,"552","23","49","335","79","140",8.11,"100460",91.83,  10.85 m/s,210°
695226.619386946,5912749.85201751,2022/12/21 12:48:52,"117",53.3278923,5.931812763,28.95,false,false,false,77.64,77.64,0.01,"552","23","48","335","79","140",8.15,"100461",91.83,  10.85 m/s,210°
695231.392504151,5912751.32353711,2022/12/21 12:48:52,"118",53.32790375,5.931885243,28.95,false,false,false,77.57,77.57,0.01,"548","22","49","334","79","139",8.2,"100459",91.83,  10.85 m/s,210°
695236.309962244,5912752.37546624,2022/12/21 12:48:56,"119",53.32791138,5.931959629,28.94,false,false,false,77.34,77.34,0.01,"552","23","49","335","79","140",8.25,"100460",91.83,  10.85 m/s,210°
695240.956093463,5912753.84066559,2022/12/21 12:48:57,"120",53.32792282,5.932030201,28.93,false,false,false,77.31,77.31,0.01,"567","25","48","334","79","140",8.28,"100460",91.83,  10.85 m/s,210°
695245.746587333,5912754.88738927,2022/12/21 12:48:58,"121",53.32793045,5.93210268,28.93,false,false,false,77.52,77.52,0.01,"561","24","49","335","79","140",8.3,"100464",91.83,  10.85 m/s,210°
695250.519740347,5912756.35781627,2022/12/21 12:48:59,"122",53.32794189,5.93217516,28.93,false,false,false,77.27,77.27,0.01,"561","24","49","334","79","139",8.32,"100462",91.83,  10.85 m/s,210°
695255.43719018,5912757.40976539,2022/12/21 12:49:00,"123",53.32794952,5.932249546,28.95,false,false,false,77.21,77.21,0.01,"561","24","49","335","79","140",8.34,"100461",91.83,  10.85 m/s,210°
695260.273739245,5912758.88392086,2022/12/21 12:49:01,"124",53.32796097,5.932322979,28.95,false,false,false,77.19,77.19,0.01,"561","24","49","334","79","140",8.37,"100467",91.83,  10.85 m/s,210°
695265.173844543,5912760.35957861,2022/12/21 12:49:02,"125",53.32797241,5.932397366,28.97,false,false,false,77.17,77.17,0.01,"572","26","49","334","79","140",8.4,"100464",91.83,  10.85 m/s,210°
695270.027841215,5912761.40893638,2022/12/21 12:49:03,"126",53.32798004,5.932470799,28.97,false,false,false,77.49,77.49,0.01,"572","26","49","334","79","139",8.42,"100459",91.83,  10.85 m/s,210°
695274.864315961,5912762.88310415,2022/12/21 12:49:04,"127",53.32799149,5.932544231,28.98,false,false,false,77.39,77.39,0.01,"561","24","48","334","79","140",8.42,"100454",91.83,  10.85 m/s,210°
695279.845334954,5912763.93769102,2022/12/21 12:49:05,"128",53.32799912,5.932619572,28.98,false,false,false,77.35,77.35,0.01,"567","25","49","334","79","140",8.44,"100464",91.83,  10.85 m/s,210°
695284.777120158,5912765.41467126,2022/12/21 12:49:06,"129",53.32801056,5.932694435,28.99,false,false,false,77.54,77.54,0.01,"567","25","48","334","79","140",8.48,"100461",91.83,  10.85 m/s,210°
695289.662865132,5912766.4653541,2022/12/21 12:49:07,"130",53.32801819,5.932768345,28.98,false,false,false,77.33,77.33,0.01,"572","26","48","333","78","140",8.5,"100461",91.83,  10.85 m/s,210°
695294.531198652,5912767.93973765,2022/12/21 12:49:08,"131",53.32802963,5.932842255,29,false,false,false,77.22,77.22,0.01,"580","27","48","334","78","139",8.52,"100461",91.83,  10.85 m/s,210°
695299.240700847,5912769.40871379,2022/12/21 12:49:09,"132",53.32804108,5.93291378,29,false,false,false,77.22,77.22,0.01,"561","24","49","334","78","139",8.52,"100457",91.83,  10.85 m/s,210°
695304.045515796,5912770.88049741,2022/12/21 12:49:10,"133",53.32805252,5.932986736,29,false,false,false,77.35,77.35,0.01,"561","24","48","334","79","140",8.52,"100455",91.83,  10.85 m/s,210°
