X,Y,TimeStamp (UTC),"""TriggerID""","""Latitude""","""Longitude""","""Altitude (Meter AGL)""",Gimbal Roll,"""Gimbal Pitch""","""Gimbal Yaw""","""Drone Yaw""","""Combined Yaw""",HCHO (ppm),CO2 (ppm),TVOC (ppb),NO2 (ppm),C2H5OH (ppm),VOC (ppm),CO (ppm),Temp (Celcius),Pressure (pa),Altitude (meter),wind_speed,wind_direction
695433.013789847,5912767.25801631,2022/12/22 10:39:06,"19",53.32797241,5.934918404,18.3,false,false,false,60.57,60.57,0.01,"427","4","60","307","134","139",12.17,"100203",108.61,  8.01 m/s,225°
695437.290000074,5912769.98366433,2022/12/22 10:39:07,"20",53.3279953,5.934984207,18.31,false,false,false,60.55,60.55,0.01,"425","3","59","307","134","139",12.19,"100205",108.61,  8.01 m/s,225°
695441.566272073,5912772.70931905,2022/12/22 10:39:08,"21",53.32801819,5.935050011,18.31,false,false,false,60.46,60.46,0.01,"438","5","58","308","134","140",12.18,"100204",108.61,  8.01 m/s,225°
695445.82818497,5912775.00886166,2022/12/22 10:39:09,"22",53.32803726,5.935115337,18.3,false,false,false,60.46,60.46,0.01,"427","4","59","308","133","139",12.16,"100204",108.61,  8.01 m/s,225°
695450.040934685,5912777.73191246,2022/12/22 10:39:10,"23",53.32806015,5.935180187,18.29,false,false,false,60.56,60.56,0.01,"425","3","59","307","134","138",12.15,"100209",108.61,  8.01 m/s,225°
695454.285436194,5912780.45627305,2022/12/22 10:39:11,"24",53.32808304,5.935245514,18.29,false,false,false,60.6,60.6,0.01,"427","4","58","308","133","139",12.14,"100207",108.61,  8.01 m/s,225°
695458.67436243,5912782.76105126,2022/12/22 10:39:12,"25",53.32810211,5.935312748,18.29,false,false,false,60.56,60.56,0.01,"425","3","58","308","133","139",12.13,"100208",108.61,  8.01 m/s,225°
695462.823585238,5912785.48150178,2022/12/22 10:39:13,"26",53.328125,5.935376644,18.3,false,false,false,60.42,60.42,0.01,"438","5","58","308","133","139",12.1,"100207",108.61,  7.20 m/s,225°
695467.099829296,5912788.20718016,2022/12/22 10:39:14,"27",53.32814789,5.935442448,18.3,false,false,false,60.37,60.37,0.01,"438","5","57","308","133","139",12.07,"100206",108.61,  7.20 m/s,225°
695471.361716719,5912790.50674628,2022/12/22 10:39:15,"28",53.32816696,5.935507774,18.3,false,false,false,60.5,60.5,0.01,"425","3","57","308","132","140",12.06,"100208",108.61,  7.20 m/s,225°
695475.352210146,5912793.22068052,2022/12/22 10:39:16,"29",53.32818985,5.935569286,18.29,false,false,false,60.7,60.7,0.01,"425","3","57","308","132","138",12.04,"100205",108.61,  7.20 m/s,225°
695477.063317754,5912794.14099372,2022/12/22 10:39:17,"30",53.32819748,5.935595512,18.25,false,false,false,56.21,56.21,0.01,"422","3","56","308","132","139",12.01,"100201",108.61,  7.20 m/s,225°
695476.777642945,5912794.12924432,2022/12/22 10:39:18,"31",53.32819748,5.935591221,18.28,false,false,false,327.94,327.94,0.01,"417","2","57","308","132","139",11.96,"100173",117.01,  7.26 m/s,231°
695476.382414047,5912793.68746315,2022/12/22 10:39:19,"32",53.32819366,5.935585022,18.3,false,false,false,256,256,0.01,"418","2","57","309","132","139",11.93,"100176",117.01,  7.26 m/s,231°
695475.860180129,5912793.24157245,2022/12/22 10:39:20,"33",53.32818985,5.935576916,18.29,false,false,false,255.23,255.23,0.01,"400","0","57","309","132","139",11.64,"100168",117.01,  7.26 m/s,231°
695474.29031618,5912792.75259477,2022/12/22 10:39:21,"34",53.32818604,5.935553074,18.29,false,false,false,255.33,255.33,0.01,"400","0","56","309","132","138",11.43,"100162",117.01,  7.26 m/s,231°
695471.482395499,5912792.21158547,2022/12/22 10:39:22,"35",53.32818222,5.935510635,18.3,false,false,false,255.54,255.54,0.01,"400","0","56","308","131","138",11.29,"100161",117.01,  7.26 m/s,231°
695467.771361685,5912791.20902379,2022/12/22 10:39:23,"36",53.32817459,5.935454369,18.27,false,false,false,255.57,255.57,0.01,"405","0","56","306","131","137",11.09,"100149",117.01,  7.26 m/s,231°
695463.474511565,5912789.75796098,2022/12/22 10:39:24,"37",53.32816315,5.935389042,18.23,false,false,false,255.32,255.32,0.01,"414","2","56","308","131","138",10.89,"100151",117.01,  7.26 m/s,231°
695458.60628792,5912788.2822907,2022/12/22 10:39:25,"38",53.3281517,5.935315132,18.22,false,false,false,255.02,255.02,0.01,"400","0","55","309","130","138",10.71,"100147",117.01,  7.26 m/s,231°
695453.515853554,5912786.79860143,2022/12/22 10:39:26,"39",53.32814026,5.935237885,18.2,false,false,false,255.05,255.05,0.01,"400","0","54","308","131","137",10.54,"100154",117.01,  7.26 m/s,231°
695448.647624364,5912785.32294149,2022/12/22 10:39:27,"40",53.32812881,5.935163975,18.16,false,false,false,255.07,255.07,0.01,"400","0","54","308","130","137",10.37,"100151",117.01,  7.26 m/s,231°
695443.811103206,5912783.84970454,2022/12/22 10:39:28,"41",53.32811737,5.935090542,18.13,false,false,false,255.2,255.2,0.01,"400","0","53","308","130","137",10.24,"100151",117.01,  7.26 m/s,231°
695439.006335842,5912782.37777842,2022/12/22 10:39:29,"42",53.32810593,5.935017586,18.11,false,false,false,255.2,255.2,0.01,"405","0","53","308","130","137",10.1,"100155",117.01,  7.26 m/s,231°
695434.201611502,5912780.90474517,2022/12/22 10:39:30,"43",53.32809448,5.93494463,18.11,false,false,false,255.32,255.32,0.01,"402","0","52","308","129","136",9.98,"100145",117.01,  7.26 m/s,231°
695429.333325669,5912779.43021734,2022/12/22 10:39:31,"44",53.32808304,5.93487072,18.1,false,false,false,254.87,254.87,0.01,"402","0","53","310","129","135",9.88,"100155",117.01,  7.26 m/s,231°
695424.447615874,5912778.37939001,2022/12/22 10:39:32,"45",53.32807541,5.93479681,18.07,false,false,false,254.86,254.86,0.01,"400","0","53","310","130","137",9.77,"100161",117.01,  7.26 m/s,231°
695419.642883823,5912776.90637166,2022/12/22 10:39:33,"46",53.32806396,5.934723854,18.03,false,false,false,255.47,255.47,0.02,"400","0","52","309","129","136",9.65,"100149",117.01,  6.37 m/s,229°
695414.869859899,5912775.43577597,2022/12/22 10:39:34,"47",53.32805252,5.934651375,18.01,false,false,false,255.67,255.67,0.02,"405","0","52","309","129","137",9.57,"100159",117.01,  6.37 m/s,229°
695410.096833292,5912773.96518515,2022/12/22 10:39:35,"48",53.32804108,5.934578896,18.01,false,false,false,255.16,255.16,0.02,"407","1","52","310","129","137",9.47,"100160",117.01,  6.37 m/s,229°
695405.165066852,5912772.48695905,2022/12/22 10:39:36,"49",53.32802963,5.934504032,17.99,false,false,false,254.85,254.85,0.02,"401","0","52","310","128","137",9.4,"100162",117.01,  6.37 m/s,229°
695400.360278247,5912771.01507253,2022/12/22 10:39:37,"50",53.32801819,5.934431076,17.98,false,false,false,254.94,254.94,0.02,"401","0","51","309","128","136",9.32,"100155",117.01,  6.37 m/s,229°
695395.601581516,5912769.9694975,2022/12/22 10:39:38,"51",53.32801056,5.934359074,17.95,false,false,false,255.32,255.32,0.02,"401","0","51","309","128","136",9.23,"100154",117.01,  7.04 m/s,229°
695390.923747778,5912768.5028401,2022/12/22 10:39:39,"52",53.32799912,5.934288025,17.92,false,false,false,255.41,255.41,0.02,"400","0","51","311","128","136",9.15,"100151",117.01,  7.04 m/s,229°
695386.214200519,5912767.03376982,2022/12/22 10:39:40,"53",53.32798767,5.934216499,17.88,false,false,false,255.85,255.85,0.02,"408","1","52","310","128","136",9.08,"100148",117.01,  7.04 m/s,229°
695381.377645005,5912765.56059725,2022/12/22 10:39:41,"54",53.32797623,5.934143066,17.88,false,false,false,255.58,255.58,0.02,"400","0","51","310","127","136",9.01,"100150",117.01,  7.04 m/s,229°
695376.523736469,5912764.51112792,2022/12/22 10:39:42,"55",53.3279686,5.934069634,17.85,false,false,false,255.49,255.49,0.01,"400","0","51","311","127","137",8.94,"100152",117.01,  7.04 m/s,229°
695371.655465034,5912763.03554788,2022/12/22 10:39:43,"56",53.32795715,5.933995724,17.85,false,false,false,255.03,255.03,0.01,"402","0","51","309","127","136",8.89,"100160",117.01,  7.20 m/s,233°
695366.836363496,5912761.13758274,2022/12/22 10:39:44,"57",53.32794189,5.933922291,17.84,false,false,false,255.01,255.01,0.01,"402","0","50","310","127","136",8.84,"100161",117.01,  7.20 m/s,233°
695362.095000471,5912759.6683434,2022/12/22 10:39:45,"58",53.32793045,5.933850288,17.81,false,false,false,254.95,254.95,0.01,"408","1","50","308","127","136",8.8,"100165",117.01,  7.20 m/s,233°
695357.145812842,5912758.61497811,2022/12/22 10:39:46,"59",53.32792282,5.933775425,17.78,false,false,false,255.11,255.11,0.01,"405","0","50","312","127","137",8.75,"100163",117.01,  7.20 m/s,233°
695352.340998101,5912757.14314077,2022/12/22 10:39:47,"60",53.32791138,5.933702469,17.73,false,false,false,255.31,255.31,0.01,"402","0","49","312","126","136",8.71,"100164",117.01,  7.20 m/s,233°
695347.47271301,5912755.66758584,2022/12/22 10:39:48,"61",53.32789993,5.933628559,17.73,false,false,false,255.01,255.01,0.01,"402","0","49","310","126","137",8.67,"100161",117.01,  6.68 m/s,232°
695342.699649532,5912754.19706361,2022/12/22 10:39:49,"62",53.32788849,5.93355608,17.68,false,false,false,255.53,255.53,0.01,"400","0","49","312","127","136",8.62,"100164",117.01,  6.68 m/s,232°
695337.926629074,5912752.72543418,2022/12/22 10:39:50,"63",53.32787704,5.933483601,17.67,false,false,false,255.18,255.18,0.01,"405","0","49","311","126","136",8.59,"100166",117.01,  6.68 m/s,232°
695333.072588178,5912751.67711905,2022/12/22 10:39:51,"64",53.32786942,5.933410168,17.67,false,false,false,255.2,255.2,0.01,"408","1","49","312","125","136",8.55,"100164",117.01,  6.68 m/s,232°
695328.236049343,5912750.20288921,2022/12/22 10:39:52,"65",53.32785797,5.933336735,17.63,false,false,false,255.45,255.45,0,"400","0","49","312","126","137",8.52,"100164",117.01,  6.68 m/s,232°
695323.462975524,5912748.73238656,2022/12/22 10:39:53,"66",53.32784653,5.933264256,17.62,false,false,false,255.14,255.14,0,"403","0","48","312","125","136",8.48,"100166",117.01,  6.68 m/s,232°
695318.626431263,5912747.25816664,2022/12/22 10:39:54,"67",53.32783508,5.933190823,17.61,false,false,false,255.15,255.15,0,"408","1","49","313","125","136",8.45,"100165",117.01,  6.68 m/s,232°
695313.821595319,5912745.78636876,2022/12/22 10:39:55,"68",53.32782364,5.933117867,17.6,false,false,false,255.09,255.09,0,"408","1","49","313","125","136",8.42,"100167",117.01,  6.68 m/s,232°
695308.953288875,5912744.31085382,2022/12/22 10:39:56,"69",53.32781219,5.933043957,17.59,false,false,false,255.12,255.12,0,"417","2","49","312","125","136",8.39,"100170",117.01,  6.68 m/s,232°
695304.180204264,5912742.8403708,2022/12/22 10:39:57,"70",53.32780075,5.932971478,17.56,false,false,false,255.05,255.05,0,"408","1","48","312","125","136",8.37,"100168",117.01,  6.68 m/s,232°
695299.407050392,5912741.36988989,2022/12/22 10:39:58,"71",53.32778931,5.932898998,17.54,false,false,false,255.29,255.29,0,"408","1","49","313","126","136",8.34,"100167",117.01,  6.03 m/s,230°
695294.584794193,5912740.32180735,2022/12/22 10:39:59,"72",53.32778168,5.932826042,17.52,false,false,false,255.46,255.46,0,"408","1","49","313","125","136",8.32,"100168",117.01,  6.03 m/s,230°
695289.748234084,5912738.84761721,2022/12/22 10:40:00,"73",53.32777023,5.932752609,17.51,false,false,false,254.8,254.8,0,"408","1","48","313","125","136",8.31,"100171",117.01,  6.03 m/s,230°
695285.546561635,5912737.40063205,2022/12/22 10:40:01,"74",53.32775879,5.932688713,17.52,false,false,false,254.6,254.6,0,"418","2","48","313","124","136",8.29,"100173",117.01,  6.03 m/s,230°
695282.784652951,5912737.28715274,2022/12/22 10:40:02,"75",53.32775879,5.932647228,17.47,false,false,false,278.28,278.28,0,"410","1","49","312","125","136",8.26,"100172",117.01,  6.03 m/s,230°
695280.521337333,5912739.74396766,2022/12/22 10:40:03,"76",53.32778168,5.932614803,17.46,false,false,false,327.76,327.76,0,"414","2","49","313","125","137",8.26,"100182",117.01,  6.26 m/s,229°
695279.700960627,5912742.68447936,2022/12/22 10:40:04,"77",53.32780838,5.932604313,17.41,false,false,false,346.23,346.23,0,"422","3","49","313","124","137",8.34,"100193",117.01,  6.26 m/s,229°
695280.404375373,5912745.68759833,2022/12/22 10:40:05,"78",53.32783508,5.932616711,17.41,false,false,false,27.14,27.14,0,"434","4","50","313","125","137",8.43,"100197",117.01,  6.26 m/s,229°
695283.396533796,5912747.9359333,2022/12/22 10:40:06,"79",53.32785416,5.932662964,17.44,false,false,false,71.92,71.92,0,"439","5","50","313","124","137",8.52,"100217",108.61,  6.26 m/s,229°
695286.599724096,5912748.91748051,2022/12/22 10:40:07,"80",53.32786179,5.932711601,17.45,false,false,false,75.17,75.17,0,"445","6","49","313","125","138",8.57,"100217",108.61,  6.26 m/s,229°
695290.596631145,5912749.93164277,2022/12/22 10:40:08,"81",53.32786942,5.93277216,17.48,false,false,false,75.78,75.78,0,"454","8","49","313","124","138",8.62,"100217",108.61,  6.26 m/s,229°
695295.133179992,5912750.96686826,2022/12/22 10:40:09,"82",53.32787704,5.932840824,17.5,false,false,false,75.7,75.7,0,"464","9","49","313","124","138",8.68,"100216",108.61,  6.26 m/s,229°
695299.987181798,5912752.01625653,2022/12/22 10:40:10,"83",53.32788467,5.932914257,17.54,false,false,false,75.88,75.88,0,"459","8","49","313","124","137",8.74,"100215",108.61,  6.26 m/s,229°
695305.045955853,5912753.49958934,2022/12/22 10:40:11,"84",53.32789612,5.932991028,17.56,false,false,false,75.74,75.74,0,"464","9","50","314","124","138",8.82,"100221",108.61,  6.26 m/s,229°
695309.914299274,5912754.97398842,2022/12/22 10:40:12,"85",53.32790756,5.933064938,17.58,false,false,false,75.37,75.37,0,"464","9","50","313","124","138",8.88,"100216",108.61,  6.26 m/s,229°
695314.782527682,5912756.44950188,2022/12/22 10:40:13,"86",53.32791901,5.933138847,17.61,false,false,false,75.68,75.68,0,"476","11","50","313","124","138",8.92,"100218",108.61,  6.26 m/s,229°
695319.650865624,5912757.92391107,2022/12/22 10:40:14,"87",53.32793045,5.933212757,17.64,false,false,false,76.07,76.07,0,"485","12","50","313","124","138",8.95,"100215",108.61,  6.26 m/s,229°
695324.45568753,5912759.39571517,2022/12/22 10:40:15,"88",53.32794189,5.933285713,17.66,false,false,false,76.02,76.02,0,"477","11","50","313","124","138",8.99,"100212",108.61,  6.26 m/s,229°
695329.341432669,5912760.44643882,2022/12/22 10:40:16,"89",53.32794952,5.933359623,17.67,false,false,false,76.21,76.21,0,"476","11","50","313","124","138",9.02,"100213",108.61,  6.26 m/s,229°
695334.114447251,5912761.91805977,2022/12/22 10:40:16,"90",53.32796097,5.933432102,17.69,false,false,false,76.2,76.2,0,"477","11","50","314","124","138",9.06,"100213",108.61,  6.26 m/s,229°
695338.887571428,5912763.38857624,2022/12/22 10:40:18,"91",53.32797241,5.933504582,17.72,false,false,false,76.08,76.08,0,"481","12","50","313","124","138",9.12,"100211",108.61,  6.00 m/s,224°
695343.597067407,5912764.8575965,2022/12/22 10:40:18,"92",53.32798386,5.933576107,17.73,false,false,false,76.19,76.19,0,"487","13","50","313","124","138",9.17,"100210",108.61,  6.00 m/s,224°
695348.370119657,5912766.3281199,2022/12/22 10:40:20,"93",53.3279953,5.933648586,17.76,false,false,false,76.02,76.02,0,"485","12","49","313","124","137",9.21,"100208",108.61,  6.00 m/s,224°
695353.397155424,5912767.80908755,2022/12/22 10:40:21,"94",53.32800674,5.93372488,17.79,false,false,false,76.07,76.07,0,"481","12","50","313","124","138",9.22,"100208",108.61,  6.00 m/s,224°
695358.043196747,5912769.27551453,2022/12/22 10:40:22,"95",53.32801819,5.933795452,17.81,false,false,false,75.74,75.74,0,"485","12","49","313","124","138",9.29,"100214",108.61,  6.00 m/s,224°
695362.784550904,5912770.74475004,2022/12/22 10:40:23,"96",53.32802963,5.933867455,17.84,false,false,false,76.1,76.1,0,"485","12","49","313","124","138",9.35,"100213",108.61,  5.82 m/s,214°
695367.575008512,5912771.79159744,2022/12/22 10:40:24,"97",53.32803726,5.933939934,17.86,false,false,false,75.81,75.81,0,"492","14","49","313","123","138",9.39,"100212",108.61,  5.82 m/s,214°
695372.474961713,5912773.26847614,2022/12/22 10:40:25,"98",53.32804871,5.93401432,17.88,false,false,false,76.14,76.14,0,"496","14","49","312","123","137",9.43,"100212",108.61,  5.82 m/s,214°
695377.406780998,5912774.74555607,2022/12/22 10:40:26,"99",53.32806015,5.934089184,17.89,false,false,false,76.03,76.03,0,"487","13","49","312","123","137",9.48,"100211",108.61,  5.82 m/s,214°
695382.275084417,5912776.22003026,2022/12/22 10:40:27,"100",53.32807159,5.934163094,17.91,false,false,false,75.99,75.99,0,"481","12","49","312","123","138",9.5,"100210",108.61,  5.82 m/s,214°
695387.111582845,5912777.69431607,2022/12/22 10:40:28,"101",53.32808304,5.934236527,17.92,false,false,false,75.96,75.96,0,"485","12","48","312","123","136",9.51,"100206",108.61,  7.09 m/s,224°
695391.948057692,5912779.16749208,2022/12/22 10:40:29,"102",53.32809448,5.934309959,17.94,false,false,false,75.59,75.59,0,"481","12","48","311","123","137",9.54,"100210",108.61,  7.09 m/s,224°
695396.752860732,5912780.64048504,2022/12/22 10:40:30,"103",53.32810593,5.934382916,17.99,false,false,false,75.8,75.8,0,"496","14","48","311","122","137",9.58,"100209",108.61,  7.09 m/s,224°
695401.684599673,5912782.11758777,2022/12/22 10:40:31,"104",53.32811737,5.934457779,18,false,false,false,76.32,76.32,0,"481","12","48","312","122","137",9.59,"100210",108.61,  7.09 m/s,224°
695406.457619915,5912783.58817029,2022/12/22 10:40:32,"105",53.32812881,5.934530258,18.02,false,false,false,76.18,76.18,0,"481","12","48","311","122","137",9.59,"100207",108.61,  7.09 m/s,224°
695411.089341666,5912784.62853666,2022/12/22 10:40:33,"106",53.32813644,5.934600353,18.05,false,false,false,76.12,76.12,0,"485","12","48","312","122","137",9.61,"100203",108.61,  8.59 m/s,223°
695416.084540111,5912786.10937789,2022/12/22 10:40:33,"107",53.32814789,5.93467617,18.06,false,false,false,75.96,75.96,0,"485","12","48","312","122","137",9.62,"100206",108.61,  8.59 m/s,223°
695420.85761929,5912787.5799778,2022/12/22 10:40:33,"108",53.32815933,5.93474865,18.08,false,false,false,76,76,0,"492","14","48","312","122","136",9.63,"100208",108.61,  8.59 m/s,223°
695425.630583485,5912789.05169189,2022/12/22 10:40:36,"109",53.32817078,5.934821129,18.09,false,false,false,76.27,76.27,0.01,"485","12","48","311","121","137",9.66,"100207",108.61,  8.59 m/s,223°
695430.357499622,5912790.09599178,2022/12/22 10:40:37,"110",53.32817841,5.934892654,18.12,false,false,false,75.93,75.93,0.01,"481","12","48","311","122","137",9.68,"100207",108.61,  8.59 m/s,223°
695435.194017526,5912791.56921511,2022/12/22 10:40:38,"111",53.32818985,5.934966087,18.14,false,false,false,76.32,76.32,0.01,"485","12","48","311","121","136",9.7,"100212",108.61,  7.89 m/s,229°
695440.06228915,5912793.04374928,2022/12/22 10:40:39,"112",53.32820129,5.935039997,18.16,false,false,false,76.05,76.05,0.01,"481","12","48","312","122","136",9.69,"100208",108.61,  7.89 m/s,229°
695444.708283854,5912794.51026212,2022/12/22 10:40:40,"113",53.32821274,5.935110569,18.18,false,false,false,76,76,0.01,"487","13","48","312","121","136",9.7,"100206",108.61,  7.89 m/s,229°
695449.576550063,5912795.98480617,2022/12/22 10:40:41,"114",53.32822418,5.935184479,18.19,false,false,false,76.07,76.07,0.01,"485","12","48","311","121","137",9.73,"100207",108.61,  7.89 m/s,229°
695454.349498559,5912797.45654949,2022/12/22 10:40:42,"115",53.32823563,5.935256958,18.21,false,false,false,75.93,75.93,0.01,"481","12","48","312","121","137",9.74,"100209",108.61,  7.89 m/s,229°
695459.171670938,5912798.5047962,2022/12/22 10:40:43,"116",53.32824326,5.935329914,18.24,false,false,false,75.91,75.91,0.01,"481","12","48","312","121","137",9.74,"100211",108.61,  6.22 m/s,234°
695464.071685816,5912799.98066127,2022/12/22 10:40:44,"117",53.3282547,5.935404301,18.25,false,false,false,76.08,76.08,0.01,"481","12","48","312","120","137",9.73,"100207",108.61,  6.22 m/s,234°
695468.49548524,5912801.43694627,2022/12/22 10:40:45,"118",53.32826614,5.935471535,18.24,false,false,false,76.6,76.6,0.01,"485","12","48","312","121","137",9.75,"100209",108.61,  6.22 m/s,234°
695471.127193158,5912802.395119,2022/12/22 10:40:46,"119",53.32827377,5.935511589,18.24,false,false,false,61.26,61.26,0.01,"496","14","48","311","121","137",9.77,"100198",117.01,  6.22 m/s,234°
695472.324047847,5912804.99415682,2022/12/22 10:40:47,"120",53.32829666,5.935531139,18.29,false,false,false,12.58,12.58,0.01,"477","11","48","312","121","137",9.77,"100180",117.01,  6.22 m/s,234°
695471.359127699,5912808.354224,2022/12/22 10:40:48,"121",53.32832718,5.935518742,18.34,false,false,false,343.52,343.52,0.01,"476","11","49","311","120","137",9.79,"100175",117.01,  6.22 m/s,234°
695469.222697856,5912810.81617227,2022/12/22 10:40:49,"122",53.32835007,5.935488224,18.37,false,false,false,312.14,312.14,0.01,"477","11","49","312","121","137",9.81,"100158",117.01,  6.22 m/s,234°
695465.886275631,5912811.52889377,2022/12/22 10:40:50,"123",53.3283577,5.935438633,18.38,false,false,false,268.2,268.2,0.01,"462","9","49","311","120","136",9.7,"100155",117.01,  6.22 m/s,234°
695462.651401567,5912810.54591794,2022/12/22 10:40:51,"124",53.32835007,5.935389519,18.37,false,false,false,255.14,255.14,0.01,"472","10","48","312","120","136",9.58,"100161",117.01,  6.22 m/s,234°
695458.972070761,5912809.54466609,2022/12/22 10:40:52,"125",53.32834244,5.935333729,18.36,false,false,false,255.16,255.16,0.01,"454","8","49","312","120","136",9.48,"100156",117.01,  6.22 m/s,234°
695454.548322506,5912808.08727776,2022/12/22 10:40:53,"126",53.32833099,5.935266495,18.35,false,false,false,255,255,0.01,"445","6","48","312","120","135",9.37,"100154",117.01,  6.22 m/s,234°
695449.616557544,5912806.61011645,2022/12/22 10:40:54,"127",53.32831955,5.935191631,18.31,false,false,false,254.97,254.97,0.01,"435","5","48","312","120","136",9.27,"100150",117.01,  6.22 m/s,234°
695444.716612743,5912805.13426896,2022/12/22 10:40:55,"128",53.32830811,5.935117245,18.31,false,false,false,254.9,254.9,0.01,"434","5","48","311","120","136",9.17,"100153",117.01,  6.22 m/s,234°
695439.753131598,5912803.65470008,2022/12/22 10:40:56,"129",53.32829666,5.935041904,18.25,false,false,false,255.08,255.08,0.01,"443","6","47","311","119","135",9.08,"100157",117.01,  6.22 m/s,234°
695434.884937645,5912802.18016871,2022/12/22 10:40:57,"130",53.32828522,5.934967995,18.25,false,false,false,255.24,255.24,0.01,"434","5","47","313","119","135",9.01,"100155",117.01,  6.22 m/s,234°
695430.016720104,5912800.70452759,2022/12/22 10:40:58,"131",53.32827377,5.934894085,18.24,false,false,false,255.1,255.1,0.01,"428","4","47","312","119","133",8.91,"100159",117.01,  6.22 m/s,234°
695425.180210494,5912799.23130934,2022/12/22 10:40:59,"132",53.32826233,5.934820652,18.22,false,false,false,254.9,254.9,0.01,"422","3","47","312","119","135",8.85,"100158",117.01,  6.22 m/s,234°
695420.421546408,5912798.18570868,2022/12/22 10:41:00,"133",53.3282547,5.93474865,18.2,false,false,false,255.26,255.26,0.01,"422","3","47","312","119","134",8.77,"100158",117.01,  6.22 m/s,234°
695415.55327541,5912796.71119463,2022/12/22 10:41:01,"134",53.32824326,5.93467474,18.17,false,false,false,255.32,255.32,0.01,"428","4","46","312","119","135",8.7,"100157",117.01,  6.22 m/s,234°
