X,Y,TimeStamp (UTC),"""TriggerID""","""Latitude""","""Longitude""","""Altitude (Meter AGL)""",Gimbal Roll,"""Gimbal Pitch""","""Gimbal Yaw""","""Drone Yaw""","""Combined Yaw""",HCHO (ppm),CO2 (ppm),TVOC (ppb),NO2 (ppm),C2H5OH (ppm),VOC (ppm),CO (ppm),Temp (Celcius),Pressure (pa),Altitude (meter),wind_speed,wind_direction
695476.668155458,5912793.69921526,2022/12/12 10:56:46,"82",53.32819366,5.935589314,18.78,false,false,false,313.84,313.84,0.01,"588","28","116","297","162","144",2.53,"101095",41.64,  3.66 m/s,162°
695476.255454851,5912793.68224151,2022/12/12 10:56:47,"83",53.32819366,5.935583115,18.79,false,false,false,254.78,254.78,0.01,"588","28","116","297","161","144",2.56,"101092",41.64,  3.66 m/s,162°
695475.764910792,5912793.23765418,2022/12/12 10:56:48,"84",53.32818985,5.935575485,18.8,false,false,false,255.22,255.22,0.01,"600","30","116","297","161","144",2.57,"101094",41.64,  3.66 m/s,162°
695474.16335696,5912792.74737319,2022/12/12 10:56:49,"85",53.32818604,5.935551167,18.85,false,false,false,255.27,255.27,0.01,"588","28","116","297","162","143",2.56,"101082",41.64,  3.66 m/s,162°
695471.372861744,5912791.78266861,2022/12/12 10:56:50,"86",53.32817841,5.935508728,18.87,false,false,false,255.25,255.25,0.01,"577","26","115","296","161","144",2.52,"101088",41.64,  3.66 m/s,162°
695467.883989645,5912790.78924379,2022/12/12 10:56:50,"87",53.32817078,5.935455799,18.91,false,false,false,254.99,254.99,0.01,"561","24","115","297","161","143",2.47,"101084",41.64,  3.66 m/s,162°
695463.460225592,5912789.33184754,2022/12/12 10:56:52,"88",53.32815933,5.935388565,18.95,false,false,false,254.93,254.93,0.01,"561","24","115","297","161","143",2.39,"101088",41.64,  3.66 m/s,162°
695458.433239941,5912787.85076222,2022/12/12 10:56:53,"89",53.32814789,5.935312271,19,false,false,false,254.78,254.78,0.01,"577","26","115","297","161","143",2.32,"101082",41.64,  3.66 m/s,162°
695453.279337814,5912786.36334921,2022/12/12 10:56:54,"90",53.32813644,5.93523407,19.04,false,false,false,254.7,254.7,0.01,"553","23","115","297","161","143",2.22,"101079",41.64,  3.66 m/s,162°
695448.31585946,5912784.88488661,2022/12/12 10:56:55,"91",53.328125,5.93515873,19.08,false,false,false,254.9,254.9,0.01,"551","23","114","297","161","143",2.15,"101079",41.64,  1.54 m/s,128°
695443.430158313,5912783.83403954,2022/12/12 10:56:56,"92",53.32811737,5.93508482,19.11,false,false,false,255.24,255.24,0.01,"551","23","114","297","161","143",2.08,"101080",41.64,  1.54 m/s,128°
695438.561877813,5912782.35950213,2022/12/12 10:56:57,"93",53.32810593,5.93501091,19.16,false,false,false,255.27,255.27,0.01,"551","23","114","297","161","142",2.01,"101073",41.64,  1.54 m/s,128°
695433.693640301,5912780.88385772,2022/12/12 10:56:58,"94",53.32809448,5.934937,19.21,false,false,false,255.49,255.49,0.01,"553","23","114","297","160","142",1.98,"101075",41.64,  1.54 m/s,128°
695428.857110854,5912779.41063619,2022/12/12 10:56:59,"95",53.32808304,5.934863567,19.25,false,false,false,255.39,255.39,0.01,"542","21","113","296","160","142",1.96,"101071",41.64,  1.54 m/s,128°
695424.193696727,5912778.36894954,2022/12/12 10:57:00,"96",53.32807541,5.934792996,19.28,false,false,false,254.84,254.84,0.01,"536","20","113","296","160","143",1.91,"101072",41.64,  2.54 m/s,140°
695419.388898027,5912776.89592871,2022/12/12 10:57:01,"97",53.32806396,5.934720039,19.37,false,false,false,254.76,254.76,0.01,"542","21","113","297","160","143",1.86,"101083",41.64,  2.54 m/s,140°
695414.696807479,5912775.00424919,2022/12/12 10:57:01,"98",53.32804871,5.934648514,19.4,false,false,false,254.77,254.77,0.01,"551","23","112","297","160","142",1.84,"101084",41.64,  2.54 m/s,140°
695409.765043267,5912773.52601826,2022/12/12 10:57:03,"99",53.32803726,5.93457365,19.44,false,false,false,254.46,254.46,0.01,"561","24","111","297","159","142",1.82,"101085",41.64,  2.54 m/s,140°
695404.911080837,5912772.47651688,2022/12/12 10:57:04,"100",53.32802963,5.934500217,19.46,false,false,false,255.18,255.18,0.01,"561","24","112","297","159","143",1.81,"101086",41.64,  2.54 m/s,140°
695400.042845569,5912771.00202219,2022/12/12 10:57:05,"101",53.32801819,5.934426308,19.51,false,false,false,255.02,255.02,0.01,"553","23","111","297","159","142",1.77,"101084",41.64,  4.27 m/s,188°
695395.206343297,5912769.52772331,2022/12/12 10:57:06,"102",53.32800674,5.934352875,19.55,false,false,false,255.17,255.17,0.01,"551","23","112","297","159","142",1.74,"101081",41.64,  4.27 m/s,188°
695390.433305787,5912768.0571525,2022/12/12 10:57:07,"103",53.3279953,5.934280396,19.59,false,false,false,255.1,255.1,0.01,"551","23","110","297","158","143",1.7,"101080",41.64,  4.27 m/s,188°
695385.674537921,5912767.01158479,2022/12/12 10:57:08,"104",53.32798767,5.934208393,19.65,false,false,false,254.79,254.79,0.01,"561","24","111","297","159","143",1.68,"101082",41.64,  4.27 m/s,188°
695380.837982252,5912765.53841277,2022/12/12 10:57:09,"105",53.32797623,5.93413496,19.7,false,false,false,254.94,254.94,0.01,"553","23","111","297","158","143",1.67,"101075",41.64,  4.27 m/s,188°
695376.096739453,5912764.06804994,2022/12/12 10:57:09,"106",53.32796478,5.934062958,19.74,false,false,false,254.74,254.74,0.01,"553","23","110","298","159","142",1.64,"101073",41.64,  4.27 m/s,188°
695371.32369164,5912762.59749858,2022/12/12 10:57:11,"107",53.32795334,5.933990479,19.8,false,false,false,254.41,254.41,0.01,"553","23","110","298","159","143",1.63,"101074",41.64,  4.27 m/s,188°
695367.358564955,5912761.5845732,2022/12/12 10:57:12,"108",53.32794571,5.933930397,19.8,false,false,false,254.13,254.13,0.01,"553","23","109","298","158","143",1.59,"101080",41.64,  4.27 m/s,188°
695366.296700278,5912761.11539992,2022/12/12 10:57:13,"109",53.32794189,5.933914185,19.74,false,false,false,256.03,256.03,0.01,"561","24","110","298","158","143",1.6,"101086",41.64,  4.27 m/s,188°
695365.661767128,5912761.08930112,2022/12/12 10:57:14,"110",53.32794189,5.933904648,19.71,false,false,false,255.93,255.93,0.01,"577","26","109","298","158","143",1.64,"101084",41.64,  4.27 m/s,188°
695362.585512443,5912760.11403073,2022/12/12 10:57:15,"111",53.32793427,5.933857918,19.66,false,false,false,254.68,254.68,0.01,"561","24","109","297","158","142",1.62,"101074",41.64,  4.93 m/s,177°
695358.77916553,5912759.10763923,2022/12/12 10:57:16,"112",53.32792664,5.933800221,19.56,false,false,false,255.31,255.31,0.01,"553","23","109","297","158","142",1.59,"101072",41.64,  4.93 m/s,177°
695354.750520547,5912758.09211389,2022/12/12 10:57:17,"113",53.32791901,5.933739185,19.48,false,false,false,255.21,255.21,0.01,"551","23","109","297","157","143",1.57,"101072",41.64,  4.93 m/s,177°
695350.517170743,5912756.64265314,2022/12/12 10:57:17,"114",53.32790756,5.933674812,19.4,false,false,false,255.23,255.23,0.01,"551","23","108","297","157","142",1.57,"101070",41.64,  4.93 m/s,177°
695346.202911942,5912755.61539613,2022/12/12 10:57:19,"115",53.32789993,5.933609486,19.32,false,false,false,255.37,255.37,0.01,"561","24","108","297","158","142",1.56,"101072",41.64,  4.93 m/s,177°
695341.842485299,5912754.1618344,2022/12/12 10:57:20,"116",53.32788849,5.933543205,19.24,false,false,false,255.36,255.36,0.01,"536","20","107","296","158","141",1.55,"101072",41.64,  4.79 m/s,165°
695337.418655096,5912752.70455709,2022/12/12 10:57:21,"117",53.32787704,5.933475971,19.16,false,false,false,255.25,255.25,0.01,"542","21","107","296","157","142",1.55,"101066",41.64,  4.79 m/s,165°
695332.628127503,5912751.65885273,2022/12/12 10:57:22,"118",53.32786942,5.933403492,19.08,false,false,false,255.2,255.2,0.01,"536","20","107","296","157","141",1.53,"101068",41.64,  4.79 m/s,165°
695327.855101962,5912750.18723354,2022/12/12 10:57:23,"119",53.32785797,5.933331013,19,false,false,false,255.49,255.49,0.01,"536","20","106","296","157","141",1.52,"101069",41.64,  4.79 m/s,165°
695322.955001154,5912748.71151103,2022/12/12 10:57:24,"120",53.32784653,5.933256626,18.9,false,false,false,255.2,255.2,0.01,"553","23","105","297","156","141",1.51,"101069",41.64,  4.79 m/s,165°
695318.023253135,5912747.23337928,2022/12/12 10:57:25,"121",53.32783508,5.933181763,18.78,false,false,false,255.15,255.15,0.01,"536","20","106","296","157","141",1.51,"101076",41.64,  5.07 m/s,163°
695313.281863919,5912745.76418927,2022/12/12 10:57:26,"122",53.32782364,5.93310976,18.68,false,false,false,255.24,255.24,0.01,"536","20","105","296","156","141",1.51,"101077",41.64,  5.07 m/s,163°
695308.318353654,5912744.28476273,2022/12/12 10:57:27,"123",53.32781219,5.93303442,18.57,false,false,false,255.14,255.14,0.01,"527","19","105","296","156","141",1.51,"101072",41.64,  5.07 m/s,163°
695303.513512104,5912742.81297542,2022/12/12 10:57:28,"124",53.32780075,5.932961464,18.46,false,false,false,255.17,255.17,0.01,"530","19","105","296","156","141",1.5,"101079",41.64,  5.07 m/s,163°
695298.835628338,5912741.34640989,2022/12/12 10:57:29,"125",53.32778931,5.932890415,18.37,false,false,false,255.03,255.03,0.01,"551","23","104","297","156","141",1.5,"101080",41.64,  5.07 m/s,163°
695293.935623365,5912739.86960837,2022/12/12 10:57:30,"126",53.32777786,5.932816029,18.27,false,false,false,255.06,255.06,0.01,"530","19","104","296","155","141",1.5,"101084",41.64,  5.07 m/s,163°
695289.130773717,5912738.3978358,2022/12/12 10:57:31,"127",53.32776642,5.932743073,18.17,false,false,false,255.06,255.06,0.01,"518","17","104","296","156","140",1.5,"101085",41.64,  5.07 m/s,163°
695284.340203067,5912737.35106586,2022/12/12 10:57:31,"128",53.32775879,5.932670593,18.08,false,false,false,254.4,254.4,0.01,"530","19","103","296","155","140",1.5,"101092",41.64,  5.07 m/s,163°
695281.16876118,5912736.37082515,2022/12/12 10:57:33,"129",53.32775116,5.932622433,18,false,false,false,254.39,254.39,0.01,"530","19","103","296","155","140",1.5,"101095",41.64,  5.07 m/s,163°
695280.724299184,5912736.35256373,2022/12/12 10:57:34,"130",53.32775116,5.932615757,17.98,false,false,false,305.98,305.98,0.01,"542","21","103","297","154","141",1.54,"101101",33.3,  5.07 m/s,163°
695280.957773436,5912737.63650302,2022/12/12 10:57:35,"131",53.3277626,5.932620049,18,false,false,false,342.7,342.7,0.01,"542","21","103","297","155","140",1.6,"101121",33.3,  5.07 m/s,163°
695280.627850893,5912741.02269057,2022/12/12 10:57:36,"132",53.32779312,5.932617188,18,false,false,false,343.37,343.37,0.01,"553","23","104","297","155","141",1.64,"101122",33.3,  5.07 m/s,163°
695279.916914232,5912744.39322359,2022/12/12 10:57:37,"133",53.32782364,5.932608604,17.99,false,false,false,343.25,343.25,0.01,"553","23","104","297","155","141",1.68,"101124",33.3,  5.07 m/s,163°
695279.27266356,5912746.91656084,2022/12/12 10:57:38,"134",53.32784653,5.932600498,17.96,false,false,false,343.37,343.37,0.01,"561","24","104","296","154","140",1.74,"101120",33.3,  5.07 m/s,163°
695279.287012163,5912747.34156127,2022/12/12 10:57:39,"135",53.32785034,5.932600975,17.95,false,false,false,39.61,39.61,0.01,"580","27","105","297","154","140",1.78,"101124",33.3,  5.07 m/s,163°
695280.779045516,5912747.40286376,2022/12/12 10:57:40,"136",53.32785034,5.932623386,18,false,false,false,75.65,75.65,0.01,"580","27","104","296","155","140",1.84,"101118",33.3,  5.07 m/s,163°
695283.350474536,5912747.50851599,2022/12/12 10:57:41,"137",53.32785034,5.93266201,18.08,false,false,false,75.48,75.48,0.01,"577","26","105","296","155","141",1.86,"101123",33.3,  5.07 m/s,163°
695286.744205437,5912748.49789208,2022/12/12 10:57:42,"138",53.32785797,5.932713509,18.15,false,false,false,75.65,75.65,0.01,"561","24","104","296","154","140",1.84,"101125",33.3,  5.07 m/s,163°
695290.550572564,5912749.50422537,2022/12/12 10:57:43,"139",53.3278656,5.932771206,18.23,false,false,false,75.46,75.46,0.01,"577","26","103","297","154","140",1.83,"101121",33.3,  5.07 m/s,163°
695294.974463064,5912750.96034662,2022/12/12 10:57:44,"140",53.32787704,5.93283844,18.32,false,false,false,75.22,75.22,0.01,"577","26","103","296","154","140",1.84,"101122",33.3,  5.07 m/s,163°
695299.747495842,5912752.4319326,2022/12/12 10:57:45,"141",53.32788849,5.932910919,18.42,false,false,false,75.54,75.54,0.01,"577","26","104","296","154","140",1.87,"101116",33.3,  5.07 m/s,167°
695304.601495409,5912753.48132564,2022/12/12 10:57:46,"142",53.32789612,5.932984352,18.53,false,false,false,75.85,75.85,0.01,"567","25","103","296","154","140",1.86,"101111",33.3,  5.07 m/s,167°
695309.596799087,5912754.96094142,2022/12/12 10:57:47,"143",53.32790756,5.933060169,18.63,false,false,false,75.58,75.58,0.01,"567","25","103","296","153","140",1.88,"101114",33.3,  5.07 m/s,167°
695314.496850829,5912756.43776229,2022/12/12 10:57:48,"144",53.32791901,5.933134556,18.73,false,false,false,75.82,75.82,0.01,"577","26","103","296","153","140",1.93,"101113",33.3,  5.07 m/s,167°
695319.365188853,5912757.91217119,2022/12/12 10:57:49,"145",53.32793045,5.933208466,18.83,false,false,false,75.66,75.66,0.01,"577","26","102","295","153","140",1.97,"101116",33.3,  5.07 m/s,167°
695324.138254192,5912759.38266993,2022/12/12 10:57:50,"146",53.32794189,5.933280945,18.95,false,false,false,75.57,75.57,0.01,"588","28","103","295","153","140",1.98,"101114",33.3,  2.67 m/s,179°
695328.847757865,5912760.85167538,2022/12/12 10:57:51,"147",53.32795334,5.93335247,19.05,false,false,false,75.69,75.69,0.01,"561","24","102","296","152","140",1.98,"101115",33.3,  2.67 m/s,179°
695333.797014067,5912761.90501387,2022/12/12 10:57:51,"148",53.32796097,5.933427334,19.16,false,false,false,75.81,75.81,0.01,"577","26","102","296","153","140",1.99,"101109",33.3,  2.67 m/s,179°
695338.601828383,5912763.37683246,2022/12/12 10:57:53,"149",53.32797241,5.93350029,19.26,false,false,false,75.82,75.82,0.01,"567","25","101","295","153","140",2,"101108",33.3,  2.67 m/s,179°
695343.438350906,5912764.85107324,2022/12/12 10:57:54,"150",53.32798386,5.933573723,19.36,false,false,false,75.77,75.77,0.01,"577","26","102","295","152","140",2.01,"101107",33.3,  2.67 m/s,179°
695348.179646595,5912766.32029124,2022/12/12 10:57:55,"151",53.3279953,5.933645725,19.47,false,false,false,75.91,75.91,0.01,"588","28","101","295","153","140",2.03,"101105",33.3,  2.67 m/s,179°
695353.143235798,5912767.79865089,2022/12/12 10:57:56,"152",53.32800674,5.933721066,19.56,false,false,false,75.85,75.85,0.01,"561","24","101","296","152","140",2.03,"101103",33.3,  2.67 m/s,179°
695357.916236971,5912769.27029607,2022/12/12 10:57:57,"153",53.32801819,5.933793545,19.68,false,false,false,76.43,76.43,0.01,"567","25","101","296","152","140",2.06,"101102",33.3,  2.67 m/s,179°
695361.46858961,5912770.26624722,2022/12/12 10:57:58,"154",53.32802582,5.933847427,19.72,false,false,false,76.94,76.94,0.01,"577","26","102","296","152","140",2.07,"101099",41.64,  2.67 m/s,179°
695362.293994436,5912770.30017471,2022/12/12 10:57:59,"155",53.32802582,5.933859825,19.67,false,false,false,75.86,75.86,0.01,"588","28","102","297","153","140",2.1,"101105",33.3,  2.67 m/s,179°
695363.182912424,5912770.33671301,2022/12/12 10:58:00,"156",53.32802582,5.933873177,19.65,false,false,false,75.37,75.37,0.01,"600","30","101","296","152","140",2.14,"101102",33.3,  2.67 m/s,179°
695366.513033943,5912771.32353339,2022/12/12 10:58:01,"157",53.32803345,5.933923721,19.66,false,false,false,76.43,76.43,0.01,"580","27","101","297","153","140",2.14,"101096",41.64,  2.67 m/s,179°
695370.365466367,5912772.75623763,2022/12/12 10:58:02,"158",53.32804489,5.933982372,19.6,false,false,false,75.71,75.71,0.01,"580","27","101","296","152","140",2.15,"101095",41.64,  2.67 m/s,179°
695374.679772054,5912773.78351978,2022/12/12 10:58:03,"159",53.32805252,5.934047699,19.57,false,false,false,75.93,75.93,0.01,"588","28","102","296","152","140",2.15,"101092",41.64,  2.67 m/s,179°
695379.325847867,5912775.24885577,2022/12/12 10:58:04,"160",53.32806396,5.934118271,19.53,false,false,false,75.37,75.37,0.01,"588","28","102","296","152","141",2.16,"101105",33.3,  2.67 m/s,179°
695384.225861115,5912776.72574949,2022/12/12 10:58:05,"161",53.32807541,5.934192658,19.5,false,false,false,75.56,75.56,0.01,"594","29","101","296","152","140",2.14,"101104",33.3,  2.84 m/s,158°
695388.967134655,5912778.19500873,2022/12/12 10:58:06,"162",53.32808685,5.93426466,19.48,false,false,false,76.16,76.16,0.01,"580","27","101","296","152","140",2.13,"101097",41.64,  2.84 m/s,158°
695393.803629383,5912779.66930144,2022/12/12 10:58:07,"163",53.3280983,5.934338093,19.47,false,false,false,75.97,75.97,0.01,"580","27","101","297","152","140",2.12,"101102",33.3,  2.84 m/s,158°
695398.576654078,5912781.13987594,2022/12/12 10:58:08,"164",53.32810974,5.934410572,19.44,false,false,false,75.78,75.78,0.01,"580","27","101","297","151","140",2.12,"101091",41.64,  2.84 m/s,158°
695403.367095458,5912782.18675982,2022/12/12 10:58:08,"165",53.32811737,5.934483051,19.41,false,false,false,76.13,76.13,0.01,"577","25","101","296","151","141",2.09,"101087",41.64,  2.84 m/s,158°
695408.203628217,5912783.65995532,2022/12/12 10:58:10,"166",53.32812881,5.934556484,19.36,false,false,false,76.17,76.17,0.01,"567","25","101","297","151","140",2.06,"101093",41.64,  4.28 m/s,169°
695413.135382004,5912785.13818487,2022/12/12 10:58:11,"167",53.32814026,5.934631348,19.32,false,false,false,76.34,76.34,0.01,"567","25","101","296","151","140",2.03,"101092",41.64,  4.28 m/s,169°
695417.781436981,5912786.60355897,2022/12/12 10:58:11,"168",53.3281517,5.93470192,19.29,false,false,false,76.13,76.13,0.01,"580","27","100","296","151","141",2,"101094",41.64,  4.28 m/s,169°
695422.649605777,5912788.07918439,2022/12/12 10:58:13,"169",53.32816315,5.934775829,19.26,false,false,false,76.01,76.01,0.01,"580","27","100","297","150","140",1.98,"101096",41.64,  4.28 m/s,169°
695427.390924856,5912789.54848522,2022/12/12 10:58:14,"170",53.32817459,5.934847832,19.19,false,false,false,75.2,75.2,0.01,"561","24","101","296","151","140",1.96,"101093",41.64,  4.28 m/s,169°
695432.322601115,5912791.02673221,2022/12/12 10:58:14,"171",53.32818604,5.934922695,19.13,false,false,false,75.03,75.03,0.01,"567","25","101","297","150","140",1.95,"101111",33.3,  4.28 m/s,169°
695437.159117566,5912792.49995758,2022/12/12 10:58:16,"172",53.32819748,5.934996128,19.11,false,false,false,75.29,75.29,0.01,"567","25","100","296","150","139",1.95,"101110",33.3,  2.56 m/s,171°
695441.836915693,5912793.96666135,2022/12/12 10:58:17,"173",53.32820892,5.935067177,19.09,false,false,false,75.57,75.57,0.01,"567","25","100","296","150","140",1.96,"101104",33.3,  2.56 m/s,171°
