X,Y,TimeStamp (UTC),"""TriggerID""","""Latitude""","""Longitude""","""Altitude (Meter AGL)""",Gimbal Roll,"""Gimbal Pitch""","""Gimbal Yaw""","""Drone Yaw""","""Combined Yaw""",HCHO (ppm),CO2 (ppm),TVOC (ppb),NO2 (ppm),C2H5OH (ppm),VOC (ppm),CO (ppm),Temp (Celcius),Pressure (pa),Altitude (meter),wind_speed,wind_direction
695346.679062377,5912755.6349662,2022/12/21 12:13:50,"64",53.32789993,5.933616638,18.29,false,false,false,256.08,256.08,0.01,"400","0","74","322","140","145",7.86,"100531",83.45,  10.95 m/s,194°
695342.032958842,5912754.1696628,2022/12/21 12:13:51,"65",53.32788849,5.933546066,18.3,false,false,false,255.95,255.95,0.01,"403","0","75","323","140","145",7.84,"100528",83.45,  10.95 m/s,194°
695337.259938193,5912752.69803404,2022/12/21 12:13:52,"66",53.32787704,5.933473587,18.31,false,false,false,254.9,254.9,0.01,"406","0","74","323","139","145",7.83,"100545",83.45,  9.87 m/s,197°
695332.45511245,5912751.22621708,2022/12/21 12:13:53,"67",53.3278656,5.933400631,18.27,false,false,false,255.14,255.14,0.01,"414","2","74","323","139","145",7.79,"100532",83.45,  9.87 m/s,197°
695327.491567011,5912749.74788232,2022/12/21 12:13:54,"68",53.32785416,5.933325291,18.21,false,false,false,255.51,255.51,0.01,"403","0","74","323","139","145",7.76,"100540",83.45,  9.87 m/s,197°
695322.955001154,5912748.71151103,2022/12/21 12:13:55,"69",53.32784653,5.933256626,18.18,false,false,false,256.29,256.29,0.01,"400","0","73","322","139","145",7.74,"100523",83.45,  9.87 m/s,197°
695318.086700018,5912747.2359866,2022/12/21 12:13:56,"70",53.32783508,5.933182716,18.17,false,false,false,256.33,256.33,0.01,"400","0","73","323","139","146",7.72,"100528",83.45,  9.87 m/s,197°
695313.313620657,5912745.76549427,2022/12/21 12:13:57,"71",53.32782364,5.933110237,18.17,false,false,false,255.97,255.97,0.01,"400","0","74","322","138","145",7.7,"100533",83.45,  11.56 m/s,199°
695308.508827563,5912744.29258978,2022/12/21 12:13:58,"72",53.32781219,5.933037281,18.16,false,false,false,256.12,256.12,0.01,"416","2","73","322","138","145",7.69,"100526",83.45,  11.56 m/s,199°
695303.608715798,5912742.81688748,2022/12/21 12:13:59,"73",53.32780075,5.932962894,18.15,false,false,false,255.69,255.69,0.01,"400","0","73","322","138","145",7.67,"100534",83.45,  11.56 m/s,199°
695298.772181383,5912741.34380283,2022/12/21 12:13:59,"74",53.32778931,5.932889462,18.14,false,false,false,256.02,256.02,0.01,"402","0","73","323","138","145",7.66,"100529",83.45,  11.56 m/s,199°
695293.840353041,5912739.86569377,2022/12/21 12:14:01,"75",53.32777786,5.932814598,18.12,false,false,false,255.96,255.96,0.01,"400","0","72","323","138","145",7.64,"100532",83.45,  11.56 m/s,199°
695289.049851205,5912738.81892177,2022/12/21 12:14:01,"76",53.32777023,5.932742119,18.09,false,false,false,255.18,255.18,0.01,"402","0","72","323","137","144",7.63,"100534",83.45,  11.56 m/s,199°
695285.165613306,5912737.38497983,2022/12/21 12:14:01,"77",53.32775879,5.932682991,18.1,false,false,false,255.23,255.23,0.01,"416","2","73","324","138","145",7.63,"100541",83.45,  11.56 m/s,199°
695282.481566637,5912737.69911075,2022/12/21 12:14:01,"78",53.3277626,5.932642937,18.07,false,false,false,286.54,286.54,0.01,"416","2","72","324","138","145",7.65,"100565",83.45,  11.56 m/s,199°
695280.376968635,5912740.16244695,2022/12/21 12:14:01,"79",53.32778549,5.932612896,18.06,false,false,false,331.89,331.89,0.01,"432","4","73","324","137","145",7.72,"100575",83.45,  11.56 m/s,199°
695279.62003899,5912743.10556548,2022/12/21 12:14:01,"80",53.32781219,5.932603359,18,false,false,false,348.91,348.91,0.01,"424","3","73","324","138","145",7.8,"100571",83.45,  11.56 m/s,199°
695280.831315974,5912746.13066473,2022/12/21 12:14:07,"81",53.3278389,5.932623386,18.01,false,false,false,36.4,36.4,0.01,"424","3","73","324","136","145",7.87,"100603",75.07,  9.74 m/s,200°
695283.840994714,5912747.95419501,2022/12/21 12:14:08,"82",53.32785416,5.93266964,18.01,false,false,false,74.1,74.1,0.01,"432","4","72","324","137","144",7.94,"100623",75.07,  9.74 m/s,200°
695287.04418493,5912748.93574252,2022/12/21 12:14:09,"83",53.32786179,5.932718277,18.05,false,false,false,74.65,74.65,0.01,"436","5","73","324","137","145",8.01,"100624",75.07,  9.74 m/s,200°
695291.02679006,5912749.52379259,2022/12/21 12:14:09,"84",53.3278656,5.932778359,18.08,false,false,false,75.74,75.74,0.01,"444","6","73","323","136","145",8.08,"100617",75.07,  9.74 m/s,200°
695295.704600879,5912750.99034785,2022/12/21 12:14:11,"85",53.32787704,5.932849407,18.06,false,false,false,75.42,75.42,0.01,"450","7","73","324","137","144",8.14,"100619",75.07,  9.74 m/s,200°
695300.445943332,5912752.46063239,2022/12/21 12:14:12,"86",53.32788849,5.93292141,18.07,false,false,false,75.9,75.9,0.01,"444","6","72","324","136","144",8.19,"100622",75.07,  9.74 m/s,200°
695305.663479324,5912753.94937563,2022/12/21 12:14:12,"87",53.32789993,5.933000565,18.09,false,false,false,75.94,75.94,0.01,"446","7","73","324","136","144",8.23,"100616",75.07,  9.74 m/s,200°
695310.563466521,5912755.42618967,2022/12/21 12:14:12,"88",53.32791138,5.933074951,18.12,false,false,false,75.97,75.97,0.01,"446","7","72","324","136","144",8.28,"100618",75.07,  9.74 m/s,200°
695315.322257872,5912756.47168157,2022/12/21 12:14:15,"89",53.32791901,5.933146954,18.13,false,false,false,75.79,75.79,0.01,"446","7","73","324","136","144",8.32,"100615",75.07,  9.74 m/s,200°
695320.2540424,5912757.94869867,2022/12/21 12:14:16,"90",53.32793045,5.933221817,18.16,false,false,false,76.07,76.07,0.01,"463","9","72","323","136","144",8.36,"100613",75.07,  9.74 m/s,200°
695325.027107484,5912759.41919831,2022/12/21 12:14:17,"91",53.32794189,5.933294296,18.21,false,false,false,75.92,75.92,0.01,"450","7","72","324","136","144",8.41,"100613",75.07,  9.82 m/s,206°
695329.831880821,5912760.89211997,2022/12/21 12:14:18,"92",53.32795334,5.933367252,18.23,false,false,false,76.01,76.01,0.01,"455","8","72","323","136","144",8.44,"100609",75.07,  9.82 m/s,206°
695334.636697158,5912762.3639345,2022/12/21 12:14:19,"93",53.32796478,5.933440208,18.23,false,false,false,76.19,76.19,0.01,"455","8","72","323","136","144",8.48,"100617",75.07,  9.82 m/s,206°
695339.236761145,5912763.40292765,2022/12/21 12:14:20,"94",53.32797241,5.933509827,18.26,false,false,false,75.79,75.79,0.01,"455","8","71","323","135","144",8.51,"100621",75.07,  9.82 m/s,206°
695343.978013641,5912764.87325346,2022/12/21 12:14:21,"95",53.32798386,5.933581829,18.28,false,false,false,75.84,75.84,0.01,"463","9","72","323","135","144",8.53,"100620",75.07,  9.82 m/s,206°
695348.973295449,5912766.35291117,2022/12/21 12:14:22,"96",53.3279953,5.933657646,18.3,false,false,false,75.94,75.94,0.01,"461","9","73","324","135","144",8.57,"100618",75.07,  8.74 m/s,197°
695353.555871834,5912767.81561116,2022/12/21 12:14:23,"97",53.32800674,5.933727264,18.33,false,false,false,75.89,75.89,0.01,"459","8","73","324","135","143",8.57,"100614",75.07,  8.74 m/s,197°
695358.551169004,5912769.29639386,2022/12/21 12:14:23,"98",53.32801819,5.933803082,18.35,false,false,false,75.92,75.92,0.01,"459","8","73","323","135","144",8.59,"100618",75.07,  8.74 m/s,197°
695363.41941618,5912770.77084574,2022/12/21 12:14:25,"99",53.32802963,5.933876991,18.38,false,false,false,75.97,75.97,0.01,"459","8","72","324","135","144",8.61,"100612",75.07,  8.74 m/s,197°
695368.28768148,5912772.24641748,2022/12/21 12:14:26,"100",53.32804108,5.933950901,18.41,false,false,false,76.1,76.1,0.01,"465","9","73","324","135","144",8.62,"100614",75.07,  8.74 m/s,197°
695373.155989753,5912773.72088221,2022/12/21 12:14:27,"101",53.32805252,5.934024811,18.42,false,false,false,76.05,76.05,0.01,"463","9","73","323","134","143",8.65,"100609",75.07,  9.28 m/s,207°
695378.009955804,5912774.77035105,2022/12/21 12:14:28,"102",53.32806015,5.934098244,18.44,false,false,false,75.97,75.97,0.01,"461","9","72","323","134","144",8.68,"100610",75.07,  9.28 m/s,207°
695382.81474596,5912776.24221493,2022/12/21 12:14:29,"103",53.32807159,5.9341712,18.46,false,false,false,75.99,75.99,0.01,"459","8","73","323","135","144",8.71,"100612",75.07,  9.28 m/s,207°
695387.555974624,5912777.7125848,2022/12/21 12:14:30,"104",53.32808304,5.934243202,18.48,false,false,false,75.89,75.89,0.01,"461","9","72","323","134","144",8.74,"100617",75.07,  9.28 m/s,207°
695392.424272446,5912779.18706953,2022/12/21 12:14:31,"105",53.32809448,5.934317112,18.49,false,false,false,76.01,76.01,0.01,"461","9","72","324","134","144",8.75,"100619",75.07,  9.28 m/s,207°
695397.197252257,5912780.65875468,2022/12/21 12:14:32,"106",53.32810593,5.934389591,18.52,false,false,false,76.02,76.02,0.01,"472","10","72","323","134","143",8.76,"100615",75.07,  10.07 m/s,203°
695401.843315642,5912782.12411299,2022/12/21 12:14:33,"107",53.32811737,5.934460163,18.55,false,false,false,75.99,75.99,0.01,"459","8","72","323","134","143",8.77,"100613",75.07,  10.07 m/s,203°
695406.870321261,5912783.60513795,2022/12/21 12:14:34,"108",53.32812881,5.934536457,18.58,false,false,false,75.99,75.99,0.01,"459","8","72","323","133","144",8.78,"100612",75.07,  10.07 m/s,203°
695411.629068904,5912784.65072737,2022/12/21 12:14:35,"109",53.32813644,5.93460846,18.61,false,false,false,75.97,75.97,0.01,"461","9","72","324","134","144",8.79,"100607",75.07,  10.07 m/s,203°
695416.275012442,5912786.1172093,2022/12/21 12:14:36,"110",53.32814789,5.934679031,18.62,false,false,false,75.99,75.99,0.01,"463","9","72","324","133","144",8.79,"100609",75.07,  10.07 m/s,203°
695421.048091566,5912787.5878094,2022/12/21 12:14:37,"111",53.32815933,5.934751511,18.63,false,false,false,75.78,75.78,0.01,"481","12","72","324","133","144",8.81,"100610",75.07,  8.03 m/s,204°
695425.821055706,5912789.05952368,2022/12/21 12:14:38,"112",53.32817078,5.93482399,18.65,false,false,false,75.89,75.89,0.01,"465","9","73","324","134","144",8.82,"100607",75.07,  8.03 m/s,204°
695430.848047967,5912790.54057433,2022/12/21 12:14:38,"113",53.32818222,5.934900284,18.67,false,false,false,75.72,75.72,0.01,"463","9","72","324","133","144",8.81,"100605",75.07,  8.03 m/s,204°
695435.606718235,5912791.58618529,2022/12/21 12:14:38,"114",53.32818985,5.934972286,18.69,false,false,false,75.78,75.78,0.01,"461","9","72","324","134","145",8.81,"100606",75.07,  8.03 m/s,204°
695440.633705374,5912793.06724641,2022/12/21 12:14:41,"115",53.32820129,5.93504858,18.71,false,false,false,76.52,76.52,0.01,"463","9","73","324","133","145",8.83,"100606",75.07,  8.03 m/s,204°
695445.501928366,5912794.54289828,2022/12/21 12:14:42,"116",53.32821274,5.93512249,18.72,false,false,false,76.17,76.17,0.01,"477","11","72","324","134","145",8.85,"100609",75.07,  7.97 m/s,212°
695450.306681501,5912796.01483131,2022/12/21 12:14:43,"117",53.32822418,5.935195446,18.74,false,false,false,76.09,76.09,0.01,"477","11","73","324","133","144",8.85,"100607",75.07,  7.97 m/s,212°
695455.079629787,5912797.48657537,2022/12/21 12:14:44,"118",53.32823563,5.935267925,18.76,false,false,false,75.9,75.9,0.01,"465","9","73","324","133","144",8.87,"100609",75.07,  7.97 m/s,212°
695459.884377526,5912798.95851821,2022/12/21 12:14:45,"119",53.32824707,5.935340881,18.8,false,false,false,76.02,76.02,0.01,"465","9","72","324","133","145",8.88,"100602",75.07,  7.97 m/s,212°
695464.625676345,5912800.42785668,2022/12/21 12:14:46,"120",53.32825851,5.935412884,18.8,false,false,false,75.68,75.68,0.01,"472","10","72","324","132","145",8.88,"100607",75.07,  7.97 m/s,212°
695468.844672379,5912801.45130727,2022/12/21 12:14:47,"121",53.32826614,5.93547678,18.82,false,false,false,76.6,76.6,0.01,"477","11","72","324","133","144",8.88,"100601",75.07,  7.03 m/s,192°
695471.268437235,5912802.82645399,2022/12/21 12:14:48,"122",53.32827759,5.935513973,18.8,false,false,false,55.32,55.32,0.01,"477","11","73","324","133","144",8.88,"100602",75.07,  7.03 m/s,192°
695472.052658711,5912805.40852119,2022/12/21 12:14:49,"123",53.32830048,5.935527325,18.87,false,false,false,5.54,5.54,0.01,"477","11","73","324","133","145",8.9,"100602",75.07,  7.03 m/s,192°
695470.97818472,5912808.33855675,2022/12/21 12:14:50,"124",53.32832718,5.93551302,18.88,false,false,false,343.48,343.48,0.01,"465","9","73","324","132","145",8.91,"100583",83.45,  7.03 m/s,192°
695468.714796343,5912810.79528374,2022/12/21 12:14:51,"125",53.32835007,5.935480595,18.9,false,false,false,306.98,306.98,0.01,"472","10","73","324","133","144",8.95,"100571",83.45,  7.03 m/s,192°
695465.427534744,5912811.08450144,2022/12/21 12:14:52,"126",53.32835388,5.93543148,18.9,false,false,false,263.46,263.46,0,"465","9","74","324","133","145",8.89,"100563",83.45,  7.03 m/s,192°
695462.143433467,5912810.52502738,2022/12/21 12:14:53,"127",53.32835007,5.935381889,18.89,false,false,false,256.34,256.34,0,"477","11","73","324","133","145",8.82,"100565",83.45,  7.03 m/s,192°
695458.291101277,5912809.09113535,2022/12/21 12:14:54,"128",53.32833862,5.935323238,18.87,false,false,false,255.56,255.56,0,"450","7","73","324","132","145",8.74,"100561",83.45,  7.03 m/s,192°
695453.849882676,5912808.05855513,2022/12/21 12:14:55,"129",53.32833099,5.935256004,18.88,false,false,false,255.18,255.18,0,"446","7","73","324","132","145",8.67,"100560",83.45,  7.03 m/s,192°
695449.235614464,5912806.59445095,2022/12/21 12:14:56,"130",53.32831955,5.935185909,18.86,false,false,false,254.71,254.71,0,"444","6","72","324","132","145",8.58,"100555",83.45,  7.03 m/s,192°
695444.24040047,5912805.11468621,2022/12/21 12:14:57,"131",53.32830811,5.935110092,18.79,false,false,false,255.09,255.09,0,"444","6","73","325","132","145",8.5,"100544",83.45,  7.03 m/s,192°
695439.118270484,5912803.62859407,2022/12/21 12:14:58,"132",53.32829666,5.935032368,18.84,false,false,false,255.43,255.43,0,"455","8","73","324","132","145",8.42,"100548",83.45,  7.03 m/s,192°
695434.281766153,5912802.15536643,2022/12/21 12:14:59,"133",53.32828522,5.934958935,18.79,false,false,false,256.6,256.6,0,"432","4","72","324","132","144",8.36,"100539",83.45,  7.03 m/s,192°
