X,Y,TimeStamp (UTC),"""TriggerID""","""Latitude""","""Longitude""","""Altitude (Meter AGL)""",Gimbal Roll,"""Gimbal Pitch""","""Gimbal Yaw""","""Drone Yaw""","""Combined Yaw""",HCHO (ppm),CO2 (ppm),TVOC (ppb),NO2 (ppm),C2H5OH (ppm),VOC (ppm),CO (ppm),Temp (Celcius),Pressure (pa),Altitude (meter),wind_speed,wind_direction
695392.30095069,5912756.6603387,2022/12/12 10:12:51,"1197",53.3278923,5.934301376,4.6,false,false,false,347.43,347.43,0.01,"400","0","147","274","196","133",7.78,"101299",24.96,  2.10 m/s,203°
695392.332707368,5912756.66164422,2022/12/12 10:12:52,"1198",53.3278923,5.934301853,4.7,false,false,false,347.29,347.29,0.01,"407","1","146","275","196","132",7.74,"101302",16.64,  2.10 m/s,203°
695392.332707368,5912756.66164422,2022/12/12 10:12:53,"1199",53.3278923,5.934301853,5.54,false,false,false,347.13,347.13,0.01,"402","0","145","275","195","132",7.67,"101290",24.96,  2.10 m/s,203°
695392.364464046,5912756.66294975,2022/12/12 10:12:54,"1200",53.3278923,5.93430233,6.45,false,false,false,347.19,347.19,0.01,"400","0","144","275","195","132",7.58,"101278",24.96,  2.10 m/s,203°
695392.332707368,5912756.66164422,2022/12/12 10:12:54,"1201",53.3278923,5.934301853,6.69,false,false,false,347.28,347.28,0.01,"400","0","144","275","195","132",7.52,"101277",24.96,  2.10 m/s,203°
695392.364464046,5912756.66294975,2022/12/12 10:12:56,"1202",53.3278923,5.93430233,6.67,false,false,false,347.39,347.39,0.01,"400","0","144","275","195","131",7.44,"101275",24.96,  2.10 m/s,203°
695392.364464046,5912756.66294975,2022/12/12 10:12:57,"1203",53.3278923,5.93430233,7.35,false,false,false,347.42,347.42,0.01,"400","0","143","275","195","132",7.42,"101266",24.96,  2.10 m/s,203°
695392.364464046,5912756.66294975,2022/12/12 10:12:58,"1204",53.3278923,5.93430233,8.42,false,false,false,347.38,347.38,0.01,"409","1","143","275","195","132",7.39,"101255",24.96,  2.10 m/s,203°
695392.332707368,5912756.66164422,2022/12/12 10:12:59,"1205",53.3278923,5.934301853,9.1,false,false,false,347.39,347.39,0.01,"405","0","142","276","195","132",7.35,"101246",24.96,  2.10 m/s,203°
695392.332707368,5912756.66164422,2022/12/12 10:12:59,"1206",53.3278923,5.934301853,9.55,false,false,false,347.51,347.51,0.01,"407","1","142","275","195","132",7.31,"101238",24.96,  2.10 m/s,203°
695392.332707368,5912756.66164422,2022/12/12 10:13:01,"1207",53.3278923,5.934301853,9.92,false,false,false,347.22,347.22,0.01,"407","1","141","276","194","131",7.26,"101236",24.96,  2.48 m/s,174°
695392.332707368,5912756.66164422,2022/12/12 10:13:02,"1208",53.3278923,5.934301853,9.9,false,false,false,347.22,347.22,0.01,"409","1","141","275","194","131",7.24,"101237",24.96,  2.48 m/s,174°
695392.332707368,5912756.66164422,2022/12/12 10:13:03,"1209",53.3278923,5.934301853,9.9,false,false,false,347.19,347.19,0.01,"423","3","140","275","193","131",7.22,"101236",24.96,  2.48 m/s,174°
695392.30095069,5912756.6603387,2022/12/12 10:13:04,"1210",53.3278923,5.934301376,9.9,false,false,false,347.04,347.04,0.01,"413","1","139","276","193","131",7.2,"101235",24.96,  2.48 m/s,174°
695392.332707368,5912756.66164422,2022/12/12 10:13:04,"1211",53.3278923,5.934301853,9.91,false,false,false,347.3,347.3,0.01,"409","1","139","274","193","130",7.16,"101234",24.96,  2.48 m/s,174°
695392.332707368,5912756.66164422,2022/12/12 10:13:06,"1212",53.3278923,5.934301853,9.91,false,false,false,347.27,347.27,0.01,"409","1","138","275","192","130",7.15,"101235",24.96,  2.95 m/s,174°
695392.364464046,5912756.66294975,2022/12/12 10:13:07,"1213",53.3278923,5.93430233,9.92,false,false,false,347.36,347.36,0.01,"407","1","136","275","193","131",7.13,"101228",24.96,  2.95 m/s,174°
695392.364464046,5912756.66294975,2022/12/12 10:13:08,"1214",53.3278923,5.93430233,9.93,false,false,false,346.95,346.95,0.01,"416","2","136","275","192","131",7.08,"101228",24.96,  2.95 m/s,174°
695392.364464046,5912756.66294975,2022/12/12 10:13:08,"1215",53.3278923,5.93430233,9.93,false,false,false,347.4,347.4,0.01,"407","1","135","276","192","131",7.03,"101231",24.96,  2.95 m/s,174°
695392.332707368,5912756.66164422,2022/12/12 10:13:10,"1216",53.3278923,5.934301853,9.93,false,false,false,347.27,347.27,0.01,"405","0","135","276","192","131",6.97,"101236",24.96,  2.40 m/s,174°
695392.332707368,5912756.66164422,2022/12/12 10:13:11,"1217",53.3278923,5.934301853,9.93,false,false,false,347.34,347.34,0.01,"405","0","135","276","192","131",6.98,"101238",24.96,  2.40 m/s,174°
695392.332707368,5912756.66164422,2022/12/12 10:13:12,"1218",53.3278923,5.934301853,9.93,false,false,false,347.66,347.66,0.01,"407","1","134","276","190","130",6.97,"101235",24.96,  2.40 m/s,174°
695392.332707368,5912756.66164422,2022/12/12 10:13:12,"1219",53.3278923,5.934301853,9.93,false,false,false,347.52,347.52,0.01,"413","1","134","276","190","130",6.96,"101229",24.96,  2.40 m/s,174°
695392.364464046,5912756.66294975,2022/12/12 10:13:14,"1220",53.3278923,5.93430233,9.92,false,false,false,347.26,347.26,0.01,"409","1","133","276","191","131",6.91,"101233",24.96,  2.40 m/s,174°
695392.364464046,5912756.66294975,2022/12/12 10:13:15,"1221",53.3278923,5.93430233,9.92,false,false,false,347.4,347.4,0.01,"405","0","133","275","191","131",6.86,"101234",24.96,  2.47 m/s,170°
695392.396220723,5912756.66425528,2022/12/12 10:13:16,"1222",53.3278923,5.934302807,9.9,false,false,false,347.65,347.65,0.01,"400","0","132","275","191","130",6.79,"101231",24.96,  2.47 m/s,170°
695392.396220723,5912756.66425528,2022/12/12 10:13:16,"1223",53.3278923,5.934302807,9.9,false,false,false,347.54,347.54,0.01,"400","0","132","276","190","130",6.74,"101236",24.96,  2.47 m/s,170°
695392.396220723,5912756.66425528,2022/12/12 10:13:18,"1224",53.3278923,5.934302807,9.91,false,false,false,346.92,346.92,0.01,"405","0","132","277","190","131",6.69,"101233",24.96,  2.47 m/s,170°
695392.396220723,5912756.66425528,2022/12/12 10:13:19,"1225",53.3278923,5.934302807,9.92,false,false,false,346.92,346.92,0.01,"416","2","131","277","190","131",6.66,"101233",24.96,  2.47 m/s,170°
695392.4279774,5912756.6655608,2022/12/12 10:13:20,"1226",53.3278923,5.934303284,9.91,false,false,false,347.16,347.16,0.01,"405","0","130","276","190","130",6.61,"101231",24.96,  3.18 m/s,184°
695392.396220723,5912756.66425528,2022/12/12 10:13:20,"1227",53.3278923,5.934302807,9.9,false,false,false,347.23,347.23,0.01,"405","0","129","275","189","130",6.58,"101235",24.96,  3.18 m/s,184°
695392.396220723,5912756.66425528,2022/12/12 10:13:22,"1228",53.3278923,5.934302807,9.91,false,false,false,347.27,347.27,0.01,"405","0","129","276","189","130",6.53,"101227",24.96,  3.18 m/s,184°
695392.396220723,5912756.66425528,2022/12/12 10:13:23,"1229",53.3278923,5.934302807,9.91,false,false,false,347.27,347.27,0.01,"400","0","129","277","188","130",6.49,"101233",24.96,  3.18 m/s,184°
695392.396220723,5912756.66425528,2022/12/12 10:13:24,"1230",53.3278923,5.934302807,9.92,false,false,false,347.18,347.18,0.01,"416","2","128","276","189","130",6.44,"101232",24.96,  3.18 m/s,184°
695392.396220723,5912756.66425528,2022/12/12 10:13:24,"1231",53.3278923,5.934302807,9.93,false,false,false,347.32,347.32,0.01,"400","0","128","277","188","131",6.42,"101238",24.96,  3.18 m/s,184°
695392.396220723,5912756.66425528,2022/12/12 10:13:26,"1232",53.3278923,5.934302807,9.93,false,false,false,347.34,347.34,0.01,"400","0","129","277","189","130",6.39,"101232",24.96,  3.18 m/s,184°
695392.4279774,5912756.6655608,2022/12/12 10:13:27,"1233",53.3278923,5.934303284,9.93,false,false,false,347.51,347.51,0.01,"400","0","128","278","188","131",6.35,"101238",24.96,  3.18 m/s,184°
695392.4279774,5912756.6655608,2022/12/12 10:13:28,"1234",53.3278923,5.934303284,9.93,false,false,false,347.31,347.31,0.01,"400","0","128","278","188","131",6.3,"101234",24.96,  3.18 m/s,184°
695392.4279774,5912756.6655608,2022/12/12 10:13:29,"1235",53.3278923,5.934303284,9.93,false,false,false,347.6,347.6,0.01,"410","1","129","277","188","130",6.31,"101237",24.96,  3.18 m/s,184°
695392.396220723,5912756.66425528,2022/12/12 10:13:30,"1236",53.3278923,5.934302807,9.93,false,false,false,347.28,347.28,0.01,"405","0","129","277","187","131",6.28,"101239",24.96,  3.18 m/s,184°
695392.4279774,5912756.6655608,2022/12/12 10:13:31,"1237",53.3278923,5.934303284,9.93,false,false,false,347.17,347.17,0.01,"400","0","129","278","188","130",6.21,"101238",24.96,  3.18 m/s,184°
695392.4279774,5912756.6655608,2022/12/12 10:13:32,"1238",53.3278923,5.934303284,9.91,false,false,false,342.21,342.21,0.01,"403","0","128","278","188","130",6.14,"101238",24.96,  3.18 m/s,184°
695392.4279774,5912756.6655608,2022/12/12 10:13:33,"1239",53.3278923,5.934303284,9.92,false,false,false,339.2,339.2,0.01,"403","0","128","278","187","130",6.11,"101235",24.96,  3.18 m/s,184°
695392.07559504,5912757.5010113,2022/12/12 10:13:34,"1240",53.32789993,5.934298515,9.91,false,false,false,339.44,339.44,0.01,"411","1","128","279","188","131",6.04,"101240",24.96,  3.18 m/s,184°
695391.082095078,5912760.00997945,2022/12/12 10:13:35,"1241",53.32792282,5.934285164,9.91,false,false,false,339.55,339.55,0.01,"413","1","128","278","187","131",6.01,"101233",24.96,  3.79 m/s,178°
695389.863174372,5912763.35961776,2022/12/12 10:13:36,"1242",53.32795334,5.934268951,9.91,false,false,false,339.26,339.26,0.01,"411","1","128","278","188","131",5.95,"101237",24.96,  3.79 m/s,178°
695388.341160868,5912767.1212078,2022/12/12 10:13:37,"1243",53.32798767,5.934248447,9.9,false,false,false,339.23,339.23,0.01,"405","0","128","277","187","130",5.84,"101229",24.96,  3.79 m/s,178°
695386.530348645,5912771.72086288,2022/12/12 10:13:37,"1244",53.32802963,5.934224129,9.91,false,false,false,339.43,339.43,0.01,"400","0","128","277","187","130",5.7,"101230",24.96,  3.79 m/s,178°
695384.624269853,5912776.31660217,2022/12/12 10:13:39,"1245",53.32807159,5.93419838,9.93,false,false,false,339.57,339.57,0.01,"400","0","127","277","187","130",5.52,"101221",24.96,  3.79 m/s,178°
695382.732421012,5912781.33845246,2022/12/12 10:13:40,"1246",53.32811737,5.934173107,9.9,false,false,false,339.03,339.03,0.01,"410","1","127","277","187","130",5.42,"101232",24.96,  3.66 m/s,179°
695380.762835879,5912785.93158224,2022/12/12 10:13:40,"1247",53.32815933,5.934146404,9.9,false,false,false,339.17,339.17,0.01,"400","0","127","277","187","130",5.35,"101229",24.96,  3.66 m/s,179°
695378.856767023,5912790.52732366,2022/12/12 10:13:42,"1248",53.32820129,5.934120655,9.91,false,false,false,339.15,339.15,0.01,"400","0","127","277","186","130",5.28,"101229",24.96,  3.66 m/s,179°
695377.54265793,5912793.87305128,2022/12/12 10:13:43,"1249",53.32823181,5.934103012,9.9,false,false,false,339.14,339.14,0.01,"403","0","128","277","186","130",5.2,"101235",24.96,  3.66 m/s,179°
695377.334723111,5912794.29002901,2022/12/12 10:13:44,"1250",53.32823563,5.934100151,9.85,false,false,false,339.69,339.69,0.01,"405","0","128","278","186","130",5.22,"101237",24.96,  3.66 m/s,179°
695377.655344354,5912793.45327207,2022/12/12 10:13:45,"1251",53.328228,5.934104443,9.45,false,false,false,339.77,339.77,0.01,"415","2","129","277","186","129",5.2,"101234",24.96,  2.29 m/s,169°
695377.912452826,5912792.61390428,2022/12/12 10:13:46,"1252",53.32822037,5.934107781,9.46,false,false,false,267.47,267.47,0.01,"408","1","128","277","185","129",5.21,"101228",24.96,  2.29 m/s,169°
695378.166371156,5912792.62434229,2022/12/12 10:13:47,"1253",53.32822037,5.934111595,9.48,false,false,false,252.99,252.99,0.01,"414","2","127","277","186","130",5.13,"101222",24.96,  2.29 m/s,169°
695377.739377075,5912792.18126409,2022/12/12 10:13:48,"1254",53.32821655,5.934104919,9.46,false,false,false,253.37,253.37,0.01,"405","0","126","277","185","129",5.08,"101220",24.96,  2.29 m/s,169°
695375.629845006,5912791.67013508,2022/12/12 10:13:49,"1255",53.32821274,5.934072971,9.45,false,false,false,253.17,253.17,0.01,"400","0","126","276","185","129",4.95,"101214",24.96,  2.29 m/s,169°
695372.775886588,5912790.70288071,2022/12/12 10:13:50,"1256",53.32820511,5.934029579,9.42,false,false,false,253.15,253.15,0.01,"400","0","125","276","184","129",4.8,"101217",24.96,  2.29 m/s,169°
695369.350510671,5912789.71213947,2022/12/12 10:13:51,"1257",53.32819748,5.933977604,9.4,false,false,false,252.91,252.91,0.01,"400","0","125","277","184","129",4.61,"101213",24.96,  2.29 m/s,169°
695365.529848683,5912788.28074107,2022/12/12 10:13:52,"1258",53.32818604,5.93391943,9.37,false,false,false,252.82,252.82,0.01,"464","9","124","278","184","129",4.42,"101209",24.96,  2.29 m/s,169°
695361.074300566,5912786.82213547,2022/12/12 10:13:52,"1259",53.32817459,5.933851719,9.32,false,false,false,253.24,253.24,0.01,"454","8","123","277","183","128",4.29,"101209",24.96,  2.29 m/s,169°
695356.301272583,5912785.35159873,2022/12/12 10:13:54,"1260",53.32816315,5.93377924,9.29,false,false,false,252.64,252.64,0.01,"450","7","122","277","184","128",4.14,"101210",24.96,  2.29 m/s,169°
695351.355163434,5912783.4484277,2022/12/12 10:13:55,"1261",53.32814789,5.933703899,9.25,false,false,false,252.85,252.85,0.01,"445","6","122","277","184","129",4,"101211",24.96,  2.29 m/s,169°
695346.45521587,5912781.97157065,2022/12/12 10:13:56,"1262",53.32813644,5.933629513,9.2,false,false,false,252.83,252.83,0.01,"439","5","121","277","183","128",3.87,"101213",24.96,  2.29 m/s,169°
695341.731283114,5912780.07865569,2022/12/12 10:13:57,"1263",53.32812119,5.93355751,9.17,false,false,false,252.81,252.81,0.01,"445","6","121","277","184","129",3.75,"101217",24.96,  2.29 m/s,169°
695336.831329634,5912778.60180871,2022/12/12 10:13:58,"1264",53.32810974,5.933483124,9.13,false,false,false,252.83,252.83,0.01,"439","5","121","278","182","128",3.64,"101220",24.96,  2.29 m/s,169°
695332.058287242,5912777.13129667,2022/12/12 10:13:59,"1265",53.3280983,5.933410645,9.09,false,false,false,252.79,252.79,0.01,"439","5","120","278","183","128",3.53,"101225",24.96,  2.29 m/s,169°
695327.729679711,5912775.67794057,2022/12/12 10:14:00,"1266",53.32808685,5.933344841,9.06,false,false,false,251.65,251.65,0,"428","4","120","278","183","129",3.41,"101217",24.96,  2.38 m/s,173°
695325.701107421,5912774.74463655,2022/12/12 10:14:00,"1267",53.32807922,5.933313847,9,false,false,false,252.94,252.94,0,"435","5","120","278","182","128",3.35,"101227",24.96,  2.38 m/s,173°
695325.701107421,5912774.74463655,2022/12/12 10:14:02,"1268",53.32807922,5.933313847,8.98,false,false,false,257.83,257.83,0,"450","7","119","277","182","128",3.43,"101230",24.96,  2.38 m/s,173°
695323.89158344,5912774.67027177,2022/12/12 10:14:03,"1269",53.32807922,5.933286667,8.97,false,false,false,257.13,257.13,0,"450","7","119","278","182","128",3.42,"101227",24.96,  2.38 m/s,173°
695320.212201912,5912773.66912859,2022/12/12 10:14:03,"1270",53.32807159,5.933230877,8.94,false,false,false,256.9,256.9,0,"435","5","119","278","182","128",3.32,"101223",24.96,  2.38 m/s,173°
695316.342346221,5912772.66016091,2022/12/12 10:14:05,"1271",53.32806396,5.933172226,8.89,false,false,false,256.81,256.81,0,"435","5","119","278","182","128",3.24,"101225",24.96,  2.78 m/s,179°
695311.950238357,5912771.20532413,2022/12/12 10:14:06,"1272",53.32805252,5.933105469,8.84,false,false,false,256.85,256.85,0,"439","5","119","279","182","129",3.14,"101223",24.96,  2.78 m/s,179°
695307.350244387,5912770.16636007,2022/12/12 10:14:07,"1273",53.32804489,5.933035851,8.8,false,false,false,256.87,256.87,0,"426","3","119","278","181","128",3.05,"101221",24.96,  2.78 m/s,179°
695302.718492094,5912769.12609557,2022/12/12 10:14:08,"1274",53.32803726,5.932965756,8.75,false,false,false,256.91,256.91,0,"439","5","118","278","182","128",2.97,"101216",24.96,  2.78 m/s,179°
695297.723135459,5912767.64648397,2022/12/12 10:14:09,"1275",53.32802582,5.932889938,8.7,false,false,false,256.76,256.76,0,"428","4","117","278","181","128",2.89,"101220",24.96,  2.78 m/s,179°
695292.773946352,5912766.5931858,2022/12/12 10:14:10,"1276",53.32801819,5.932815075,8.65,false,false,false,256.76,256.76,0,"426","3","118","278","181","128",2.8,"101219",24.96,  3.36 m/s,183°
695288.000926494,5912765.12160652,2022/12/12 10:14:11,"1277",53.32800674,5.932742596,8.61,false,false,false,256.73,256.73,0,"420","3","118","279","181","128",2.72,"101216",24.96,  3.36 m/s,183°
695284.131012849,5912764.11377743,2022/12/12 10:14:11,"1278",53.32799912,5.932683945,8.54,false,false,false,255.96,255.96,0,"426","3","117","279","180","128",2.69,"101220",24.96,  3.36 m/s,183°
695283.273850645,5912764.07855875,2022/12/12 10:14:13,"1279",53.32799912,5.93267107,8.49,false,false,false,282.9,282.9,0,"435","5","116","279","180","128",2.71,"101239",24.96,  3.36 m/s,183°
695284.557996989,5912764.55573216,2022/12/12 10:14:14,"1280",53.32800293,5.93269062,8.52,false,false,false,14.1,14.1,0,"439","5","117","279","180","128",2.8,"101254",24.96,  3.36 m/s,183°
695286.286668992,5912765.05117063,2022/12/12 10:14:14,"1281",53.32800674,5.932716847,8.53,false,false,false,72.04,72.04,0,"450","7","117","279","180","128",2.89,"101256",24.96,  3.36 m/s,183°
695288.586647516,5912765.57119783,2022/12/12 10:14:16,"1282",53.32801056,5.932751656,8.58,false,false,false,73.29,73.29,0,"454","8","117","280","181","128",2.91,"101260",24.96,  3.36 m/s,183°
695291.758068155,5912766.551444,2022/12/12 10:14:17,"1283",53.32801819,5.932799816,8.6,false,false,false,73.18,73.18,0,"445","6","117","279","180","128",2.92,"101258",24.96,  3.36 m/s,183°
695295.483563391,5912767.97887029,2022/12/12 10:14:18,"1284",53.32802963,5.93285656,8.63,false,false,false,73.59,73.59,0,"454","8","117","279","180","128",2.89,"101253",24.96,  3.36 m/s,183°
695299.653403212,5912769.42567211,2022/12/12 10:14:19,"1285",53.32804108,5.932919979,8.67,false,false,false,73.54,73.54,0,"464","9","117","280","180","128",2.92,"101254",24.96,  3.36 m/s,183°
695304.39477148,5912770.894849,2022/12/12 10:14:20,"1286",53.32805252,5.932991982,8.71,false,false,false,73.47,73.47,0,"464","9","117","280","180","128",2.92,"101256",24.96,  3.36 m/s,183°
695309.294786731,5912772.37055008,2022/12/12 10:14:21,"1287",53.32806396,5.933066368,8.77,false,false,false,73.61,73.61,0,"459","8","117","280","180","128",2.95,"101256",24.96,  3.36 m/s,183°
695314.036103923,5912773.84084879,2022/12/12 10:14:22,"1288",53.32807541,5.933138371,8.81,false,false,false,73.63,73.63,0,"459","8","117","281","180","128",2.96,"101251",24.96,  3.36 m/s,183°
695318.886899652,5912775.74006257,2022/12/12 10:14:23,"1289",53.32809067,5.93321228,8.85,false,false,false,73.83,73.83,0,"470","10","118","281","179","128",2.97,"101247",24.96,  3.36 m/s,183°
695323.660013272,5912777.210564,2022/12/12 10:14:24,"1290",53.32810211,5.93328476,8.91,false,false,false,73.56,73.56,0,"485","12","118","281","179","129",2.97,"101247",24.96,  3.36 m/s,183°
695328.46476845,5912778.68348471,2022/12/12 10:14:25,"1291",53.32811356,5.933357716,8.95,false,false,false,73.42,73.42,0,"470","10","118","280","180","128",2.98,"101253",24.96,  3.07 m/s,180°
695333.220397002,5912780.57768874,2022/12/12 10:14:26,"1292",53.32812881,5.933430195,9,false,false,false,73.75,73.75,0,"470","10","117","280","179","128",2.99,"101253",24.96,  3.07 m/s,180°
695338.025146345,5912782.05061926,2022/12/12 10:14:27,"1293",53.32814026,5.933503151,9.06,false,false,false,73.8,73.8,0,"481","12","117","281","179","129",3.02,"101246",24.96,  3.07 m/s,180°
695342.702979303,5912783.51722458,2022/12/12 10:14:28,"1294",53.3281517,5.9335742,9.11,false,false,false,73.58,73.58,0,"470","10","117","281","179","129",3.01,"101247",24.96,  3.07 m/s,180°
695347.539479757,5912784.99147005,2022/12/12 10:14:28,"1295",53.32816315,5.933647633,9.15,false,false,false,73.52,73.52,0.01,"485","12","117","281","179","128",3.01,"101246",24.96,  3.07 m/s,180°
695352.263293225,5912786.88550028,2022/12/12 10:14:30,"1296",53.32817841,5.933719635,9.21,false,false,false,73.41,73.41,0.01,"481","12","117","281","179","128",3.01,"101247",24.96,  2.20 m/s,169°
695356.909361343,5912788.35081453,2022/12/12 10:14:31,"1297",53.32818985,5.933790207,9.26,false,false,false,73.63,73.63,0.01,"485","12","116","281","179","129",3.06,"101245",24.96,  2.20 m/s,169°
695361.777655434,5912789.82526793,2022/12/12 10:14:32,"1298",53.32820129,5.933864117,9.31,false,false,false,73.62,73.62,0.01,"476","11","117","281","179","129",3.08,"101242",24.96,  2.20 m/s,169°
695366.501459165,5912791.71931254,2022/12/12 10:14:33,"1299",53.32821655,5.933936119,9.36,false,false,false,73.41,73.41,0.01,"485","12","116","279","178","128",3.08,"101244",24.96,  2.20 m/s,169°
695371.115716793,5912793.18444759,2022/12/12 10:14:34,"1300",53.328228,5.934006214,9.41,false,false,false,73.53,73.53,0.01,"496","14","116","279","178","128",3.09,"101244",24.96,  2.20 m/s,169°
695375.825286803,5912794.65239138,2022/12/12 10:14:34,"1301",53.32823944,5.93407774,9.47,false,false,false,74.82,74.82,0.01,"485","12","115","280","178","128",3.11,"101235",24.96,  2.20 m/s,169°
695378.552283188,5912795.61442863,2022/12/12 10:14:36,"1302",53.32824707,5.934119225,9.46,false,false,false,74.21,74.21,0.01,"485","12","115","279","178","128",3.14,"101243",24.96,  2.20 m/s,169°
695378.679242273,5912795.61964765,2022/12/12 10:14:37,"1303",53.32824707,5.934121132,9.44,false,false,false,9.9,9.9,0.01,"491","13","115","280","178","128",3.18,"101232",24.96,  2.20 m/s,169°
695377.547559861,5912796.84747509,2022/12/12 10:14:37,"1304",53.32825851,5.934104919,9.47,false,false,false,342.13,342.13,0.01,"491","13","115","280","177","129",3.2,"101235",24.96,  2.20 m/s,169°
695376.511168071,5912798.08033387,2022/12/12 10:14:39,"1305",53.32826996,5.934090138,9.47,false,false,false,342.2,342.2,0.01,"481","12","115","280","177","128",3.24,"101238",24.96,  2.20 m/s,169°
695376.08105101,5912798.48706433,2022/12/12 10:14:40,"1306",53.32827377,5.934083939,9.48,false,false,false,285.95,285.95,0.01,"481","12","116","280","177","129",3.28,"101227",24.96,  2.20 m/s,169°
695374.846074187,5912797.58636087,2022/12/12 10:14:41,"1307",53.32826614,5.934064865,9.48,false,false,false,252.97,252.97,0.01,"470","10","115","280","177","128",3.29,"101223",24.96,  2.20 m/s,169°
695372.404819451,5912796.63607158,2022/12/12 10:14:42,"1308",53.32825851,5.934027672,9.45,false,false,false,252.81,252.81,0.01,"464","9","115","280","177","129",3.19,"101224",24.96,  2.20 m/s,169°
695369.011091989,5912795.6477452,2022/12/12 10:14:43,"1309",53.32825089,5.933976173,9.42,false,false,false,252.76,252.76,0.01,"459","8","115","279","176","129",3.09,"101218",24.96,  2.20 m/s,169°
695365.095277876,5912794.21132158,2022/12/12 10:14:44,"1310",53.32823944,5.933916569,9.39,false,false,false,252.94,252.94,0.01,"459","8","115","280","177","128",2.99,"101217",24.96,  2.20 m/s,169°
695360.734892389,5912792.75774154,2022/12/12 10:14:45,"1311",53.328228,5.933850288,9.36,false,false,false,252.85,252.85,0.01,"459","8","114","280","177","128",2.88,"101212",24.96,  2.20 m/s,169°
695355.676241347,5912791.27435083,2022/12/12 10:14:46,"1312",53.32821655,5.933773518,9.29,false,false,false,253.18,253.18,0.01,"454","8","114","281","177","128",2.76,"101213",24.96,  2.20 m/s,169°
695350.712677946,5912789.79598792,2022/12/12 10:14:47,"1313",53.32820511,5.933698177,9.25,false,false,false,252.99,252.99,0,"445","6","114","281","177","128",2.67,"101215",24.96,  2.20 m/s,169°
695345.957110502,5912787.90065396,2022/12/12 10:14:48,"1314",53.32818985,5.933625698,9.2,false,false,false,252.82,252.82,0,"445","6","114","280","176","128",2.58,"101220",24.96,  2.20 m/s,169°
695341.057120634,5912786.42491446,2022/12/12 10:14:49,"1315",53.32817841,5.933551312,9.14,false,false,false,252.73,252.73,0,"439","5","114","280","177","128",2.52,"101218",24.96,  2.20 m/s,169°
695336.301479894,5912784.52958758,2022/12/12 10:14:50,"1316",53.32816315,5.933478832,9.1,false,false,false,252.71,252.71,0,"445","6","114","281","176","128",2.43,"101224",24.96,  2.99 m/s,172°
695331.65544859,5912783.06318164,2022/12/12 10:14:51,"1317",53.3281517,5.93340826,9.06,false,false,false,252.93,252.93,0,"435","5","113","281","176","128",2.35,"101223",24.96,  2.99 m/s,172°
