TimeStamp (UTC)," ""TriggerID"""," ""Latitude"""," ""Longitude"""," ""Altitude (Meter AGL)""",Gimbal Roll," ""Gimbal Pitch"""," ""Gimbal Yaw"""," ""Drone Yaw"""," ""Combined Yaw""",HCHO (ppm),CO2 (ppm),TVOC (ppb),NO2 (ppm),C2H5OH (ppm),VOC (ppm),CO (ppm),Temp (Celcius),Pressure (pa),Altitude (meter)
UTC 221221 114208 5 9 ,460,53.32860184,5.933405399,10.02,0,0,0,252.64,252.64,0.01,434,5,96,311,174,137,7.34,100708,66.7
UTC 221221 114209 5 9 ,461,53.32858658,5.933332443,9.9,0,0,0,253.16,253.16,0.01,434,5,96,311,175,138,7.29,100694,75.07
UTC 221221 114210 5 9 ,462,53.32857513,5.933261395,9.77,0,0,0,253.27,253.27,0.01,432,4,96,310,174,137,7.23,100703,66.7
UTC 221221 114211 5 9 ,463,53.32856369,5.933188915,9.65,0,0,0,253.31,253.31,0.01,426,3,96,310,175,137,7.17,100705,66.7
UTC 221221 114212 5 9 ,464,53.32855225,5.93311739,9.52,0,0,0,253.23,253.23,0.01,439,5,96,311,174,137,7.14,100704,66.7
UTC 221221 114213 5 9 ,465,53.3285408,5.933046341,9.38,0,0,0,253.3,253.3,0.01,432,4,95,310,174,137,7.1,100704,66.7
UTC 221221 114213 5 9 ,466,53.32852554,5.932975292,9.24,0,0,0,253.36,253.36,0.01,426,3,95,310,174,137,7.06,100707,66.7
UTC 221221 114213 5 9 ,467,53.3285141,5.93290472,9.12,0,0,0,253,253,0.01,422,3,95,310,174,137,7.02,100713,66.7
UTC 221221 114216 5 9 ,468,53.32850266,5.932831287,9.01,0,0,0,253.15,253.15,0.01,422,3,95,309,174,137,6.98,100711,66.7
UTC 221221 114217 5 9 ,469,53.3284874,5.932758808,8.89,0,0,0,252.82,252.82,0.01,432,4,95,310,173,138,6.95,100715,66.7
UTC 221221 114218 5 9 ,470,53.32847595,5.932687283,8.75,0,0,0,253.65,253.65,0.01,426,3,95,310,173,136,6.9,100712,66.7
UTC 221221 114219 5 9 ,471,53.32846451,5.93261528,8.62,0,0,0,253.66,253.66,0.01,418,2,95,311,173,137,6.88,100705,66.7
UTC 221221 114220 5 9 ,472,53.32845306,5.932542801,8.48,0,0,0,253.56,253.56,0.01,418,2,94,310,173,136,6.85,100715,66.7
UTC 221221 114221 5 9 ,473,53.32843781,5.932472706,8.4,0,0,0,252.35,252.35,0.01,414,2,94,310,173,137,6.83,100719,66.7
UTC 221221 114222 5 9 ,474,53.32843018,5.932430744,8.32,0,0,0,254.41,254.41,0.01,423,3,94,311,173,137,6.82,100724,66.7
UTC 221221 114223 5 9 ,475,53.32843781,5.932415962,8.24,0,0,0,313.07,313.07,0.01,443,6,94,310,173,137,6.87,100751,66.7
UTC 221221 114224 5 9 ,476,53.32845306,5.932414055,8.22,0,0,0,358.56,358.56,0.01,434,5,94,310,173,137,6.95,100751,66.7
UTC 221221 114225 5 9 ,477,53.32846451,5.932434082,8.3,0,0,0,68.99,68.99,0.01,444,6,95,311,173,137,7.01,100774,66.7
UTC 221221 114225 5 9 ,478,53.32846832,5.932460785,8.36,0,0,0,72.7,72.7,0.01,447,7,95,311,173,137,7.08,100778,66.7
UTC 221221 114225 5 9 ,479,53.32847214,5.932504654,8.43,0,0,0,73.19,73.19,0.01,451,7,96,310,173,137,7.14,100775,66.7
UTC 221221 114228 5 9 ,480,53.32847977,5.932557106,8.52,0,0,0,73.51,73.51,0.01,473,11,95,311,172,137,7.2,100774,66.7
UTC 221221 114229 5 9 ,481,53.32849121,5.932619095,8.62,0,0,0,73.56,73.56,0.01,459,8,95,311,172,137,7.25,100769,66.7
UTC 221221 114230 5 9 ,482,53.32850266,5.932685852,8.74,0,0,0,73.82,73.82,0.01,462,9,95,310,173,137,7.3,100766,66.7
UTC 221221 114231 5 9 ,483,53.3285141,5.932757855,8.86,0,0,0,73.58,73.58,0.01,462,9,95,311,172,137,7.33,100770,66.7
UTC 221221 114232 5 9 ,484,53.32852936,5.932831287,8.98,0,0,0,73.32,73.32,0.01,466,10,96,311,173,137,7.37,100767,66.7
UTC 221221 114233 5 9 ,485,53.3285408,5.93290472,9.1,0,0,0,73.28,73.28,0.01,463,9,96,311,172,137,7.39,100766,66.7
UTC 221221 114234 5 9 ,486,53.32855225,5.932978153,9.23,0,0,0,73.79,73.79,0.01,466,10,95,311,172,137,7.42,100765,66.7
UTC 221221 114235 5 9 ,487,53.3285675,5.933049679,9.36,0,0,0,73.66,73.66,0.01,476,11,96,310,173,136,7.46,100760,66.7
UTC 221221 114235 5 9 ,488,53.32857895,5.933122158,9.49,0,0,0,73.97,73.97,0.01,483,12,95,311,172,137,7.49,100755,66.7
UTC 221221 114237 5 9 ,489,53.32859039,5.933194161,9.63,0,0,0,73.41,73.41,0.01,473,11,95,311,172,137,7.53,100759,66.7
UTC 221221 114238 5 9 ,490,53.32860565,5.93326664,9.76,0,0,0,73.6,73.6,0.01,473,11,95,311,172,137,7.56,100749,66.7
UTC 221221 114239 5 9 ,491,53.3286171,5.933340073,9.88,0,0,0,73.73,73.73,0.01,466,10,95,310,172,137,7.59,100753,66.7
UTC 221221 114240 5 9 ,492,53.32862854,5.933411598,10.01,0,0,0,73.73,73.73,0.01,476,11,95,310,172,137,7.6,100753,66.7
UTC 221221 114240 5 9 ,493,53.3286438,5.933485031,10.14,0,0,0,73.92,73.92,0.01,486,13,95,310,171,137,7.64,100750,66.7
UTC 221221 114242 5 9 ,494,53.32865524,5.933557987,10.27,0,0,0,73.58,73.58,0.01,473,11,95,310,171,136,7.67,100752,66.7
UTC 221221 114243 5 9 ,495,53.32866669,5.933628559,10.39,0,0,0,73.83,73.83,0.01,476,11,94,310,172,137,7.71,100750,66.7
UTC 221221 114244 5 9 ,496,53.32868195,5.933701515,10.53,0,0,0,73.74,73.74,0.01,476,11,94,310,171,136,7.72,100747,66.7
UTC 221221 114245 5 9 ,497,53.32869339,5.933773041,10.65,0,0,0,73.84,73.84,0.01,476,11,95,310,171,136,7.75,100746,66.7
UTC 221221 114246 5 9 ,498,53.32870483,5.933835983,10.75,0,0,0,74.86,74.86,0.01,486,13,95,310,171,136,7.78,100745,66.7
UTC 221221 114247 5 9 ,499,53.32870865,5.933866978,10.77,0,0,0,64.51,64.51,0.01,473,11,94,310,171,136,7.8,100742,66.7
UTC 221221 114248 5 9 ,500,53.32872009,5.933866501,10.78,0,0,0,352.29,352.29,0.01,466,10,94,310,170,136,7.81,100713,66.7
UTC 221221 114249 5 9 ,501,53.32873154,5.933850765,10.74,0,0,0,306.34,306.34,0.01,462,9,94,310,170,137,7.83,100703,66.7
UTC 221221 114250 5 9 ,502,53.32873154,5.933824062,10.72,0,0,0,256.07,256.07,0.01,463,9,94,310,170,137,7.83,100694,75.07
UTC 221221 114251 5 9 ,503,53.32872391,5.933791161,10.67,0,0,0,254.08,254.08,0.01,466,10,94,310,170,137,7.75,100695,75.07
UTC 221221 114252 5 9 ,504,53.32871628,5.933744907,10.58,0,0,0,253.73,253.73,0.01,454,8,94,310,170,137,7.66,100689,75.07
UTC 221221 114252 5 9 ,505,53.32870483,5.933688164,10.49,0,0,0,253.29,253.29,0.01,447,7,93,310,170,136,7.58,100690,75.07
UTC 221221 114252 5 9 ,506,53.3286972,5.933622837,10.37,0,0,0,253.74,253.74,0.01,443,6,93,310,170,137,7.52,100688,75.07
UTC 221221 114255 5 9 ,507,53.32868576,5.933555126,10.27,0,0,0,253.22,253.22,0.01,439,5,93,310,170,137,7.44,100682,75.07
UTC 221221 114256 5 9 ,508,53.3286705,5.933478355,10.16,0,0,0,252.73,252.73,0.01,444,6,94,311,170,137,7.38,100696,75.07
UTC 221221 114257 5 9 ,509,53.32865524,5.933404446,10.04,0,0,0,253,253,0.01,443,6,93,311,169,136,7.31,100697,75.07
UTC 221221 114258 5 9 ,510,53.3286438,5.93333292,9.92,0,0,0,253.1,253.1,0.01,426,3,93,311,170,137,7.25,100693,75.07
UTC 221221 114258 5 9 ,511,53.32863235,5.93325901,9.79,0,0,0,253.05,253.05,0.01,422,3,93,310,169,137,7.2,100688,75.07
UTC 221221 114300 5 9 ,512,53.3286171,5.933187485,9.66,0,0,0,253.04,253.04,0.01,426,3,93,311,169,137,7.15,100704,66.7
UTC 221221 114301 5 9 ,513,53.32860565,5.933113575,9.52,0,0,0,253.91,253.91,0.01,423,3,93,309,169,136,7.11,100693,75.07
UTC 221221 114302 5 9 ,514,53.32859421,5.933042049,9.4,0,0,0,254.24,254.24,0.01,439,5,93,310,169,137,7.05,100687,75.07
UTC 221221 114303 5 9 ,515,53.32858276,5.932971478,9.29,0,0,0,253.75,253.75,0.01,423,3,93,310,169,137,7.02,100695,75.07
UTC 221221 114304 5 9 ,516,53.32857132,5.932898521,9.16,0,0,0,253.53,253.53,0.01,422,3,92,310,169,136,6.98,100691,75.07
UTC 221221 114305 5 9 ,517,53.32855606,5.932826996,9.01,0,0,0,253.78,253.78,0.01,426,3,92,310,169,136,6.97,100701,66.7
UTC 221221 114306 5 9 ,518,53.32854462,5.932752132,8.89,0,0,0,253.32,253.32,0.01,423,3,91,311,168,136,6.96,100699,75.07
UTC 221221 114307 5 9 ,519,53.32853317,5.9326787,8.76,0,0,0,253.44,253.44,0.01,443,6,91,311,169,136,6.96,100702,66.7
UTC 221221 114308 5 9 ,520,53.32851791,5.93260622,8.62,0,0,0,253.24,253.24,0.01,423,3,91,310,168,137,6.94,100701,66.7
UTC 221221 114309 5 9 ,521,53.32850647,5.932535648,8.5,0,0,0,253.03,253.03,0.01,423,3,91,311,168,137,6.92,100707,66.7
UTC 221221 114310 5 9 ,522,53.32849503,5.932462692,8.36,0,0,0,252.31,252.31,0.01,426,3,91,310,168,137,6.9,100713,66.7
UTC 221221 114311 5 9 ,523,53.32848358,5.932407379,8.3,0,0,0,252.12,252.12,0.01,426,3,91,311,169,137,6.9,100723,66.7
UTC 221221 114312 5 9 ,524,53.32847977,5.932385922,8.19,0,0,0,282.15,282.15,0.01,447,7,92,312,169,137,6.92,100746,66.7
UTC 221221 114313 5 9 ,525,53.32849503,5.93238163,8.11,0,0,0,339.3,339.3,0.01,447,7,92,311,168,137,6.98,100742,66.7
UTC 221221 114314 5 9 ,526,53.32851028,5.932394505,8.17,0,0,0,47.65,47.65,0.01,447,7,92,312,168,136,7.05,100768,66.7
UTC 221221 114314 5 9 ,527,53.32851791,5.932420254,8.23,0,0,0,72.87,72.87,0.01,454,8,93,312,168,137,7.1,100771,66.7
UTC 221221 114316 5 9 ,528,53.32852173,5.932459831,8.32,0,0,0,73.72,73.72,0.01,459,8,93,311,167,137,7.15,100771,66.7
UTC 221221 114317 5 9 ,529,53.32852936,5.932509422,8.41,0,0,0,73.26,73.26,0.01,466,10,93,312,168,137,7.2,100768,66.7
UTC 221221 114318 5 9 ,530,53.32853699,5.932567596,8.51,0,0,0,73.4,73.4,0.01,473,11,93,311,167,137,7.25,100765,66.7
UTC 221221 114319 5 9 ,531,53.32854843,5.932631016,8.63,0,0,0,73.42,73.42,0.01,463,9,93,312,168,137,7.29,100768,66.7
UTC 221221 114319 5 9 ,532,53.32856369,5.93269968,8.75,0,0,0,73.1,73.1,0.01,463,9,93,311,168,137,7.33,100769,66.7
UTC 221221 114321 5 9 ,533,53.32857513,5.932774544,8.89,0,0,0,73.71,73.71,0.01,473,11,93,311,168,137,7.38,100769,66.7
UTC 221221 114322 5 9 ,534,53.32859039,5.932847977,9.01,0,0,0,73.32,73.32,0.01,473,11,92,311,168,136,7.43,100764,66.7
UTC 221221 114323 5 9 ,535,53.32860184,5.93292284,9.15,0,0,0,73.76,73.76,0.01,483,12,93,311,167,136,7.47,100762,66.7
UTC 221221 114324 5 9 ,536,53.32861328,5.932994366,9.28,0,0,0,73.73,73.73,0.01,473,11,93,311,167,137,7.51,100762,66.7
UTC 221221 114325 5 9 ,537,53.32862473,5.933066845,9.41,0,0,0,73.89,73.89,0.01,473,11,93,311,167,136,7.56,100759,66.7
UTC 221221 114325 5 9 ,538,53.32863998,5.933140278,9.54,0,0,0,73.52,73.52,0.01,473,11,92,310,167,136,7.6,100760,66.7
UTC 221221 114327 5 9 ,539,53.32865143,5.933213234,9.67,0,0,0,74.2,74.2,0.01,480,12,92,311,166,136,7.64,100748,66.7
UTC 221221 114328 5 9 ,540,53.32866287,5.93328619,9.79,0,0,0,73.6,73.6,0.01,491,13,93,311,167,136,7.65,100745,66.7
UTC 221221 114329 5 9 ,541,53.32867432,5.933356285,9.92,0,0,0,73.36,73.36,0.01,476,11,92,311,167,136,7.69,100742,66.7
UTC 221221 114329 5 9 ,542,53.32868576,5.933428764,10.06,0,0,0,73.63,73.63,0.01,480,12,92,310,166,137,7.71,100746,66.7
UTC 221221 114331 5 9 ,543,53.32870102,5.933502197,10.18,0,0,0,74,74,0.01,476,11,92,311,167,137,7.74,100744,66.7
UTC 221221 114332 5 9 ,544,53.32871246,5.933576584,10.32,0,0,0,74.02,74.02,0.01,480,12,92,311,167,137,7.76,100746,66.7
UTC 221221 114333 5 9 ,545,53.32872772,5.933648586,10.45,0,0,0,73.75,73.75,0.01,491,13,93,311,167,137,7.78,100738,66.7
UTC 221221 114334 5 9 ,546,53.32873917,5.933719635,10.59,0,0,0,73.53,73.53,0.01,483,12,93,310,166,137,7.78,100735,66.7
UTC 221221 114335 5 9 ,547,53.32875061,5.933787823,10.71,0,0,0,74.39,74.39,0.01,480,12,93,310,166,137,7.8,100736,66.7
UTC 221221 114336 5 9 ,548,53.32875824,5.93383503,10.76,0,0,0,74.66,74.66,0.01,480,12,93,311,166,136,7.82,100740,66.7
UTC 221221 114337 5 9 ,549,53.32876587,5.933845997,10.76,0,0,0,22.26,22.26,0.01,480,12,92,309,166,136,7.84,100715,66.7
UTC 221221 114338 5 9 ,550,53.32877731,5.93383503,10.76,0,0,0,333.81,333.81,0.01,466,10,93,311,166,137,7.85,100700,66.7
UTC 221221 114339 5 9 ,551,53.32878113,5.933808804,10.73,0,0,0,264.25,264.25,0.01,476,11,92,311,166,137,7.87,100691,75.07
UTC 221221 114340 5 9 ,552,53.32877731,5.933781147,10.71,0,0,0,254.81,254.81,0.01,463,9,93,311,166,137,7.78,100686,75.07
UTC 221221 114341 5 9 ,553,53.32876968,5.933737278,10.63,0,0,0,254.08,254.08,0.01,462,9,93,310,166,137,7.71,100685,75.07
UTC 221221 114342 5 9 ,554,53.32876205,5.933682919,10.51,0,0,0,253.79,253.79,0.01,459,8,92,310,165,137,7.65,100678,75.07
UTC 221221 114343 5 9 ,555,53.32875061,5.933619976,10.41,0,0,0,253.11,253.11,0.01,459,8,92,310,165,136,7.57,100681,75.07
UTC 221221 114344 5 9 ,556,53.32873917,5.933550835,10.27,0,0,0,253.62,253.62,0.01,451,7,92,311,165,137,7.49,100681,75.07
UTC 221221 114345 5 9 ,557,53.32872772,5.933478832,10.16,0,0,0,253.17,253.17,0.01,439,5,91,310,165,137,7.43,100679,75.07
UTC 221221 114346 5 9 ,558,53.32871246,5.933402062,10.04,0,0,0,252.99,252.99,0.01,439,5,91,311,165,137,7.38,100683,75.07
UTC 221221 114347 5 9 ,559,53.32870102,5.933329582,9.91,0,0,0,253.32,253.32,0.01,434,5,91,310,164,136,7.32,100684,75.07
UTC 221221 114348 5 9 ,560,53.32868958,5.933256626,9.77,0,0,0,254.04,254.04,0.01,439,5,91,310,165,137,7.28,100681,75.07
UTC 221221 114349 5 9 ,561,53.32867432,5.933184147,9.64,0,0,0,253.27,253.27,0.01,447,7,90,311,165,136,7.23,100686,75.07
UTC 221221 114350 5 9 ,562,53.32866287,5.933110714,9.52,0,0,0,253.03,253.03,0.01,432,4,90,310,165,136,7.2,100693,75.07
UTC 221221 114351 5 9 ,563,53.32864761,5.933037281,9.39,0,0,0,252.6,252.6,0.01,426,3,90,311,165,136,7.17,100701,66.7
UTC 221221 114351 5 9 ,564,53.32863617,5.932965756,9.29,0,0,0,253.44,253.44,0.01,434,5,90,311,164,136,7.13,100689,75.07
UTC 221221 114353 5 9 ,565,53.32862473,5.932892799,9.14,0,0,0,253.29,253.29,0.01,434,5,90,310,165,136,7.11,100697,75.07
UTC 221221 114354 5 9 ,566,53.32861328,5.932822704,9.03,0,0,0,253.47,253.47,0.01,447,4,89,311,164,136,7.09,100700,66.7
UTC 221221 114355 5 9 ,567,53.32859802,5.932750225,8.89,0,0,0,252.48,252.48,0.01,426,3,90,311,165,136,7.06,100710,66.7
UTC 221221 114356 5 9 ,568,53.32858658,5.9326787,8.77,0,0,0,252.92,252.92,0.01,439,5,90,312,164,137,7.02,100710,66.7
UTC 221221 114357 5 9 ,569,53.32857132,5.93260479,8.64,0,0,0,253.12,253.12,0.01,434,5,90,311,164,137,6.99,100707,66.7
UTC 221221 114357 5 9 ,570,53.32855988,5.932534218,8.47,0,0,0,253.48,253.48,0.01,426,3,90,311,164,137,6.96,100710,66.7
UTC 221221 114359 5 9 ,571,53.32854843,5.932460308,8.34,0,0,0,253.53,253.53,0.01,432,4,90,311,164,136,6.95,100708,66.7
UTC 221221 114400 5 9 ,572,53.32853699,5.932397842,8.28,0,0,0,252.52,252.52,0.01,434,5,90,311,164,136,6.94,100720,66.7
UTC 221221 114400 5 9 ,573,53.32853317,5.932361603,8.2,0,0,0,258.82,258.82,0.01,443,6,90,311,164,136,6.96,100737,66.7
UTC 221221 114402 5 9 ,574,53.3285408,5.932351112,8.13,0,0,0,326.58,326.58,0.01,451,7,90,312,164,137,7.01,100736,66.7
UTC 221221 114403 5 9 ,575,53.32855606,5.932353497,8.15,0,0,0,15.77,15.77,0.01,444,6,91,310,162,137,7.09,100750,66.7
UTC 221221 114404 5 9 ,576,53.3285675,5.932375908,8.19,0,0,0,71.7,71.7,0.01,451,7,91,312,164,137,7.14,100770,66.7
UTC 221221 114404 5 9 ,577,53.32857132,5.93240881,8.26,0,0,0,73.23,73.23,0.01,454,8,92,312,163,137,7.21,100771,66.7
UTC 221221 114406 5 9 ,578,53.32857895,5.932457924,8.34,0,0,0,73.01,73.01,0.01,459,8,91,311,164,136,7.26,100771,66.7
UTC 221221 114407 5 9 ,579,53.32858658,5.932517529,8.45,0,0,0,73.22,73.22,0.01,476,11,91,312,163,136,7.32,100770,66.7
UTC 221221 114408 5 9 ,580,53.32859802,5.932583809,8.56,0,0,0,73.23,73.23,0.01,463,9,91,310,163,136,7.35,100765,66.7
UTC 221221 114409 5 9 ,581,53.32861328,5.932657719,8.69,0,0,0,73.52,73.52,0.01,463,9,90,310,163,136,7.39,100768,66.7
UTC 221221 114410 5 9 ,582,53.32862473,5.932733059,8.81,0,0,0,73.41,73.41,0.01,463,9,90,310,163,136,7.43,100765,66.7
UTC 221221 114411 5 9 ,583,53.32863617,5.932806969,8.95,0,0,0,73.65,73.65,0.01,463,9,90,311,163,136,7.47,100766,66.7
UTC 221221 114411 5 9 ,584,53.32864761,5.932878017,9.07,0,0,0,73.99,73.99,0.01,483,12,90,311,163,136,7.52,100756,66.7
UTC 221221 114413 5 9 ,585,53.32866287,5.93295002,9.21,0,0,0,73.81,73.81,0.01,466,10,90,312,163,135,7.53,100755,66.7
UTC 221221 114414 5 9 ,586,53.32867432,5.933024406,9.34,0,0,0,73.71,73.71,0.01,473,11,90,312,163,137,7.56,100756,66.7
UTC 221221 114415 5 9 ,587,53.32868576,5.933094978,9.47,0,0,0,73.52,73.52,0.01,466,10,90,312,163,136,7.59,100753,66.7
UTC 221221 114416 5 9 ,588,53.3286972,5.933168411,9.6,0,0,0,73.67,73.67,0.01,473,11,90,310,162,136,7.62,100748,66.7
UTC 221221 114417 5 9 ,589,53.32871246,5.933240891,9.74,0,0,0,73.61,73.61,0.01,480,12,90,311,162,136,7.64,100746,66.7
UTC 221221 114417 5 9 ,590,53.32872391,5.933310986,9.86,0,0,0,73.4,73.4,0.01,476,11,89,311,162,136,7.68,100747,66.7
UTC 221221 114419 5 9 ,591,53.32873535,5.933381558,9.98,0,0,0,73.53,73.53,0.01,473,11,90,311,162,136,7.7,100746,66.7
UTC 221221 114420 5 9 ,592,53.32875061,5.933456898,10.12,0,0,0,73.9,73.9,0.01,476,11,90,310,162,136,7.72,100741,66.7
UTC 221221 114421 5 9 ,593,53.32876205,5.933531284,10.25,0,0,0,73.77,73.77,0.01,476,11,90,311,163,136,7.73,100741,66.7
UTC 221221 114422 5 9 ,594,53.3287735,5.93360424,10.37,0,0,0,73.88,73.88,0.01,483,12,90,311,162,136,7.75,100737,66.7
UTC 221221 114423 5 9 ,595,53.32878876,5.93367672,10.5,0,0,0,73.67,73.67,0.01,483,12,90,311,162,136,7.77,100739,66.7
UTC 221221 114424 5 9 ,596,53.3288002,5.933747292,10.62,0,0,0,74.21,74.21,0.01,476,11,90,311,162,136,7.79,100731,66.7
UTC 221221 114424 5 9 ,597,53.32880783,5.933803558,10.69,0,0,0,74.7,74.7,0.01,476,11,90,311,162,136,7.81,100737,66.7
UTC 221221 114426 5 9 ,598,53.32881546,5.933823109,10.7,0,0,0,40.96,40.96,0.01,483,12,90,311,161,135,7.84,100731,66.7
UTC 221221 114427 5 9 ,599,53.3288269,5.933814049,10.68,0,0,0,342.52,342.52,0.01,463,9,90,311,162,136,7.84,100710,66.7
UTC 221221 114428 5 9 ,600,53.32883453,5.933789253,10.65,0,0,0,280.23,280.23,0.01,483,12,90,311,162,136,7.88,100694,75.07
UTC 221221 114429 5 9 ,601,53.32883072,5.933761597,10.65,0,0,0,255.06,255.06,0.01,466,10,90,311,161,137,7.82,100681,75.07
UTC 221221 114430 5 9 ,602,53.32882309,5.933721542,10.57,0,0,0,254.12,254.12,0.01,462,9,90,310,161,136,7.75,100684,75.07
UTC 221221 114430 5 9 ,603,53.32881546,5.933669567,10.48,0,0,0,253.75,253.75,0.01,454,8,90,311,161,136,7.67,100681,75.07
UTC 221221 114432 5 9 ,604,53.32880783,5.933609486,10.37,0,0,0,253.67,253.67,0.01,451,7,89,309,160,137,7.62,100674,75.07
UTC 221221 114433 5 9 ,605,53.32879639,5.933542728,10.26,0,0,0,253.71,253.71,0.01,454,8,88,309,161,136,7.54,100668,75.07
UTC 221221 114434 5 9 ,606,53.32878113,5.933470249,10.13,0,0,0,253.76,253.76,0.01,439,5,88,310,160,136,7.46,100667,75.07
UTC 221221 114435 5 9 ,607,53.32876968,5.933398247,10.04,0,0,0,253.41,253.41,0.01,439,5,88,310,161,136,7.4,100679,75.07
UTC 221221 114436 5 9 ,608,53.32875443,5.933320999,9.92,0,0,0,252.58,252.58,0.01,434,5,89,312,161,136,7.35,100686,75.07
UTC 221221 114437 5 9 ,609,53.32874298,5.933248043,9.8,0,0,0,252.5,252.5,0.01,434,5,88,311,161,136,7.31,100694,75.07
UTC 221221 114438 5 9 ,610,53.32872772,5.933175564,9.67,0,0,0,252.87,252.87,0.01,444,6,88,311,161,136,7.26,100690,75.07
UTC 221221 114438 5 9 ,611,53.32871628,5.933104515,9.51,0,0,0,253.73,253.73,0.01,434,5,89,312,161,136,7.22,100685,75.07
UTC 221221 114438 5 9 ,612,53.32870483,5.933031559,9.39,0,0,0,253.44,253.44,0.01,432,4,88,311,160,137,7.18,100692,75.07
UTC 221221 114438 5 9 ,613,53.32869339,5.932958126,9.26,0,0,0,253.06,253.06,0.01,432,4,88,312,161,136,7.13,100700,66.7
UTC 221221 114442 5 9 ,614,53.32867813,5.932885647,9.13,0,0,0,254.41,254.41,0.01,434,5,88,311,161,136,7.11,100681,75.07
UTC 221221 114443 5 9 ,615,53.32866669,5.932815075,8.99,0,0,0,253.94,253.94,0.01,443,6,87,311,160,137,7.08,100685,75.07
UTC 221221 114444 5 9 ,616,53.32865524,5.932742119,8.85,0,0,0,254.31,254.31,0.01,434,5,87,310,160,137,7.05,100689,75.07
UTC 221221 114445 5 9 ,617,53.3286438,5.932670593,8.72,0,0,0,254.07,254.07,0.01,426,3,87,311,159,136,7.03,100688,75.07
UTC 221221 114446 5 9 ,618,53.32863235,5.932596684,8.6,0,0,0,253.67,253.67,0.01,432,4,87,311,160,136,7,100690,75.07
UTC 221221 114447 5 9 ,619,53.3286171,5.932524681,8.47,0,0,0,253.76,253.76,0.01,432,4,87,311,160,136,6.98,100690,75.07
UTC 221221 114447 5 9 ,620,53.32860565,5.932451725,8.34,0,0,0,253.34,253.34,0.01,434,5,86,311,160,136,6.97,100700,66.7
UTC 221221 114447 5 9 ,621,53.32859421,5.932383061,8.24,0,0,0,251.92,251.92,0.01,439,5,86,311,160,136,6.95,100699,75.07
UTC 221221 114447 5 9 ,622,53.32858276,5.932337284,8.16,0,0,0,252.5,252.5,0.01,434,5,86,311,159,137,6.96,100708,66.7
UTC 221221 114451 5 9 ,623,53.32858658,5.932321072,8.11,0,0,0,303.45,303.45,0.01,443,6,87,312,160,136,6.99,100723,66.7
UTC 221221 114452 5 9 ,624,53.32860184,5.932319164,8.06,0,0,0,349.25,349.25,0.01,443,6,87,311,159,136,7.09,100744,66.7
UTC 221221 114453 5 9 ,625,53.32861328,5.932338238,8.11,0,0,0,64.18,64.18,0.01,451,7,87,312,159,136,7.15,100770,66.7
UTC 221221 114454 5 9 ,626,53.32862091,5.932365894,8.17,0,0,0,71.64,71.64,0.01,462,9,87,312,159,136,7.2,100772,66.7
UTC 221221 114455 5 9 ,627,53.32862473,5.932411671,8.26,0,0,0,73.07,73.07,0.01,454,8,87,312,158,136,7.26,100771,66.7
UTC 221221 114455 5 9 ,628,53.32863235,5.932467461,8.34,0,0,0,73.09,73.09,0.01,459,8,87,312,159,136,7.32,100772,66.7
UTC 221221 114457 5 9 ,629,53.3286438,5.932531357,8.46,0,0,0,73.27,73.27,0.01,462,9,87,311,159,136,7.35,100769,66.7
UTC 221221 114458 5 9 ,630,53.32865906,5.932602406,8.58,0,0,0,73.12,73.12,0.01,463,9,87,311,159,136,7.39,100766,66.7
UTC 221221 114459 5 9 ,631,53.3286705,5.932677746,8.71,0,0,0,73.64,73.64,0.01,480,12,87,312,159,136,7.43,100761,66.7
UTC 221221 114500 5 9 ,632,53.32868195,5.932751656,8.85,0,0,0,73.67,73.67,0.01,466,10,88,312,158,136,7.46,100757,66.7
UTC 221221 114500 5 9 ,633,53.3286972,5.932826042,8.98,0,0,0,73.93,73.93,0.01,466,10,87,312,158,136,7.5,100754,66.7
UTC 221221 114500 5 9 ,634,53.32870865,5.932898045,9.1,0,0,0,73.74,73.74,0.01,473,11,88,312,158,136,7.54,100754,66.7
UTC 221221 114503 5 9 ,635,53.32872009,5.932970524,9.24,0,0,0,73.7,73.7,0.01,476,11,87,311,158,136,7.57,100752,66.7
UTC 221221 114504 5 9 ,636,53.32873154,5.933043003,9.37,0,0,0,73.8,73.8,0.01,486,13,87,311,158,135,7.61,100748,66.7
UTC 221221 114505 5 9 ,637,53.3287468,5.933114052,9.5,0,0,0,73.59,73.59,0.01,480,12,87,312,159,136,7.63,100749,66.7
UTC 221221 114506 5 9 ,638,53.32875824,5.933187485,9.63,0,0,0,73.76,73.76,0.01,476,11,88,312,158,136,7.66,100745,66.7
UTC 221221 114507 5 9 ,639,53.32876968,5.93325758,9.73,0,0,0,73.58,73.58,0.01,473,11,87,312,158,135,7.68,100748,66.7
UTC 221221 114508 5 9 ,640,53.32878494,5.933332443,9.87,0,0,0,73.55,73.55,0.01,476,11,88,312,158,136,7.72,100741,66.7
UTC 221221 114509 5 9 ,641,53.32879639,5.933403492,9.99,0,0,0,73.71,73.71,0.01,486,13,88,312,158,136,7.73,100736,66.7
UTC 221221 114510 5 9 ,642,53.32880783,5.933476448,10.14,0,0,0,73.97,73.97,0.01,483,12,88,312,158,135,7.76,100735,66.7
UTC 221221 114510 5 9 ,643,53.32881927,5.933549404,10.28,0,0,0,73.2,73.2,0.01,480,12,88,312,158,136,7.75,100734,66.7
