TimeStamp (UTC)," ""TriggerID"""," ""Latitude"""," ""Longitude"""," ""Altitude (Meter AGL)""",Gimbal Roll," ""Gimbal Pitch"""," ""Gimbal Yaw"""," ""Drone Yaw"""," ""Combined Yaw""",HCHO (ppm),CO2 (ppm),TVOC (ppb),NO2 (ppm),C2H5OH (ppm),VOC (ppm),CO (ppm),Temp (Celcius),Pressure (pa),Altitude (meter)
UTC 221221 122123 5 9 ,517,53.32866287,5.932547092,18.32,0,0,0,255.11,255.11,0.01,424,3,58,327,108,140,7.42,100557,83.45
UTC 221221 122124 5 9 ,518,53.32865143,5.93247366,18.25,0,0,0,255.62,255.62,0.01,443,6,58,326,108,141,7.42,100547,83.45
UTC 221221 122125 5 9 ,519,53.3286438,5.932402611,18.16,0,0,0,255.64,255.64,0.01,428,4,59,326,107,140,7.41,100545,83.45
UTC 221221 122126 5 9 ,520,53.32863235,5.932329178,18.09,0,0,0,254.4,254.4,0.01,424,3,58,325,108,140,7.39,100549,83.45
UTC 221221 122127 5 9 ,521,53.32862473,5.932276726,18.06,0,0,0,257.13,257.13,0.01,424,3,58,326,108,140,7.39,100552,83.45
UTC 221221 122128 5 9 ,522,53.32863235,5.932237625,18.05,0,0,0,294.51,294.51,0.01,435,5,58,326,107,141,7.41,100569,83.45
UTC 221221 122129 5 9 ,523,53.32865524,5.932210922,18.12,0,0,0,337.8,337.8,0.01,454,8,59,326,107,141,7.47,100573,83.45
UTC 221221 122130 5 9 ,524,53.32868195,5.932204247,18.17,0,0,0,354.13,354.13,0.01,450,7,59,326,107,141,7.57,100582,83.45
UTC 221221 122131 5 9 ,525,53.32870865,5.932228565,18.25,0,0,0,44.72,44.72,0.01,454,8,60,326,107,141,7.61,100613,75.07
UTC 221221 122132 5 9 ,526,53.32872009,5.932275772,18.29,0,0,0,74.93,74.93,0.01,460,9,60,326,106,141,7.67,100620,75.07
UTC 221221 122133 5 9 ,527,53.32872772,5.93232441,18.34,0,0,0,75.39,75.39,0.01,460,9,59,326,107,141,7.72,100616,75.07
UTC 221221 122134 5 9 ,528,53.32873535,5.932383061,18.38,0,0,0,75.2,75.2,0.01,475,11,59,326,107,140,7.77,100617,75.07
UTC 221221 122135 5 9 ,529,53.32874298,5.932445049,18.43,0,0,0,75.67,75.67,0.01,475,11,59,325,106,141,7.83,100618,75.07
UTC 221221 122136 5 9 ,530,53.32875443,5.932516575,18.48,0,0,0,75.89,75.89,0.01,470,10,59,325,107,140,7.88,100617,75.07
UTC 221221 122137 5 9 ,531,53.32876587,5.932589531,18.55,0,0,0,75.85,75.85,0.01,470,10,60,326,107,140,7.93,100608,75.07
UTC 221221 122138 5 9 ,532,53.3287735,5.932665348,18.63,0,0,0,76.09,76.09,0.01,475,11,60,326,107,141,7.97,100611,75.07
UTC 221221 122139 5 9 ,533,53.32878494,5.932739735,18.68,0,0,0,75.79,75.79,0.01,477,11,60,325,107,140,8,100612,75.07
UTC 221221 122140 5 9 ,534,53.32879639,5.932812214,18.74,0,0,0,75.68,75.68,0.01,486,13,60,326,106,141,8.04,100609,75.07
UTC 221221 122141 5 9 ,535,53.32880783,5.932886124,18.81,0,0,0,75.92,75.92,0.01,477,11,60,325,107,141,8.08,100610,75.07
UTC 221221 122141 5 9 ,536,53.32881927,5.93295908,18.87,0,0,0,75.54,75.54,0.01,477,11,60,325,106,141,8.11,100611,75.07
UTC 221221 122141 5 9 ,537,53.32883072,5.933031082,18.92,0,0,0,75.62,75.62,0.01,477,11,59,325,106,141,8.15,100615,75.07
UTC 221221 122144 5 9 ,538,53.32884216,5.933105469,18.98,0,0,0,76.04,76.04,0.01,480,12,59,325,107,140,8.19,100612,75.07
UTC 221221 122145 5 9 ,539,53.32885361,5.933179379,19.06,0,0,0,75.72,75.72,0.01,492,14,59,325,106,140,8.21,100613,75.07
UTC 221221 122146 5 9 ,540,53.32886505,5.933251858,19.11,0,0,0,75.98,75.98,0.01,480,12,59,325,107,140,8.24,100612,75.07
UTC 221221 122147 5 9 ,541,53.32887268,5.933325291,19.17,0,0,0,76.14,76.14,0.01,477,11,60,325,106,140,8.27,100614,75.07
UTC 221221 122148 5 9 ,542,53.32888412,5.9333992,19.21,0,0,0,76.08,76.08,0.01,477,11,60,324,106,140,8.29,100615,75.07
UTC 221221 122149 5 9 ,543,53.32889557,5.933474064,19.29,0,0,0,75.97,75.97,0.01,477,11,60,325,106,140,8.3,100609,75.07
UTC 221221 122150 5 9 ,544,53.32890701,5.933546066,19.35,0,0,0,75.92,75.92,0.01,486,13,60,325,107,141,8.32,100607,75.07
UTC 221221 122151 5 9 ,545,53.32891846,5.933619499,19.39,0,0,0,75.86,75.86,0.01,482,12,59,325,106,141,8.34,100603,75.07
UTC 221221 122152 5 9 ,546,53.32892609,5.933692455,19.45,0,0,0,75.79,75.79,0.01,480,12,60,325,106,141,8.37,100609,75.07
UTC 221221 122153 5 9 ,547,53.32893753,5.933766365,19.52,0,0,0,76.31,76.31,0.01,480,12,59,325,106,141,8.39,100605,75.07
UTC 221221 122154 5 9 ,548,53.32894897,5.933838844,19.57,0,0,0,76.01,76.01,0.01,482,12,59,325,106,141,8.41,100606,75.07
UTC 221221 122155 5 9 ,549,53.32896042,5.933911324,19.63,0,0,0,75.81,75.81,0.01,492,14,60,325,106,141,8.44,100606,75.07
UTC 221221 122156 5 9 ,550,53.32897186,5.933982372,19.71,0,0,0,75.84,75.84,0.01,486,13,59,325,106,140,8.45,100596,83.45
UTC 221221 122157 5 9 ,551,53.32897949,5.934055328,19.77,0,0,0,76.18,76.18,0.01,480,12,60,325,106,141,8.46,100600,75.07
UTC 221221 122158 5 9 ,552,53.32899094,5.934127808,19.83,0,0,0,75.93,75.93,0.01,482,12,60,325,106,140,8.47,100602,75.07
UTC 221221 122158 5 9 ,553,53.32900238,5.934203625,19.89,0,0,0,76.14,76.14,0.01,482,12,59,325,106,140,8.5,100595,83.45
UTC 221221 122200 5 9 ,554,53.32901382,5.934275627,19.94,0,0,0,76.05,76.05,0.01,482,12,60,325,106,140,8.53,100598,83.45
UTC 221221 122201 5 9 ,555,53.32902527,5.934349537,19.99,0,0,0,76.07,76.07,0.01,492,14,60,325,106,140,8.56,100593,83.45
UTC 221221 122202 5 9 ,556,53.32903671,5.934421539,20.07,0,0,0,76.24,76.24,0.01,486,13,60,326,106,140,8.57,100591,83.45
UTC 221221 122203 5 9 ,557,53.32904816,5.934495449,20.13,0,0,0,75.97,75.97,0.01,486,13,60,325,106,140,8.58,100592,83.45
UTC 221221 122204 5 9 ,558,53.32905579,5.934566975,20.19,0,0,0,76.16,76.16,0.01,486,13,60,325,106,140,8.58,100593,83.45
UTC 221221 122205 5 9 ,559,53.32906723,5.934640884,20.24,0,0,0,75.94,75.94,0.01,486,13,60,325,106,140,8.61,100595,83.45
UTC 221221 122206 5 9 ,560,53.32907867,5.934714317,20.29,0,0,0,75.84,75.84,0.01,498,14,60,324,106,141,8.62,100594,83.45
UTC 221221 122207 5 9 ,561,53.32909012,5.93478632,20.34,0,0,0,75.7,75.7,0.01,492,14,60,324,106,140,8.63,100594,83.45
UTC 221221 122208 5 9 ,562,53.32910156,5.934859276,20.4,0,0,0,75.91,75.91,0.01,486,13,60,325,105,140,8.64,100592,83.45
UTC 221221 122209 5 9 ,563,53.32911301,5.934932232,20.47,0,0,0,76.03,76.03,0.01,486,13,60,324,105,141,8.65,100589,83.45
UTC 221221 122210 5 9 ,564,53.32912445,5.935004711,20.53,0,0,0,75.97,75.97,0.01,486,13,60,325,106,140,8.64,100586,83.45
UTC 221221 122211 5 9 ,565,53.32913208,5.935072899,20.59,0,0,0,76.86,76.86,0.01,502,15,60,325,106,141,8.65,100585,83.45
UTC 221221 122212 5 9 ,566,53.32914352,5.93511343,20.6,0,0,0,62.89,62.89,0.01,486,13,60,325,105,141,8.67,100582,83.45
UTC 221221 122213 5 9 ,567,53.32916641,5.935133934,20.52,0,0,0,12.41,12.41,0.01,496,14,60,325,105,141,8.68,100569,83.45
UTC 221221 122214 5 9 ,568,53.32919312,5.935123444,20.42,0,0,0,343.73,343.73,0.01,482,12,60,325,105,141,8.69,100558,83.45
UTC 221221 122215 5 9 ,569,53.329216,5.935094357,20.31,0,0,0,314.53,314.53,0.01,480,12,61,325,105,141,8.72,100564,83.45
UTC 221221 122216 5 9 ,570,53.32922363,5.935044289,20.26,0,0,0,268.78,268.78,0.01,477,11,61,325,105,141,8.69,100542,83.45
UTC 221221 122217 5 9 ,571,53.329216,5.934995651,20.26,0,0,0,256.79,256.79,0.01,475,11,60,325,105,141,8.58,100544,83.45
UTC 221221 122218 5 9 ,572,53.32920837,5.934940338,20.24,0,0,0,255.91,255.91,0.01,463,9,61,325,106,141,8.48,100533,83.45
UTC 221221 122219 5 9 ,573,53.32920074,5.934875011,20.19,0,0,0,256.25,256.25,0.01,470,10,61,325,105,141,8.41,100534,83.45
UTC 221221 122220 5 9 ,574,53.3291893,5.93480444,20.14,0,0,0,255.06,255.06,0.01,454,8,60,325,106,141,8.34,100529,83.45
UTC 221221 122221 5 9 ,575,53.32917786,5.934729099,20.11,0,0,0,255.03,255.03,0.01,445,6,61,325,105,141,8.25,100533,83.45
UTC 221221 122222 5 9 ,576,53.32916641,5.934654236,20.06,0,0,0,255.58,255.58,0.01,445,6,60,325,105,141,8.18,100534,83.45
UTC 221221 122223 5 9 ,577,53.32915497,5.934580803,20.03,0,0,0,256.03,256.03,0.01,445,6,60,325,105,141,8.11,100527,83.45
UTC 221221 122224 5 9 ,578,53.32914352,5.934507847,19.96,0,0,0,256.42,256.42,0.01,454,8,60,325,106,141,8.06,100524,83.45
UTC 221221 122225 5 9 ,579,53.32913208,5.934434414,19.91,0,0,0,256.46,256.46,0.01,439,5,60,325,106,140,8.01,100523,83.45
UTC 221221 122226 5 9 ,580,53.32912445,5.934360504,19.88,0,0,0,255.81,255.81,0.01,443,6,60,325,105,141,7.97,100525,83.45
UTC 221221 122227 5 9 ,581,53.32911301,5.934288025,19.81,0,0,0,255.5,255.5,0.01,435,5,60,325,105,141,7.92,100527,83.45
UTC 221221 122228 5 9 ,582,53.32910156,5.934219837,19.79,0,0,0,255.59,255.59,0.01,435,5,59,325,105,141,7.85,100520,83.45
UTC 221221 122229 5 9 ,583,53.32909012,5.934142113,19.74,0,0,0,256.28,256.28,0.01,443,6,59,325,106,141,7.82,100517,83.45
UTC 221221 122230 5 9 ,584,53.32907867,5.93407011,19.68,0,0,0,256.05,256.05,0.01,439,5,60,324,105,141,7.77,100529,83.45
UTC 221221 122231 5 9 ,585,53.32906723,5.933997154,19.63,0,0,0,256.13,256.13,0.01,428,4,58,326,105,140,7.75,100519,83.45
UTC 221221 122232 5 9 ,586,53.32905579,5.933923721,19.57,0,0,0,256.1,256.1,0.01,424,3,59,324,105,140,7.71,100517,83.45
UTC 221221 122233 5 9 ,587,53.32904816,5.933850765,19.54,0,0,0,256.34,256.34,0.01,424,3,59,325,105,140,7.67,100519,83.45
UTC 221221 122234 5 9 ,588,53.32903671,5.933776856,19.5,0,0,0,255.88,255.88,0.01,435,5,58,326,105,141,7.63,100525,83.45
UTC 221221 122235 5 9 ,589,53.32902527,5.933702469,19.47,0,0,0,256.07,256.07,0.01,435,5,59,326,105,140,7.61,100527,83.45
UTC 221221 122236 5 9 ,590,53.32901382,5.933628559,19.42,0,0,0,256.04,256.04,0.01,428,4,58,326,105,140,7.6,100522,83.45
UTC 221221 122237 5 9 ,591,53.32900238,5.933555126,19.38,0,0,0,256.13,256.13,0.01,428,4,58,325,105,141,7.58,100518,83.45
UTC 221221 122238 5 9 ,592,53.32899094,5.933482647,19.35,0,0,0,255.05,255.05,0.01,424,3,58,325,105,140,7.56,100532,83.45
UTC 221221 122239 5 9 ,593,53.32897949,5.933410168,19.28,0,0,0,255.91,255.91,0.01,428,4,58,326,105,140,7.55,100529,83.45
UTC 221221 122240 5 9 ,594,53.32896805,5.933337688,19.24,0,0,0,255.87,255.87,0.01,439,5,58,325,104,141,7.54,100526,83.45
UTC 221221 122241 5 9 ,595,53.3289566,5.933265209,19.2,0,0,0,255.91,255.91,0.01,428,4,58,326,105,140,7.52,100529,83.45
UTC 221221 122242 5 9 ,596,53.32894516,5.933194161,19.15,0,0,0,256.08,256.08,0.01,428,4,58,326,104,141,7.51,100525,83.45
UTC 221221 122243 5 9 ,597,53.32893372,5.933120251,19.12,0,0,0,255.64,255.64,0.01,428,4,58,326,105,140,7.5,100528,83.45
UTC 221221 122244 5 9 ,598,53.32892609,5.933049679,19.09,0,0,0,255.16,255.16,0.01,424,3,58,327,105,141,7.49,100536,83.45
UTC 221221 122245 5 9 ,599,53.32891083,5.932974815,19.06,0,0,0,254.64,254.64,0.01,439,5,58,326,104,141,7.46,100537,83.45
UTC 221221 122246 5 9 ,600,53.32889938,5.932899475,19.02,0,0,0,255.65,255.65,0.01,428,4,58,326,104,140,7.45,100535,83.45
UTC 221221 122247 5 9 ,601,53.32889175,5.932825089,18.95,0,0,0,255.04,255.04,0.01,434,5,58,325,104,141,7.44,100537,83.45
UTC 221221 122248 5 9 ,602,53.32888031,5.932751656,18.92,0,0,0,255.54,255.54,0.01,434,5,58,326,104,140,7.43,100544,83.45
UTC 221221 122249 5 9 ,603,53.32886887,5.932678223,18.89,0,0,0,255.19,255.19,0.01,428,4,57,326,104,141,7.44,100544,83.45
UTC 221221 122250 5 9 ,604,53.32885742,5.93260622,18.81,0,0,0,255.62,255.62,0.01,445,6,58,326,104,140,7.42,100537,83.45
UTC 221221 122251 5 9 ,605,53.32884598,5.932533264,18.74,0,0,0,255.56,255.56,0.01,434,5,58,326,104,141,7.41,100546,83.45
UTC 221221 122252 5 9 ,606,53.32883835,5.932461262,18.7,0,0,0,255.5,255.5,0.01,428,4,57,326,105,141,7.39,100542,83.45
UTC 221221 122253 5 9 ,607,53.3288269,5.932388306,18.65,0,0,0,255.41,255.41,0.01,424,3,58,327,104,141,7.39,100547,83.45
UTC 221221 122254 5 9 ,608,53.32881546,5.932314396,18.58,0,0,0,255.95,255.95,0.01,428,4,58,326,105,141,7.38,100542,83.45
UTC 221221 122255 5 9 ,609,53.32880402,5.93224287,18.53,0,0,0,254.99,254.99,0.01,439,5,57,326,105,140,7.38,100540,83.45
UTC 221221 122256 5 9 ,610,53.32879639,5.932189941,18.52,0,0,0,258.36,258.36,0.01,439,5,57,326,104,141,7.39,100548,83.45
UTC 221221 122257 5 9 ,611,53.32880402,5.932150364,18.53,0,0,0,296.83,296.83,0.01,439,5,57,326,104,141,7.43,100573,83.45
UTC 221221 122258 5 9 ,612,53.32883072,5.932125568,18.54,0,0,0,339.08,339.08,0.01,454,8,58,326,104,141,7.5,100582,83.45
UTC 221221 122259 5 9 ,613,53.32885742,5.932121277,18.58,0,0,0,356.18,356.18,0.01,454,8,58,326,104,141,7.58,100590,83.45
UTC 221221 122300 5 9 ,614,53.32888412,5.93214798,18.63,0,0,0,47.23,47.23,0.01,460,9,58,327,104,141,7.62,100614,75.07
UTC 221221 122301 5 9 ,615,53.32889557,5.932192802,18.65,0,0,0,74.89,74.89,0.01,477,11,59,326,104,141,7.68,100612,75.07
UTC 221221 122302 5 9 ,616,53.32889938,5.932243824,18.69,0,0,0,75.53,75.53,0.01,470,10,59,327,104,140,7.75,100613,75.07
UTC 221221 122303 5 9 ,617,53.32890701,5.932304382,18.69,0,0,0,75.66,75.66,0.01,475,11,59,326,103,141,7.81,100611,75.07
UTC 221221 122304 5 9 ,618,53.32891464,5.932371616,18.71,0,0,0,75.76,75.76,0.01,477,11,59,326,104,141,7.85,100612,75.07
UTC 221221 122305 5 9 ,619,53.32892609,5.932442188,18.72,0,0,0,75.75,75.75,0.01,482,12,59,325,104,141,7.9,100614,75.07
UTC 221221 122305 5 9 ,620,53.32893753,5.932518005,18.76,0,0,0,76.02,76.02,0.01,496,14,59,326,104,141,7.94,100613,75.07
UTC 221221 122305 5 9 ,621,53.32894897,5.932591438,18.79,0,0,0,75.97,75.97,0.01,480,12,59,326,104,141,7.99,100612,75.07
UTC 221221 122305 5 9 ,622,53.32896042,5.932666779,18.83,0,0,0,75.87,75.87,0.01,482,12,59,326,103,141,8.02,100608,75.07
UTC 221221 122309 5 9 ,623,53.32897186,5.932741165,18.87,0,0,0,76.11,76.11,0.01,482,12,59,326,104,141,8.06,100608,75.07
UTC 221221 122309 5 9 ,624,53.32898331,5.932814598,18.89,0,0,0,76.07,76.07,0.01,486,13,59,325,104,141,8.1,100607,75.07
UTC 221221 122311 5 9 ,625,53.32899094,5.932888508,18.92,0,0,0,75.89,75.89,0.01,502,15,60,325,104,140,8.15,100606,75.07
UTC 221221 122312 5 9 ,626,53.32900238,5.932961464,18.95,0,0,0,76.09,76.09,0.01,492,14,60,326,103,140,8.17,100605,75.07
UTC 221221 122313 5 9 ,627,53.32901382,5.93303442,18.98,0,0,0,75.89,75.89,0.01,492,14,60,325,104,141,8.21,100605,75.07
UTC 221221 122314 5 9 ,628,53.32902527,5.933107376,19,0,0,0,76.08,76.08,0.01,492,14,59,326,104,141,8.25,100608,75.07
UTC 221221 122315 5 9 ,629,53.32903671,5.933179379,19.04,0,0,0,75.68,75.68,0.01,492,14,60,326,103,140,8.28,100609,75.07
UTC 221221 122316 5 9 ,630,53.32904816,5.933253765,19.05,0,0,0,75.82,75.82,0.01,502,15,60,326,104,140,8.3,100611,75.07
UTC 221221 122317 5 9 ,631,53.3290596,5.933328152,19.07,0,0,0,75.89,75.89,0.01,496,14,59,325,104,141,8.33,100610,75.07
UTC 221221 122318 5 9 ,632,53.32907104,5.933401585,19.13,0,0,0,76.05,76.05,0.01,492,14,60,326,103,140,8.37,100602,75.07
UTC 221221 122319 5 9 ,633,53.32907867,5.93347311,19.17,0,0,0,76.09,76.09,0.01,496,14,60,325,103,141,8.39,100602,75.07
UTC 221221 122320 5 9 ,634,53.32909012,5.933545113,19.2,0,0,0,75.93,75.93,0.01,496,14,60,326,104,140,8.42,100610,75.07
UTC 221221 122321 5 9 ,635,53.32910156,5.933617592,19.22,0,0,0,75.94,75.94,0.01,502,15,60,326,103,141,8.44,100606,75.07
UTC 221221 122322 5 9 ,636,53.32911301,5.933690548,19.24,0,0,0,75.87,75.87,0.01,506,16,59,325,104,141,8.48,100608,75.07
UTC 221221 122323 5 9 ,637,53.32912445,5.933763981,19.26,0,0,0,75.86,75.86,0.01,498,14,60,325,103,141,8.5,100604,75.07
UTC 221221 122324 5 9 ,638,53.32913589,5.933837891,19.28,0,0,0,76.03,76.03,0.01,492,14,60,325,103,140,8.53,100610,75.07
UTC 221221 122325 5 9 ,639,53.32914734,5.933909416,19.32,0,0,0,75.89,75.89,0.01,496,14,60,325,103,140,8.54,100603,75.07
UTC 221221 122326 5 9 ,640,53.32915497,5.933982372,19.36,0,0,0,76.07,76.07,0.01,502,15,60,325,103,141,8.56,100603,75.07
UTC 221221 122327 5 9 ,641,53.32916641,5.934056282,19.39,0,0,0,76.18,76.18,0.01,514,17,59,326,102,140,8.57,100604,75.07
UTC 221221 122328 5 9 ,642,53.32917786,5.934129238,19.42,0,0,0,76.14,76.14,0.01,498,14,60,326,103,140,8.58,100605,75.07
UTC 221221 122329 5 9 ,643,53.3291893,5.934200287,19.44,0,0,0,75.89,75.89,0.01,498,14,60,325,104,140,8.6,100606,75.07
UTC 221221 122330 5 9 ,644,53.32920074,5.934272289,19.47,0,0,0,75.76,75.76,0.01,496,14,59,325,104,140,8.63,100609,75.07
UTC 221221 122331 5 9 ,645,53.32920837,5.934344769,19.5,0,0,0,75.73,75.73,0.01,498,14,60,326,103,141,8.64,100604,75.07
UTC 221221 122332 5 9 ,646,53.32921982,5.934418678,19.53,0,0,0,75.75,75.75,0.01,514,17,60,325,104,140,8.66,100608,75.07
UTC 221221 122333 5 9 ,647,53.32923126,5.934489727,19.57,0,0,0,75.96,75.96,0.01,496,14,60,325,103,140,8.67,100603,75.07
UTC 221221 122334 5 9 ,648,53.32924271,5.934562683,19.61,0,0,0,76.21,76.21,0.01,498,16,59,326,103,140,8.67,100604,75.07
UTC 221221 122335 5 9 ,649,53.32925415,5.934636593,19.64,0,0,0,75.86,75.86,0.01,502,15,60,325,103,140,8.67,100605,75.07
UTC 221221 122336 5 9 ,650,53.32926559,5.934709549,19.65,0,0,0,75.99,75.99,0.01,498,14,60,326,103,141,8.69,100604,75.07
UTC 221221 122337 5 9 ,651,53.32927704,5.934784412,19.7,0,0,0,75.88,75.88,0.01,498,14,60,325,103,141,8.71,100599,83.45
UTC 221221 122338 5 9 ,652,53.32928467,5.934856892,19.71,0,0,0,76.07,76.07,0.01,498,14,60,325,103,140,8.71,100601,75.07
UTC 221221 122339 5 9 ,653,53.32929611,5.934928894,19.73,0,0,0,75.84,75.84,0.01,506,16,60,326,104,140,8.72,100603,75.07
UTC 221221 122340 5 9 ,654,53.32930756,5.934994221,19.76,0,0,0,76.81,76.81,0.01,506,16,60,326,103,141,8.71,100600,75.07
UTC 221221 122341 5 9 ,655,53.32931519,5.935035706,19.73,0,0,0,59.15,59.15,0.01,498,14,60,325,103,140,8.72,100594,83.45
UTC 221221 122342 5 9 ,656,53.32934189,5.935054302,19.55,0,0,0,9.21,9.21,0.01,492,14,60,325,103,140,8.74,100578,83.45
UTC 221221 122343 5 9 ,657,53.32936859,5.935043335,19.37,0,0,0,343.51,343.51,0.01,480,12,60,325,103,140,8.74,100566,83.45
UTC 221221 122344 5 9 ,658,53.32939148,5.935013294,19.2,0,0,0,312.05,312.05,0.01,486,13,60,325,103,140,8.77,100569,83.45
UTC 221221 122345 5 9 ,659,53.32939529,5.934960842,19.12,0,0,0,266.74,266.74,0.01,492,14,60,325,103,140,8.73,100552,83.45
UTC 221221 122346 5 9 ,660,53.32939148,5.934912682,19.14,0,0,0,257.42,257.42,0.01,475,11,60,325,103,141,8.62,100543,83.45
UTC 221221 122347 5 9 ,661,53.32938004,5.934855461,19.13,0,0,0,256.01,256.01,0.01,463,9,60,324,103,141,8.53,100548,83.45
UTC 221221 122348 5 9 ,662,53.32936859,5.934788227,19.15,0,0,0,255.66,255.66,0.01,460,9,59,325,103,140,8.44,100545,83.45
UTC 221221 122349 5 9 ,663,53.32935715,5.934713841,19.17,0,0,0,255.66,255.66,0.01,454,8,59,325,103,141,8.35,100537,83.45
UTC 221221 122350 5 9 ,664,53.3293457,5.9346385,19.16,0,0,0,255.51,255.51,0.01,463,9,59,326,103,141,8.27,100538,83.45
UTC 221221 122351 5 9 ,665,53.32933426,5.93456316,19.15,0,0,0,255.41,255.41,0.01,445,6,59,326,103,141,8.19,100547,83.45
UTC 221221 122352 5 9 ,666,53.32932663,5.934490204,19.16,0,0,0,255.62,255.62,0.01,445,6,59,326,103,141,8.13,100544,83.45
UTC 221221 122353 5 9 ,667,53.32931519,5.934417725,19.13,0,0,0,255.92,255.92,0.01,443,6,59,326,102,141,8.06,100546,83.45
UTC 221221 122354 5 9 ,668,53.32930374,5.934345245,19.11,0,0,0,255.64,255.64,0.01,439,5,58,326,103,141,8,100542,83.45
UTC 221221 122355 5 9 ,669,53.3292923,5.934274197,19.09,0,0,0,255.73,255.73,0.01,450,7,59,326,102,141,7.94,100541,83.45
UTC 221221 122356 5 9 ,670,53.32928085,5.934199333,19.1,0,0,0,255.4,255.4,0.01,443,6,58,326,103,141,7.9,100541,83.45
UTC 221221 122357 5 9 ,671,53.32926941,5.934127808,19.1,0,0,0,254.7,254.7,0.01,435,5,58,326,102,141,7.86,100555,83.45
UTC 221221 122358 5 9 ,672,53.32925797,5.934054852,19.09,0,0,0,255.34,255.34,0.01,439,5,58,327,103,140,7.82,100551,83.45
UTC 221221 122359 5 9 ,673,53.32924652,5.933979034,19.03,0,0,0,256.18,256.18,0.01,435,5,58,326,103,141,7.78,100533,83.45
UTC 221221 122400 5 9 ,674,53.32923889,5.933908463,19.01,0,0,0,256.49,256.49,0.01,445,6,58,326,102,140,7.75,100536,83.45
UTC 221221 122401 5 9 ,675,53.32922745,5.933835506,19.03,0,0,0,256.41,256.41,0.01,443,6,58,325,102,140,7.71,100532,83.45
UTC 221221 122402 5 9 ,676,53.32921982,5.933763504,18.99,0,0,0,256.28,256.28,0.01,434,5,57,325,102,140,7.68,100527,83.45
UTC 221221 122403 5 9 ,677,53.32920837,5.933691502,19,0,0,0,257.2,257.2,0.01,428,4,57,325,102,141,7.65,100506,83.45
UTC 221221 122404 5 9 ,678,53.32919693,5.933618069,18.93,0,0,0,256.1,256.1,0.01,434,5,58,325,102,140,7.63,100530,83.45
UTC 221221 122405 5 9 ,679,53.32918549,5.933544636,18.91,0,0,0,256.15,256.15,0.01,434,5,56,325,102,141,7.6,100524,83.45
UTC 221221 122406 5 9 ,680,53.32917404,5.933471203,18.89,0,0,0,256.12,256.12,0.01,435,5,57,326,102,140,7.58,100518,83.45
UTC 221221 122407 5 9 ,681,53.3291626,5.933398247,18.88,0,0,0,256.32,256.32,0.01,424,3,56,326,102,141,7.56,100524,83.45
UTC 221221 122408 5 9 ,682,53.32915115,5.933324814,18.89,0,0,0,255.99,255.99,0.01,422,3,57,326,101,140,7.53,100523,83.45
UTC 221221 122409 5 9 ,683,53.32913971,5.933251381,18.88,0,0,0,255.85,255.85,0.01,424,3,56,326,102,141,7.5,100512,83.45
UTC 221221 122410 5 9 ,684,53.32912827,5.933177471,18.9,0,0,0,255.78,255.78,0.01,424,3,56,326,102,141,7.49,100523,83.45
UTC 221221 122411 5 9 ,685,53.32911682,5.933104038,18.87,0,0,0,256.03,256.03,0.01,435,5,55,326,102,140,7.47,100522,83.45
UTC 221221 122412 5 9 ,686,53.32910538,5.933031082,18.85,0,0,0,255.89,255.89,0.01,418,2,55,326,101,139,7.46,100531,83.45
UTC 221221 122413 5 9 ,687,53.32909775,5.932957649,18.85,0,0,0,255.93,255.93,0.01,418,2,55,327,102,140,7.45,100529,83.45
UTC 221221 122414 5 9 ,688,53.3290863,5.932884693,18.85,0,0,0,255.74,255.74,0.01,424,3,55,327,101,140,7.43,100527,83.45
UTC 221221 122415 5 9 ,689,53.32907486,5.932811737,18.86,0,0,0,256.31,256.31,0.01,422,3,55,327,101,141,7.42,100531,83.45
UTC 221221 122416 5 9 ,690,53.32906342,5.932737827,18.85,0,0,0,255.57,255.57,0.01,434,5,55,327,102,140,7.41,100531,83.45
UTC 221221 122417 5 9 ,691,53.32905197,5.932664871,18.8,0,0,0,255.55,255.55,0.01,422,3,55,327,102,140,7.39,100524,83.45
UTC 221221 122418 5 9 ,692,53.32904053,5.932591915,18.79,0,0,0,255.6,255.6,0.01,415,2,55,327,101,140,7.37,100528,83.45
UTC 221221 122419 5 9 ,693,53.32902908,5.932518482,18.77,0,0,0,255.42,255.42,0.01,424,3,56,327,102,141,7.37,100537,83.45
UTC 221221 122420 5 9 ,694,53.32901764,5.932445526,18.73,0,0,0,255.27,255.27,0.01,422,3,55,327,101,140,7.36,100540,83.45
UTC 221221 122421 5 9 ,695,53.3290062,5.932371616,18.74,0,0,0,254.59,254.59,0.01,428,4,55,327,101,140,7.35,100548,83.45
UTC 221221 122422 5 9 ,696,53.32899475,5.932299137,18.74,0,0,0,255.13,255.13,0.01,434,5,55,327,101,140,7.34,100540,83.45
UTC 221221 122423 5 9 ,697,53.32898712,5.932226181,18.72,0,0,0,255.15,255.15,0.01,424,3,56,327,101,140,7.34,100543,83.45
UTC 221221 122424 5 9 ,698,53.32897568,5.932155609,18.73,0,0,0,254.31,254.31,0.01,428,4,55,327,102,140,7.33,100547,83.45
UTC 221221 122425 5 9 ,699,53.32896805,5.932106972,18.73,0,0,0,260.16,260.16,0.01,434,5,56,327,102,141,7.34,100565,83.45
UTC 221221 122426 5 9 ,700,53.32897949,5.932067394,18.63,0,0,0,303.86,303.86,0.01,445,6,55,327,101,141,7.37,100575,83.45
