TimeStamp (UTC)," ""TriggerID"""," ""Latitude"""," ""Longitude"""," ""Altitude (Meter AGL)""",Gimbal Roll," ""Gimbal Pitch"""," ""Gimbal Yaw"""," ""Drone Yaw"""," ""Combined Yaw""",HCHO (ppm),CO2 (ppm),TVOC (ppb),NO2 (ppm),C2H5OH (ppm),VOC (ppm),CO (ppm),Temp (Celcius),Pressure (pa),Altitude (meter)
UTC 221221 125555 5 9 ,538,53.32926941,5.933837414,28.63,0,0,0,77.6,77.6,0.01,530,19,45,332,74,138,8.18,100474,91.83
UTC 221221 125556 5 9 ,539,53.32927704,5.933912277,28.65,0,0,0,77.48,77.48,0.01,530,19,45,332,74,137,8.2,100476,91.83
UTC 221221 125557 5 9 ,540,53.32928848,5.933985233,28.68,0,0,0,77.56,77.56,0.01,534,20,44,331,75,138,8.21,100469,91.83
UTC 221221 125557 5 9 ,541,53.32929611,5.934056759,28.71,0,0,0,77.44,77.44,0.01,543,21,44,332,75,138,8.21,100471,91.83
UTC 221221 125559 5 9 ,542,53.32930756,5.934131146,28.72,0,0,0,77.57,77.57,0.01,530,19,44,332,74,137,8.22,100467,91.83
UTC 221221 125600 5 9 ,543,53.329319,5.934205055,28.7,0,0,0,77.57,77.57,0.01,526,19,44,331,74,138,8.23,100470,91.83
UTC 221221 125601 5 9 ,544,53.32932663,5.934279442,28.72,0,0,0,77.74,77.74,0.01,526,19,44,332,74,137,8.24,100470,91.83
UTC 221221 125601 5 9 ,545,53.32933807,5.934350967,28.75,0,0,0,77.53,77.53,0.01,530,19,44,332,74,137,8.24,100467,91.83
UTC 221221 125603 5 9 ,546,53.3293457,5.934425354,28.76,0,0,0,77.35,77.35,0.01,537,20,44,332,74,137,8.25,100464,91.83
UTC 221221 125604 5 9 ,547,53.32935333,5.934497833,28.78,0,0,0,77.35,77.35,0.01,534,20,44,332,74,138,8.26,100462,91.83
UTC 221221 125605 5 9 ,548,53.32936478,5.934570789,28.78,0,0,0,78.1,78.1,0.01,530,19,45,332,74,137,8.26,100470,91.83
UTC 221221 125606 5 9 ,549,53.32937622,5.934645176,28.8,0,0,0,78.06,78.06,0.01,534,20,44,331,74,138,8.26,100465,91.83
UTC 221221 125606 5 9 ,550,53.32938385,5.934720993,28.82,0,0,0,77.55,77.55,0.01,526,19,45,331,75,138,8.27,100463,91.83
UTC 221221 125608 5 9 ,551,53.32939529,5.93479538,28.85,0,0,0,77.64,77.64,0.01,530,19,44,332,74,138,8.26,100459,91.83
UTC 221221 125609 5 9 ,552,53.32940292,5.934868336,28.87,0,0,0,77.47,77.47,0.01,530,19,44,332,74,138,8.28,100457,91.83
UTC 221221 125610 5 9 ,553,53.32941437,5.934940338,28.86,0,0,0,76.95,76.95,0.01,534,20,44,332,74,137,8.29,100459,91.83
UTC 221221 125611 5 9 ,554,53.329422,5.935012341,28.88,0,0,0,77.35,77.35,0.01,543,21,44,332,74,138,8.29,100450,91.83
UTC 221221 125612 5 9 ,555,53.32943344,5.935081005,28.89,0,0,0,76.83,76.83,0.01,530,19,44,332,74,138,8.29,100456,91.83
UTC 221221 125613 5 9 ,556,53.32945251,5.935137749,28.87,0,0,0,49.5,49.5,0.01,537,20,44,332,75,137,8.3,100448,91.83
UTC 221221 125614 5 9 ,557,53.32948685,5.935171127,28.69,0,0,0,13.79,13.79,0.01,534,20,44,333,74,139,8.29,100432,91.83
UTC 221221 125615 5 9 ,558,53.32952881,5.935167313,28.57,0,0,0,348.57,348.57,0.01,523,18,45,333,75,138,8.28,100415,91.83
UTC 221221 125616 5 9 ,559,53.32956696,5.935147762,28.45,0,0,0,341.13,341.13,0.01,548,22,44,332,75,138,8.27,100420,91.83
UTC 221221 125617 5 9 ,560,53.32959747,5.93510437,28.33,0,0,0,310.99,310.99,0.01,530,19,45,332,74,139,8.27,100415,91.83
UTC 221221 125618 5 9 ,561,53.32961273,5.935044766,28.27,0,0,0,282.61,282.61,0.01,534,20,45,333,74,138,8.24,100385,100.22
UTC 221221 125619 5 9 ,562,53.32960892,5.934978962,28.24,0,0,0,260.48,260.48,0.01,519,18,45,332,75,138,8.17,100377,100.22
UTC 221221 125620 5 9 ,563,53.32960129,5.93491745,28.22,0,0,0,259.75,259.75,0.01,506,16,45,332,75,139,8.05,100363,100.22
UTC 221221 125620 5 9 ,564,53.32959366,5.934853554,28.22,0,0,0,258.97,258.97,0.01,496,14,45,331,74,139,7.97,100363,100.22
UTC 221221 125622 5 9 ,565,53.32958221,5.934788704,28.18,0,0,0,258.23,258.23,0.01,492,14,44,331,74,139,7.85,100359,100.22
UTC 221221 125623 5 9 ,566,53.32957077,5.934721947,28.21,0,0,0,258.65,258.65,0.01,470,10,44,332,74,138,7.78,100343,100.22
UTC 221221 125624 5 9 ,567,53.32956314,5.934652329,28.17,0,0,0,258.3,258.3,0.01,477,11,44,332,74,138,7.71,100358,100.22
UTC 221221 125625 5 9 ,568,53.3295517,5.934582233,28.24,0,0,0,257.19,257.19,0.01,480,12,45,333,74,138,7.63,100369,100.22
UTC 221221 125626 5 9 ,569,53.32954025,5.93450737,28.21,0,0,0,257.6,257.6,0.01,482,12,44,331,74,138,7.56,100364,100.22
UTC 221221 125627 5 9 ,570,53.32953262,5.934429169,28.17,0,0,0,257.94,257.94,0.01,480,12,44,332,74,139,7.53,100369,100.22
UTC 221221 125628 5 9 ,571,53.32952118,5.934356213,28.16,0,0,0,258.36,258.36,0.01,475,11,44,332,74,138,7.5,100371,100.22
UTC 221221 125629 5 9 ,572,53.32951355,5.934283257,28.13,0,0,0,257.5,257.5,0.01,475,11,44,332,74,138,7.45,100369,100.22
UTC 221221 125630 5 9 ,573,53.32950211,5.934208393,28.15,0,0,0,257.47,257.47,0.01,475,11,44,333,74,138,7.4,100374,100.22
UTC 221221 125631 5 9 ,574,53.32949066,5.934134483,28.12,0,0,0,257.68,257.68,0.01,477,11,44,333,74,139,7.36,100361,100.22
UTC 221221 125632 5 9 ,575,53.32948303,5.934062481,28.07,0,0,0,258.2,258.2,0.01,477,11,44,333,74,138,7.32,100348,100.22
UTC 221221 125632 5 9 ,576,53.32947159,5.933990002,28.05,0,0,0,257.5,257.5,0.01,463,9,44,334,74,138,7.28,100357,100.22
UTC 221221 125634 5 9 ,577,53.32946396,5.933916092,28.06,0,0,0,257.7,257.7,0.01,470,10,44,332,74,138,7.23,100362,100.22
UTC 221221 125635 5 9 ,578,53.32945251,5.933842182,28.05,0,0,0,257.63,257.63,0.01,460,9,44,333,74,138,7.2,100360,100.22
UTC 221221 125635 5 9 ,579,53.32944107,5.933769226,28.05,0,0,0,257.26,257.26,0.01,439,5,43,334,74,138,7.17,100366,100.22
UTC 221221 125635 5 9 ,580,53.32942963,5.93369484,28.08,0,0,0,256.59,256.59,0.01,450,7,43,333,74,138,7.13,100369,100.22
UTC 221221 125635 5 9 ,581,53.329422,5.933618546,28.01,0,0,0,257.47,257.47,0.01,460,9,43,333,74,138,7.11,100371,100.22
UTC 221221 125635 5 9 ,582,53.32941055,5.933543205,28,0,0,0,258.14,258.14,0.01,460,9,43,333,74,138,7.11,100372,100.22
UTC 221221 125635 5 9 ,583,53.32940292,5.933470249,28.03,0,0,0,257.7,257.7,0.01,454,8,43,332,74,138,7.09,100367,100.22
UTC 221221 125635 5 9 ,584,53.32939529,5.933397293,28.02,0,0,0,258.48,258.48,0.01,463,9,43,332,74,139,7.09,100355,100.22
UTC 221221 125642 5 9 ,585,53.32938385,5.933326244,27.97,0,0,0,258.59,258.59,0.01,445,6,43,333,74,138,7.07,100355,100.22
UTC 221221 125643 5 9 ,586,53.32937622,5.933253288,27.93,0,0,0,258.61,258.61,0.01,450,7,42,332,74,138,7.07,100348,100.22
UTC 221221 125644 5 9 ,587,53.32936478,5.933179379,27.94,0,0,0,257.9,257.9,0.01,457,8,43,334,74,138,7.05,100357,100.22
UTC 221221 125645 5 9 ,588,53.32935715,5.933106899,27.93,0,0,0,258.99,258.99,0.01,457,8,43,333,74,137,7.02,100341,100.22
UTC 221221 125646 5 9 ,589,53.32934952,5.933035374,27.87,0,0,0,258.63,258.63,0.01,454,8,43,333,74,138,7,100336,100.22
UTC 221221 125647 5 9 ,590,53.32933807,5.932963371,27.9,0,0,0,257.82,257.82,0.01,454,8,43,333,74,138,6.98,100349,100.22
UTC 221221 125648 5 9 ,591,53.32932663,5.932889462,27.92,0,0,0,258.49,258.49,0.01,454,8,43,333,74,138,6.95,100336,100.22
UTC 221221 125649 5 9 ,592,53.329319,5.932817936,27.86,0,0,0,258.65,258.65,0.01,443,6,43,335,74,138,6.92,100335,100.22
UTC 221221 125649 5 9 ,593,53.32930756,5.932743073,27.88,0,0,0,258.66,258.66,0.01,445,6,43,336,74,138,6.9,100344,100.22
UTC 221221 125649 5 9 ,594,53.32929611,5.932667255,27.93,0,0,0,257.79,257.79,0.01,457,8,43,337,73,138,6.89,100354,100.22
UTC 221221 125649 5 9 ,595,53.32928467,5.932592869,27.87,0,0,0,257.62,257.62,0.01,454,8,42,335,73,139,6.88,100362,100.22
UTC 221221 125649 5 9 ,596,53.32927704,5.932518959,27.86,0,0,0,257.91,257.91,0.01,460,9,43,334,74,139,6.86,100351,100.22
UTC 221221 125649 5 9 ,597,53.32926559,5.932445049,27.86,0,0,0,257.46,257.46,0.01,457,8,42,332,73,138,6.85,100362,100.22
UTC 221221 125649 5 9 ,598,53.32925415,5.932372093,27.82,0,0,0,258.34,258.34,0.01,445,6,43,334,73,138,6.84,100342,100.22
UTC 221221 125649 5 9 ,599,53.32924652,5.932298183,27.86,0,0,0,257.79,257.79,0.01,454,8,43,336,73,138,6.84,100357,100.22
UTC 221221 125649 5 9 ,600,53.32923508,5.932225704,27.81,0,0,0,257.87,257.87,0.01,457,8,43,336,73,138,6.83,100373,100.22
UTC 221221 125658 5 9 ,601,53.32922363,5.932152271,27.84,0,0,0,256.76,256.76,0.01,475,11,43,336,74,138,6.82,100370,100.22
UTC 221221 125658 5 9 ,602,53.329216,5.932077885,27.8,0,0,0,257.93,257.93,0.01,460,9,43,336,73,138,6.82,100359,100.22
UTC 221221 125658 5 9 ,603,53.32920456,5.932003021,27.8,0,0,0,257.56,257.56,0.01,463,9,43,335,73,139,6.83,100381,100.22
UTC 221221 125658 5 9 ,604,53.32919693,5.931929112,27.78,0,0,0,256.85,256.85,0.01,463,9,43,335,73,139,6.83,100376,100.22
UTC 221221 125702 5 9 ,605,53.32918549,5.931856155,27.78,0,0,0,257.13,257.13,0.01,470,10,43,335,74,139,6.84,100387,100.22
UTC 221221 125702 5 9 ,606,53.32917404,5.931782723,27.77,0,0,0,257.48,257.48,0.01,482,12,43,335,73,138,6.85,100379,100.22
UTC 221221 125704 5 9 ,607,53.32916641,5.931709766,27.69,0,0,0,259.03,259.03,0.01,477,11,43,334,73,138,6.86,100359,100.22
UTC 221221 125705 5 9 ,608,53.32915878,5.931636334,27.69,0,0,0,258.65,258.65,0.01,463,9,43,334,73,138,6.88,100359,100.22
UTC 221221 125706 5 9 ,609,53.32915115,5.931562424,27.69,0,0,0,258.54,258.54,0.01,470,10,43,334,73,138,6.89,100357,100.22
UTC 221221 125707 5 9 ,610,53.32913971,5.931489945,27.69,0,0,0,257.48,257.48,0.01,477,11,43,335,74,139,6.89,100365,100.22
UTC 221221 125708 5 9 ,611,53.32913208,5.931416512,27.68,0,0,0,256.98,256.98,0.01,482,12,43,335,73,138,6.9,100373,100.22
UTC 221221 125709 5 9 ,612,53.32911682,5.931344509,27.69,0,0,0,255.91,255.91,0.01,482,12,43,335,74,138,6.9,100377,100.22
UTC 221221 125710 5 9 ,613,53.32910538,5.93127346,27.66,0,0,0,256.97,256.97,0.01,480,12,43,336,74,138,6.9,100381,100.22
UTC 221221 125711 5 9 ,614,53.32909775,5.931201935,27.64,0,0,0,257.13,257.13,0.01,460,9,43,335,73,139,6.89,100375,100.22
UTC 221221 125712 5 9 ,615,53.3290863,5.931128502,27.63,0,0,0,257.28,257.28,0.01,477,11,43,335,74,139,6.88,100386,100.22
UTC 221221 125713 5 9 ,616,53.32907867,5.931051254,27.58,0,0,0,257.5,257.5,0.01,482,12,43,336,74,139,6.89,100386,100.22
UTC 221221 125714 5 9 ,617,53.32906723,5.930977345,27.53,0,0,0,257.68,257.68,0.01,486,13,43,334,74,139,6.89,100367,100.22
UTC 221221 125715 5 9 ,618,53.3290596,5.930905342,27.54,0,0,0,258.65,258.65,0.01,475,11,43,335,74,138,6.88,100356,100.22
UTC 221221 125716 5 9 ,619,53.32905197,5.930833817,27.52,0,0,0,257.71,257.71,0.01,477,11,43,335,73,139,6.89,100359,100.22
UTC 221221 125717 5 9 ,620,53.32904434,5.930767059,27.59,0,0,0,264.26,264.26,0.01,477,11,43,335,73,139,6.88,100366,100.22
UTC 221221 125718 5 9 ,621,53.32905579,5.930702686,27.54,0,0,0,296.56,296.56,0.01,492,14,43,336,74,139,6.9,100385,100.22
UTC 221221 125719 5 9 ,622,53.3290863,5.930657387,27.41,0,0,0,330.24,330.24,0.01,514,17,44,335,74,139,6.95,100413,91.83
UTC 221221 125720 5 9 ,623,53.32912827,5.930639267,27.24,0,0,0,345.43,345.43,0.01,514,17,44,336,74,139,7.01,100419,91.83
UTC 221221 125721 5 9 ,624,53.32916641,5.93063879,27.15,0,0,0,5.86,5.86,0.01,496,14,44,335,74,139,7.05,100426,91.83
UTC 221221 125722 5 9 ,625,53.32920456,5.930667877,27,0,0,0,36.78,36.78,0.01,502,15,43,336,73,139,7.09,100457,91.83
UTC 221221 125723 5 9 ,626,53.32922363,5.930716991,27,0,0,0,63.77,63.77,0.01,514,17,44,335,73,139,7.11,100476,91.83
UTC 221221 125724 5 9 ,627,53.32923126,5.930773735,27.06,0,0,0,76.94,76.94,0.01,530,19,44,335,73,139,7.14,100492,91.83
UTC 221221 125725 5 9 ,628,53.32923889,5.930835247,27.09,0,0,0,77.13,77.13,0.01,526,19,44,335,73,139,7.17,100487,91.83
UTC 221221 125726 5 9 ,629,53.32924652,5.930905342,27.12,0,0,0,77.07,77.07,0.01,523,18,43,335,73,139,7.2,100483,91.83
UTC 221221 125727 5 9 ,630,53.32925415,5.930977821,27.14,0,0,0,77.11,77.11,0.01,523,18,44,334,73,138,7.25,100484,91.83
UTC 221221 125728 5 9 ,631,53.32926559,5.931053162,27.14,0,0,0,77.21,77.21,0.01,526,19,44,334,73,139,7.3,100480,91.83
UTC 221221 125729 5 9 ,632,53.32927704,5.931128502,27.14,0,0,0,77.59,77.59,0.01,537,20,44,334,74,139,7.34,100491,91.83
UTC 221221 125730 5 9 ,633,53.32928467,5.931202889,27.15,0,0,0,77.49,77.49,0.01,534,20,43,334,73,138,7.38,100488,91.83
UTC 221221 125731 5 9 ,634,53.32929611,5.931278706,27.15,0,0,0,77.76,77.76,0.01,530,19,44,335,74,139,7.42,100484,91.83
UTC 221221 125732 5 9 ,635,53.32930374,5.931351662,27.17,0,0,0,77.83,77.83,0.01,530,19,44,334,73,139,7.44,100488,91.83
UTC 221221 125733 5 9 ,636,53.32931519,5.931424618,27.19,0,0,0,77.37,77.37,0.01,530,19,44,335,73,139,7.48,100481,91.83
UTC 221221 125734 5 9 ,637,53.32932281,5.931498051,27.21,0,0,0,77.18,77.18,0.01,534,20,44,334,73,139,7.52,100487,91.83
UTC 221221 125735 5 9 ,638,53.32933426,5.93157196,27.21,0,0,0,77.86,77.86,0.01,534,20,44,334,73,138,7.55,100489,91.83
UTC 221221 125736 5 9 ,639,53.32934189,5.931645393,27.22,0,0,0,77.35,77.35,0.01,534,20,44,334,73,139,7.57,100483,91.83
UTC 221221 125737 5 9 ,640,53.32935333,5.931719303,27.24,0,0,0,77.69,77.69,0.01,552,23,43,334,73,138,7.59,100488,91.83
UTC 221221 125738 5 9 ,641,53.32936478,5.931790829,27.25,0,0,0,77.39,77.39,0.01,537,20,43,334,73,139,7.61,100491,91.83
UTC 221221 125739 5 9 ,642,53.32937241,5.931865215,27.27,0,0,0,77.22,77.22,0.01,530,19,44,334,73,138,7.63,100488,91.83
UTC 221221 125740 5 9 ,643,53.32938385,5.931938171,27.27,0,0,0,77.23,77.23,0.01,534,20,44,333,73,139,7.64,100481,91.83
UTC 221221 125741 5 9 ,644,53.32939148,5.932011604,27.31,0,0,0,77.3,77.3,0.01,534,20,43,334,73,138,7.66,100469,91.83
UTC 221221 125742 5 9 ,645,53.32940292,5.932085991,27.36,0,0,0,77.77,77.77,0.01,552,23,44,334,73,138,7.67,100477,91.83
UTC 221221 125743 5 9 ,646,53.32941055,5.932159901,27.35,0,0,0,77.49,77.49,0.01,548,22,43,334,73,139,7.69,100472,91.83
UTC 221221 125744 5 9 ,647,53.329422,5.93223381,27.34,0,0,0,77.57,77.57,0.01,537,20,44,334,72,139,7.71,100476,91.83
UTC 221221 125745 5 9 ,648,53.32942963,5.932305336,27.32,0,0,0,77.33,77.33,0.01,537,20,44,334,73,139,7.72,100479,91.83
UTC 221221 125746 5 9 ,649,53.32944107,5.932379246,27.34,0,0,0,77.38,77.38,0.01,534,20,43,334,73,138,7.74,100478,91.83
UTC 221221 125747 5 9 ,650,53.3294487,5.932453156,27.36,0,0,0,77.46,77.46,0.01,548,22,43,334,72,139,7.76,100476,91.83
UTC 221221 125748 5 9 ,651,53.32946014,5.932528019,27.39,0,0,0,77.77,77.77,0.01,548,22,44,333,72,138,7.77,100482,91.83
UTC 221221 125749 5 9 ,652,53.32947159,5.932601452,27.4,0,0,0,77.69,77.69,0.01,534,20,43,333,73,138,7.78,100483,91.83
UTC 221221 125750 5 9 ,653,53.32947922,5.932675362,27.38,0,0,0,77.58,77.58,0.01,534,20,43,334,73,139,7.79,100486,91.83
UTC 221221 125750 5 9 ,654,53.32949066,5.932748795,27.39,0,0,0,77.81,77.81,0.01,526,19,43,333,72,138,7.78,100489,91.83
UTC 221221 125752 5 9 ,655,53.32950211,5.932820797,27.44,0,0,0,77.62,77.62,0.01,526,19,43,333,73,139,7.78,100486,91.83
UTC 221221 125753 5 9 ,656,53.32950974,5.932893753,27.46,0,0,0,77.66,77.66,0.01,537,20,43,334,73,139,7.8,100473,91.83
UTC 221221 125754 5 9 ,657,53.32952118,5.932969093,27.51,0,0,0,78.02,78.02,0.01,523,18,43,334,72,138,7.8,100481,91.83
UTC 221221 125755 5 9 ,658,53.32952881,5.933042526,27.49,0,0,0,77.29,77.29,0.01,526,19,44,334,73,139,7.81,100482,91.83
UTC 221221 125756 5 9 ,659,53.32954025,5.933115482,27.5,0,0,0,77.42,77.42,0.01,526,19,43,333,72,138,7.81,100481,91.83
UTC 221221 125756 5 9 ,660,53.32954788,5.933187962,27.56,0,0,0,77.72,77.72,0.01,526,19,43,333,73,138,7.82,100477,91.83
UTC 221221 125758 5 9 ,661,53.32955933,5.933261395,27.56,0,0,0,77.66,77.66,0.01,543,21,43,334,73,138,7.83,100479,91.83
UTC 221221 125759 5 9 ,662,53.32956696,5.933333874,27.52,0,0,0,77.05,77.05,0.01,530,19,43,333,73,138,7.82,100478,91.83
UTC 221221 125800 5 9 ,663,53.3295784,5.933406353,27.56,0,0,0,76.62,76.62,0.01,530,19,43,334,73,138,7.81,100476,91.83
UTC 221221 125801 5 9 ,664,53.32958603,5.933479786,27.61,0,0,0,77.43,77.43,0.01,534,20,43,334,73,138,7.82,100474,91.83
UTC 221221 125802 5 9 ,665,53.32959747,5.933553696,27.63,0,0,0,77.39,77.39,0.01,534,20,44,334,73,139,7.81,100472,91.83
UTC 221221 125803 5 9 ,666,53.3296051,5.933627605,27.64,0,0,0,77.4,77.4,0.01,552,23,43,334,72,138,7.8,100465,91.83
UTC 221221 125803 5 9 ,667,53.32961655,5.933701515,27.66,0,0,0,77.47,77.47,0.01,548,22,44,334,73,138,7.81,100453,91.83
UTC 221221 125805 5 9 ,668,53.32962418,5.933773994,27.67,0,0,0,77.63,77.63,0.01,543,21,43,334,73,138,7.81,100461,91.83
UTC 221221 125805 5 9 ,669,53.32963562,5.933850288,27.68,0,0,0,77.51,77.51,0.01,543,21,43,333,73,139,7.83,100467,91.83
UTC 221221 125807 5 9 ,670,53.32964706,5.933924198,27.7,0,0,0,77.87,77.87,0.01,543,21,43,334,73,137,7.84,100469,91.83
UTC 221221 125808 5 9 ,671,53.32965469,5.933996201,27.71,0,0,0,78.02,78.02,0.01,548,22,43,334,72,138,7.85,100482,91.83
UTC 221221 125809 5 9 ,672,53.32966614,5.934072018,27.72,0,0,0,78.19,78.19,0.01,548,22,43,333,73,138,7.86,100481,91.83
UTC 221221 125810 5 9 ,673,53.32967758,5.934144497,27.72,0,0,0,78.11,78.11,0.01,530,19,43,333,72,138,7.86,100486,91.83
UTC 221221 125811 5 9 ,674,53.32968903,5.934219837,27.71,0,0,0,77.79,77.79,0.01,530,19,44,334,73,138,7.86,100486,91.83
UTC 221221 125812 5 9 ,675,53.32969666,5.934292316,27.67,0,0,0,78.01,78.01,0.01,523,18,43,333,73,139,7.82,100483,91.83
UTC 221221 125812 5 9 ,676,53.3297081,5.934365273,27.75,0,0,0,77.65,77.65,0.01,523,18,44,334,72,138,7.82,100482,91.83
UTC 221221 125814 5 9 ,677,53.32971573,5.934437275,27.78,0,0,0,77.74,77.74,0.01,537,20,43,333,73,138,7.84,100466,91.83
UTC 221221 125815 5 9 ,678,53.32972336,5.934508324,27.8,0,0,0,77.67,77.67,0.01,530,19,43,334,72,138,7.85,100466,91.83
UTC 221221 125816 5 9 ,679,53.3297348,5.934582233,27.8,0,0,0,77.85,77.85,0.01,530,19,44,334,73,138,7.86,100461,91.83
UTC 221221 125817 5 9 ,680,53.32974243,5.934658527,27.84,0,0,0,78.24,78.24,0.01,530,19,43,333,72,138,7.85,100468,91.83
UTC 221221 125818 5 9 ,681,53.32975388,5.934731484,27.8,0,0,0,77.38,77.38,0.01,530,19,43,333,73,138,7.84,100464,91.83
UTC 221221 125818 5 9 ,682,53.32976532,5.934801579,27.79,0,0,0,76.58,76.58,0.01,552,23,43,333,73,139,7.85,100471,91.83
UTC 221221 125820 5 9 ,683,53.32977295,5.934873104,27.82,0,0,0,77.06,77.06,0.01,534,20,43,334,72,138,7.85,100474,91.83
UTC 221221 125821 5 9 ,684,53.32978439,5.934941292,27.86,0,0,0,77.56,77.56,0.01,534,20,43,334,73,138,7.83,100466,91.83
UTC 221221 125822 5 9 ,685,53.32979965,5.935000897,27.91,0,0,0,53.25,53.25,0.01,534,20,43,334,72,139,7.83,100454,91.83
UTC 221221 125823 5 9 ,686,53.32983398,5.935040951,27.88,0,0,0,17.07,17.07,0.01,534,20,43,332,72,139,7.83,100427,91.83
UTC 221221 125823 5 9 ,687,53.32987595,5.935042381,27.94,0,0,0,349.63,349.63,0.01,534,20,43,335,72,139,7.83,100417,91.83
UTC 221221 125823 5 9 ,688,53.32991028,5.935025215,27.99,0,0,0,343.01,343.01,0.01,537,20,43,334,72,139,7.82,100408,91.83
UTC 221221 125826 5 9 ,689,53.3299408,5.934990406,27.98,0,0,0,319.19,319.19,0.01,537,20,43,334,73,139,7.83,100405,91.83
UTC 221221 125827 5 9 ,690,53.32995987,5.934937477,27.98,0,0,0,291.41,291.41,0.01,543,21,43,334,73,139,7.83,100386,100.22
UTC 221221 125828 5 9 ,691,53.32996368,5.934877873,27.95,0,0,0,267.35,267.35,0.01,530,19,44,334,73,139,7.75,100373,100.22
UTC 221221 125829 5 9 ,692,53.32995605,5.934816837,27.95,0,0,0,258.55,258.55,0.01,530,19,44,334,73,139,7.7,100377,100.22
UTC 221221 125830 5 9 ,693,53.32994461,5.93475008,27.95,0,0,0,259.34,259.34,0.01,523,18,44,333,73,139,7.65,100362,100.22
UTC 221221 125831 5 9 ,694,53.32993317,5.934677124,27.93,0,0,0,257.64,257.64,0.01,514,17,43,334,72,139,7.6,100365,100.22
UTC 221221 125832 5 9 ,695,53.32992172,5.934603691,27.93,0,0,0,256.43,256.43,0.01,506,16,44,334,73,139,7.54,100379,100.22
UTC 221221 125833 5 9 ,696,53.32991028,5.934527397,27.88,0,0,0,257.43,257.43,0.01,502,15,43,334,73,139,7.49,100367,100.22
UTC 221221 125834 5 9 ,697,53.32990265,5.934452534,27.84,0,0,0,258.23,258.23,0.01,506,16,44,334,73,138,7.45,100359,100.22
UTC 221221 125835 5 9 ,698,53.32989502,5.934382439,27.8,0,0,0,258.39,258.39,0.01,502,15,44,334,73,139,7.41,100370,100.22
UTC 221221 125836 5 9 ,699,53.32988358,5.934307098,27.83,0,0,0,257.42,257.42,0.01,492,14,44,334,73,139,7.37,100358,100.22
UTC 221221 125837 5 9 ,700,53.32987213,5.93423605,27.79,0,0,0,258.81,258.81,0,486,13,44,334,73,138,7.31,100340,100.22
UTC 221221 125838 5 9 ,701,53.3298645,5.934164047,27.82,0,0,0,257.27,257.27,0,482,12,43,335,73,139,7.26,100355,100.22
UTC 221221 125839 5 9 ,702,53.32985306,5.93408823,27.79,0,0,0,257.46,257.46,0,482,12,43,333,72,139,7.21,100351,100.22
UTC 221221 125840 5 9 ,703,53.32984543,5.934013844,27.78,0,0,0,257.96,257.96,0,498,14,44,332,73,139,7.17,100346,100.22
UTC 221221 125841 5 9 ,704,53.32983398,5.933939457,27.76,0,0,0,257.73,257.73,0,482,12,44,336,72,139,7.13,100357,100.22
UTC 221221 125842 5 9 ,705,53.32982636,5.933868408,27.79,0,0,0,257.74,257.74,0,482,12,44,334,72,139,7.11,100357,100.22
UTC 221221 125843 5 9 ,706,53.32981491,5.933792591,27.71,0,0,0,258.02,258.02,0,480,12,43,335,73,139,7.1,100342,100.22
UTC 221221 125844 5 9 ,707,53.32980347,5.933716297,27.68,0,0,0,258.46,258.46,0,480,12,43,334,73,138,7.08,100349,100.22
UTC 221221 125845 5 9 ,708,53.32979584,5.933642864,27.67,0,0,0,257.89,257.89,0,486,13,44,335,73,139,7.07,100355,100.22
UTC 221221 125846 5 9 ,709,53.32978439,5.933569431,27.67,0,0,0,257.53,257.53,0,477,11,43,335,72,139,7.05,100365,100.22
UTC 221221 125847 5 9 ,710,53.32977676,5.933497429,27.66,0,0,0,257.52,257.52,0,475,11,43,335,73,139,7.01,100362,100.22
UTC 221221 125847 5 9 ,711,53.32976532,5.933423996,27.65,0,0,0,257.04,257.04,0.01,477,11,43,335,73,139,6.99,100354,100.22
UTC 221221 125849 5 9 ,712,53.32975388,5.933350086,27.65,0,0,0,256.73,256.73,0.01,482,12,43,335,72,139,6.97,100368,100.22
UTC 221221 125850 5 9 ,713,53.32974243,5.93327713,27.61,0,0,0,256.56,256.56,0.01,482,12,43,335,72,139,6.95,100366,100.22
UTC 221221 125851 5 9 ,714,53.3297348,5.933205128,27.6,0,0,0,257.46,257.46,0.01,492,14,43,335,73,139,6.94,100373,100.22
UTC 221221 125852 5 9 ,715,53.32972336,5.933131695,27.57,0,0,0,257.35,257.35,0.01,482,12,43,334,73,139,6.93,100368,100.22
UTC 221221 125853 5 9 ,716,53.32971573,5.933055878,27.55,0,0,0,257.09,257.09,0.01,482,12,43,335,73,139,6.93,100372,100.22
UTC 221221 125853 5 9 ,717,53.32970428,5.932982445,27.56,0,0,0,257.42,257.42,0.01,486,13,43,335,73,139,6.92,100376,100.22
UTC 221221 125855 5 9 ,718,53.32969666,5.932908535,27.52,0,0,0,257.35,257.35,0.01,492,14,43,335,73,139,6.92,100373,100.22
UTC 221221 125856 5 9 ,719,53.32968521,5.932836533,27.47,0,0,0,257.94,257.94,0.01,502,15,43,335,72,140,6.92,100365,100.22
UTC 221221 125857 5 9 ,720,53.32967758,5.932761192,27.48,0,0,0,256.89,256.89,0.01,492,14,44,336,73,139,6.92,100373,100.22
UTC 221221 125857 5 9 ,721,53.32966614,5.932687283,27.46,0,0,0,257.32,257.32,0.01,496,14,44,334,72,140,6.92,100379,100.22
