TimeStamp (UTC)," ""TriggerID"""," ""Latitude"""," ""Longitude"""," ""Altitude (Meter AGL)""",Gimbal Roll," ""Gimbal Pitch"""," ""Gimbal Yaw"""," ""Drone Yaw"""," ""Combined Yaw""",HCHO (ppm),CO2 (ppm),TVOC (ppb),NO2 (ppm),C2H5OH (ppm),VOC (ppm),CO (ppm),Temp (Celcius),Pressure (pa),Altitude (meter)
UTC 221212 122807 5 9 ,365,53.32791138,5.934295654,14.31,0,0,0,326.41,326.41,0.01,403,0,127,282,174,142,11.34,101149,33.3
UTC 221212 122809 5 9 ,366,53.32791138,5.934295654,17.41,0,0,0,326.38,326.38,0.01,400,0,125,278,174,142,11.17,101115,33.3
UTC 221212 122810 5 9 ,367,53.32791138,5.934296131,20.34,0,0,0,326.24,326.24,0.01,400,0,123,279,172,142,10.97,101071,41.64
UTC 221212 122811 5 9 ,368,53.32791138,5.934296131,23.38,0,0,0,326.2,326.2,0.01,400,0,121,280,172,142,10.82,101031,41.64
UTC 221212 122811 5 9 ,369,53.32791138,5.934296608,26.52,0,0,0,326.32,326.32,0.01,407,1,120,281,171,141,10.68,100994,49.99
UTC 221212 122813 5 9 ,370,53.32791138,5.934297085,29.12,0,0,0,326.35,326.35,0.01,409,1,120,284,172,141,10.55,100959,49.99
UTC 221212 122814 5 9 ,371,53.32791138,5.934297085,29.4,0,0,0,357.37,357.37,0.01,400,0,118,283,171,141,10.52,100953,49.99
UTC 221212 122815 5 9 ,372,53.32791138,5.934295654,29.15,0,0,0,68.11,68.11,0.01,407,1,118,282,171,140,10.42,100968,49.99
UTC 221212 122815 5 9 ,373,53.32791138,5.934297085,29.06,0,0,0,68.82,68.82,0.01,409,1,118,282,171,141,10.37,100969,49.99
UTC 221212 122817 5 9 ,374,53.32791519,5.934316635,29.07,0,0,0,68.71,68.71,0.01,409,1,116,281,170,140,10.32,100973,49.99
UTC 221212 122818 5 9 ,375,53.32792282,5.934354782,29.07,0,0,0,68.81,68.81,0.01,418,2,116,281,169,140,10.3,100972,49.99
UTC 221212 122819 5 9 ,376,53.32793427,5.934407711,29.06,0,0,0,68.86,68.86,0.01,403,0,116,281,170,139,10.05,100971,49.99
UTC 221212 122820 5 9 ,377,53.32794952,5.934466362,29.04,0,0,0,68.96,68.96,0.01,405,0,115,281,169,139,9.89,100969,49.99
UTC 221212 122821 5 9 ,378,53.32796478,5.934530735,29.01,0,0,0,68.97,68.97,0.01,400,0,115,281,169,140,9.75,100966,49.99
UTC 221212 122822 5 9 ,379,53.32798386,5.934606552,29,0,0,0,69.14,69.14,0.01,405,0,115,282,169,140,9.63,100959,49.99
UTC 221212 122823 5 9 ,380,53.32799912,5.934678078,29.01,0,0,0,68.88,68.88,0.01,410,1,114,282,168,140,9.49,100960,49.99
UTC 221212 122824 5 9 ,381,53.32801437,5.93475008,29,0,0,0,69.13,69.13,0.01,401,0,115,283,168,139,9.36,100961,49.99
UTC 221212 122825 5 9 ,382,53.32802963,5.934820175,28.96,0,0,0,69.22,69.22,0.01,400,0,115,283,168,140,9.18,100955,49.99
UTC 221212 122826 5 9 ,383,53.32804489,5.934891224,28.95,0,0,0,69.02,69.02,0.01,403,0,114,284,167,140,9.03,100956,49.99
UTC 221212 122827 5 9 ,384,53.32806396,5.934960842,28.97,0,0,0,69.04,69.04,0.01,405,0,114,283,167,140,8.85,100951,49.99
UTC 221212 122828 5 9 ,385,53.32807922,5.935031414,28.92,0,0,0,68.51,68.51,0.01,400,0,114,283,167,140,8.65,100973,49.99
UTC 221212 122829 5 9 ,386,53.32809448,5.935101032,28.92,0,0,0,68.78,68.78,0.02,405,0,114,283,166,139,8.58,100973,49.99
UTC 221212 122830 5 9 ,387,53.32811356,5.935170174,28.93,0,0,0,68.73,68.73,0.02,408,1,112,283,166,139,8.49,100973,49.99
UTC 221212 122831 5 9 ,388,53.32812881,5.935237885,28.94,0,0,0,68.69,68.69,0.02,409,1,112,282,166,140,8.48,100975,49.99
UTC 221212 122831 5 9 ,389,53.32814407,5.935310364,28.95,0,0,0,68.78,68.78,0.02,408,1,113,282,166,139,8.47,100971,49.99
UTC 221212 122833 5 9 ,390,53.32816315,5.935379505,28.96,0,0,0,68.73,68.73,0.02,408,1,112,283,165,139,8.43,100971,49.99
UTC 221212 122834 5 9 ,391,53.32817841,5.9354496,28.95,0,0,0,68.82,68.82,0.02,408,1,111,282,165,139,8.39,100971,49.99
UTC 221212 122835 5 9 ,392,53.32819366,5.935520649,28.93,0,0,0,68.88,68.88,0.02,405,0,112,282,164,139,8.27,100974,49.99
UTC 221212 122836 5 9 ,393,53.32820892,5.935591698,28.94,0,0,0,68.98,68.98,0.02,413,1,111,282,164,139,8.18,100971,49.99
UTC 221212 122837 5 9 ,394,53.32822037,5.935646534,28.9,0,0,0,69.71,69.71,0.02,400,0,111,282,164,139,8.11,100971,49.99
UTC 221212 122838 5 9 ,395,53.32822418,5.93566227,28.85,0,0,0,35.97,35.97,0.02,405,0,111,282,164,139,8.11,100976,49.99
UTC 221212 122839 5 9 ,396,53.32822418,5.935656548,28.94,0,0,0,306.63,306.63,0.02,400,0,110,282,163,138,8.09,100956,49.99
UTC 221212 122840 5 9 ,397,53.32822037,5.935651779,28.99,0,0,0,256.43,256.43,0.02,402,0,110,282,163,139,8.08,100947,49.99
UTC 221212 122841 5 9 ,398,53.32822037,5.935642719,29.01,0,0,0,256.99,256.99,0.02,410,1,110,283,162,139,7.97,100948,49.99
UTC 221212 122841 5 9 ,399,53.32821655,5.935616016,29.03,0,0,0,256.66,256.66,0.01,401,0,109,282,163,138,7.78,100947,49.99
UTC 221212 122843 5 9 ,400,53.32820892,5.935574532,29,0,0,0,256.48,256.48,0.01,400,0,109,282,162,139,7.63,100945,49.99
UTC 221212 122844 5 9 ,401,53.32820129,5.93552208,28.99,0,0,0,256.6,256.6,0.01,400,0,109,282,162,139,7.41,100944,49.99
UTC 221212 122845 5 9 ,402,53.32819366,5.935459614,29,0,0,0,256.61,256.61,0.01,400,0,108,283,161,138,7.18,100942,49.99
UTC 221212 122846 5 9 ,403,53.32818604,5.935389042,29.01,0,0,0,256.55,256.55,0.01,405,0,107,282,161,138,6.95,100940,49.99
UTC 221212 122847 5 9 ,404,53.32817459,5.935313702,29,0,0,0,256.37,256.37,0,402,0,107,282,161,138,6.74,100939,49.99
UTC 221212 122847 5 9 ,405,53.32816315,5.935235977,28.99,0,0,0,256.43,256.43,0,400,0,106,282,161,139,6.53,100942,49.99
UTC 221212 122849 5 9 ,406,53.32815552,5.935161591,29,0,0,0,256.51,256.51,0,400,0,105,283,161,138,6.38,100942,49.99
UTC 221212 122850 5 9 ,407,53.32814407,5.935088635,29.02,0,0,0,256.44,256.44,0,400,0,104,283,160,138,6.21,100941,49.99
UTC 221212 122850 5 9 ,408,53.32813644,5.935013771,29.01,0,0,0,256.56,256.56,0,409,1,104,284,160,138,6.03,100941,49.99
UTC 221212 122852 5 9 ,409,53.328125,5.934939861,28.99,0,0,0,256.53,256.53,0,409,1,104,283,160,138,5.89,100946,49.99
UTC 221212 122853 5 9 ,410,53.32811737,5.934868813,29,0,0,0,256.62,256.62,0,400,0,103,284,160,138,5.73,100941,49.99
UTC 221212 122853 5 9 ,411,53.32810593,5.934794426,29.01,0,0,0,256.57,256.57,0,402,0,103,284,159,138,5.59,100943,49.99
UTC 221212 122855 5 9 ,412,53.3280983,5.93472147,29.02,0,0,0,256.51,256.51,0,402,0,102,283,159,138,5.49,100941,49.99
UTC 221212 122856 5 9 ,413,53.32808685,5.934649944,29.05,0,0,0,256.19,256.19,0,405,0,102,285,158,137,5.41,100938,49.99
UTC 221212 122856 5 9 ,414,53.32807541,5.934575558,29.04,0,0,0,256.67,256.67,0,418,2,103,285,158,138,5.34,100940,49.99
UTC 221212 122858 5 9 ,415,53.32806778,5.934501171,29.02,0,0,0,256.46,256.46,0,405,0,102,284,158,138,5.22,100943,49.99
UTC 221212 122859 5 9 ,416,53.32805634,5.934429646,29.05,0,0,0,256.62,256.62,0,405,0,102,284,158,138,5.11,100946,49.99
UTC 221212 122859 5 9 ,417,53.32804871,5.934354305,29.09,0,0,0,256.44,256.44,0,402,0,100,285,157,138,5.04,100942,49.99
UTC 221212 122901 5 9 ,418,53.32803726,5.934281349,29.12,0,0,0,256.65,256.65,0,402,0,100,285,157,138,4.94,100939,49.99
UTC 221212 122902 5 9 ,419,53.32802963,5.934211254,29.13,0,0,0,256.56,256.56,0,413,1,100,284,157,138,4.82,100938,49.99
UTC 221212 122902 5 9 ,420,53.32801819,5.93413496,29.13,0,0,0,256.58,256.58,0,402,0,99,285,156,138,4.72,100936,49.99
UTC 221212 122904 5 9 ,421,53.32801056,5.934061527,29.15,0,0,0,256.59,256.59,0,400,0,100,285,157,138,4.62,100938,49.99
UTC 221212 122905 5 9 ,422,53.32799912,5.933990955,29.16,0,0,0,256.62,256.62,0,402,0,99,285,157,138,4.51,100936,49.99
UTC 221212 122905 5 9 ,423,53.32799149,5.933915138,29.16,0,0,0,256.7,256.7,0,400,0,99,286,156,137,4.45,100934,49.99
UTC 221212 122907 5 9 ,424,53.32798004,5.933841229,29.16,0,0,0,256.61,256.61,0.01,407,1,98,285,156,138,4.36,100939,49.99
UTC 221212 122908 5 9 ,425,53.32797241,5.933769226,29.14,0,0,0,256.51,256.51,0.01,406,0,98,285,155,138,4.28,100940,49.99
UTC 221212 122908 5 9 ,426,53.32796097,5.933694363,29.14,0,0,0,256.49,256.49,0,403,0,97,285,156,137,4.2,100944,49.99
UTC 221212 122910 5 9 ,427,53.32794952,5.93362093,29.16,0,0,0,256.52,256.52,0,400,0,97,286,155,136,4.12,100938,49.99
UTC 221212 122911 5 9 ,428,53.32794189,5.933547974,29.18,0,0,0,256.5,256.5,0,403,0,97,286,155,137,4.06,100939,49.99
UTC 221212 122911 5 9 ,429,53.32793045,5.933474064,29.19,0,0,0,256.55,256.55,0,409,1,97,286,155,137,3.99,100937,49.99
UTC 221212 122913 5 9 ,430,53.32792282,5.933400631,29.19,0,0,0,256.64,256.64,0,407,1,96,286,155,137,3.92,100938,49.99
UTC 221212 122914 5 9 ,431,53.32791138,5.933328629,29.21,0,0,0,256.66,256.66,0,400,0,96,285,154,137,3.86,100934,49.99
UTC 221212 122914 5 9 ,432,53.32790375,5.933253288,29.22,0,0,0,256.57,256.57,0,400,0,94,285,154,137,3.81,100935,49.99
UTC 221212 122916 5 9 ,433,53.3278923,5.933179855,29.23,0,0,0,256.54,256.54,0,400,0,94,286,154,137,3.75,100935,49.99
UTC 221212 122917 5 9 ,434,53.32788467,5.93310833,29.23,0,0,0,256.7,256.7,0,406,0,94,286,154,137,3.7,100935,49.99
UTC 221212 122917 5 9 ,435,53.32787323,5.933033466,29.23,0,0,0,256.53,256.53,0,411,1,94,286,153,136,3.65,100936,49.99
UTC 221212 122919 5 9 ,436,53.32786179,5.93296051,29.26,0,0,0,256.63,256.63,0,402,0,93,286,152,136,3.61,100931,49.99
UTC 221212 122920 5 9 ,437,53.32785416,5.932888508,29.27,0,0,0,256.64,256.64,0,402,0,93,286,153,137,3.56,100935,49.99
UTC 221212 122921 5 9 ,438,53.32784271,5.932814121,29.28,0,0,0,256.69,256.69,0,400,0,93,287,153,137,3.52,100934,49.99
UTC 221212 122922 5 9 ,439,53.32783508,5.932740212,29.27,0,0,0,256.61,256.61,0,406,0,92,287,152,137,3.48,100938,49.99
UTC 221212 122923 5 9 ,440,53.32782364,5.93266964,29.27,0,0,0,256.65,256.65,0,414,2,92,287,152,137,3.43,100937,49.99
UTC 221212 122924 5 9 ,441,53.32781601,5.932592869,29.29,0,0,0,256.52,256.52,0,402,0,92,287,152,136,3.4,100938,49.99
UTC 221212 122925 5 9 ,442,53.32780457,5.932519436,29.3,0,0,0,256.43,256.43,0,402,0,92,287,152,137,3.37,100938,49.99
UTC 221212 122926 5 9 ,443,53.32779694,5.932448864,29.31,0,0,0,256.62,256.62,0,402,0,91,288,152,137,3.31,100935,49.99
UTC 221212 122927 5 9 ,444,53.32778549,5.93237257,29.32,0,0,0,256.44,256.44,0,406,0,91,288,152,137,3.28,100937,49.99
UTC 221212 122928 5 9 ,445,53.32777405,5.932299137,29.31,0,0,0,256.74,256.74,0,416,2,91,288,152,136,3.25,100939,49.99
UTC 221212 122929 5 9 ,446,53.32776642,5.932229042,29.3,0,0,0,256.58,256.58,0,406,0,91,288,151,136,3.21,100938,49.99
UTC 221212 122930 5 9 ,447,53.32775497,5.932152271,29.32,0,0,0,256.66,256.66,0,406,0,90,288,150,137,3.18,100936,49.99
UTC 221212 122931 5 9 ,448,53.32774735,5.932078362,29.34,0,0,0,256.58,256.58,0,406,0,91,288,151,136,3.15,100936,49.99
UTC 221212 122932 5 9 ,449,53.3277359,5.932007313,29.35,0,0,0,256.59,256.59,0,406,0,90,288,151,136,3.12,100940,49.99
UTC 221212 122933 5 9 ,450,53.32772446,5.931932449,29.35,0,0,0,256.47,256.47,0,416,2,90,288,150,136,3.08,100933,49.99
UTC 221212 122934 5 9 ,451,53.32771683,5.93185854,29.34,0,0,0,256.52,256.52,0,409,1,90,288,150,136,3.06,100939,49.99
UTC 221212 122935 5 9 ,452,53.3277092,5.931787968,29.34,0,0,0,256.54,256.54,0,409,1,90,288,150,136,3.03,100938,49.99
UTC 221212 122936 5 9 ,453,53.32769775,5.931711674,29.35,0,0,0,256.4,256.4,0,406,0,89,288,149,136,2.99,100938,49.99
UTC 221212 122937 5 9 ,454,53.32768631,5.931637287,29.36,0,0,0,256.53,256.53,0,406,0,89,288,150,137,2.96,100938,49.99
UTC 221212 122938 5 9 ,455,53.32767868,5.931567669,29.38,0,0,0,256.51,256.51,0,416,2,89,288,149,136,2.94,100937,49.99
UTC 221212 122939 5 9 ,456,53.32766724,5.931491375,29.39,0,0,0,256.5,256.5,0,411,1,89,288,149,136,2.92,100940,49.99
UTC 221212 122940 5 9 ,457,53.32765961,5.931417942,29.38,0,0,0,256.55,256.55,0,409,1,89,289,149,137,2.89,100939,49.99
UTC 221212 122941 5 9 ,458,53.32764816,5.931345463,29.4,0,0,0,256.56,256.56,0,409,1,89,288,149,136,2.87,100936,49.99
UTC 221212 122942 5 9 ,459,53.32764053,5.93127346,29.41,0,0,0,256.07,256.07,0,409,1,89,289,149,136,2.85,100942,49.99
UTC 221212 122943 5 9 ,460,53.32763672,5.931208611,29.35,0,0,0,277.56,277.56,0,416,2,88,289,149,136,2.83,100945,49.99
UTC 221212 122944 5 9 ,461,53.32765961,5.931152344,29.2,0,0,0,312.29,312.29,0,420,3,88,289,148,136,2.83,100950,49.99
UTC 221212 122945 5 9 ,462,53.32770157,5.931121349,29.04,0,0,0,344.71,344.71,0,416,2,88,289,148,137,2.88,100958,49.99
UTC 221212 122946 5 9 ,463,53.32774353,5.931112289,29,0,0,0,352.03,352.03,0,423,3,88,289,148,137,2.93,100964,49.99
UTC 221212 122947 5 9 ,464,53.32778168,5.931130409,28.93,0,0,0,24.96,24.96,0,427,4,88,289,148,136,2.98,100967,49.99
UTC 221212 122948 5 9 ,465,53.32781219,5.931179524,28.85,0,0,0,56.46,56.46,0,441,6,89,289,148,137,3.03,100970,49.99
UTC 221212 122948 5 9 ,466,53.32782745,5.931246758,28.89,0,0,0,76.56,76.56,0,448,7,89,289,147,137,3.1,100968,49.99
UTC 221212 122950 5 9 ,467,53.32783127,5.931315422,28.98,0,0,0,76.96,76.96,0,442,6,89,290,148,137,3.15,100970,49.99
UTC 221212 122951 5 9 ,468,53.3278389,5.931388855,28.98,0,0,0,77.27,77.27,0,441,6,89,289,147,136,3.17,100965,49.99
UTC 221212 122952 5 9 ,469,53.32784653,5.931466579,28.97,0,0,0,77.23,77.23,0,441,6,89,289,147,136,3.22,100968,49.99
UTC 221212 122953 5 9 ,470,53.32785797,5.93154192,28.97,0,0,0,77.26,77.26,0,445,6,88,289,147,136,3.26,100967,49.99
UTC 221212 122954 5 9 ,471,53.3278656,5.931612015,28.97,0,0,0,77.14,77.14,0,456,8,88,289,147,137,3.29,100969,49.99
UTC 221212 122955 5 9 ,472,53.32787704,5.931688786,28.98,0,0,0,77.17,77.17,0,445,6,87,288,147,136,3.31,100969,49.99
UTC 221212 122956 5 9 ,473,53.32788467,5.931762695,29,0,0,0,77.21,77.21,0,445,6,87,289,146,136,3.33,100971,49.99
UTC 221212 122957 5 9 ,474,53.32789612,5.931835175,28.99,0,0,0,77.27,77.27,0,445,6,87,288,146,136,3.37,100966,49.99
UTC 221212 122958 5 9 ,475,53.32790375,5.931906223,29,0,0,0,77.31,77.31,0,448,7,87,288,146,136,3.41,100968,49.99
UTC 221212 122958 5 9 ,476,53.32791519,5.931982994,29.01,0,0,0,77.19,77.19,0,460,9,87,289,145,136,3.43,100965,49.99
UTC 221212 123000 5 9 ,477,53.32792282,5.932056904,29.01,0,0,0,77.2,77.2,0,448,7,87,289,145,136,3.48,100966,49.99
UTC 221212 123001 5 9 ,478,53.32793427,5.932128429,28.99,0,0,0,77.26,77.26,0,451,7,87,288,145,136,3.51,100967,49.99
UTC 221212 123001 5 9 ,479,53.32794571,5.932202339,28.99,0,0,0,77.14,77.14,0,448,7,86,288,145,136,3.53,100970,49.99
UTC 221212 123003 5 9 ,480,53.32795334,5.932276726,29,0,0,0,77.1,77.1,0,451,7,86,288,145,136,3.58,100969,49.99
UTC 221212 123004 5 9 ,481,53.32796478,5.932350159,29.03,0,0,0,77.13,77.13,0,461,9,86,289,145,137,3.6,100973,49.99
UTC 221212 123005 5 9 ,482,53.32797241,5.932423592,29.03,0,0,0,77.27,77.27,0,456,8,86,288,145,136,3.64,100972,49.99
UTC 221212 123006 5 9 ,483,53.32798386,5.932496548,29.05,0,0,0,77.4,77.4,0,451,7,86,289,144,136,3.66,100971,49.99
UTC 221212 123007 5 9 ,484,53.32799149,5.932569504,29.06,0,0,0,77.29,77.29,0,448,7,86,290,145,136,3.68,100971,49.99
UTC 221212 123008 5 9 ,485,53.32800293,5.93264389,29.05,0,0,0,77.1,77.1,0,451,7,86,289,144,136,3.72,100971,49.99
UTC 221212 123009 5 9 ,486,53.32801056,5.932717323,29.04,0,0,0,77.12,77.12,0,464,9,87,289,144,135,3.75,100970,49.99
UTC 221212 123010 5 9 ,487,53.328022,5.932791233,29.04,0,0,0,77.24,77.24,0,461,9,87,289,144,135,3.76,100968,49.99
UTC 221212 123011 5 9 ,488,53.32803345,5.932863236,29.04,0,0,0,77.3,77.3,0,460,9,86,288,144,137,3.77,100971,49.99
UTC 221212 123012 5 9 ,489,53.32804108,5.932936668,29.04,0,0,0,77.28,77.28,0,470,10,86,289,144,136,3.79,100969,49.99
UTC 221212 123013 5 9 ,490,53.32805252,5.933011055,29.01,0,0,0,77.24,77.24,0,460,9,86,288,143,136,3.81,100969,49.99
UTC 221212 123014 5 9 ,491,53.32806015,5.933083057,29.03,0,0,0,77.14,77.14,0,456,8,85,288,143,136,3.83,100967,49.99
UTC 221212 123014 5 9 ,492,53.32807159,5.933156967,29.05,0,0,0,77.19,77.19,0,456,8,85,288,143,136,3.83,100967,49.99
UTC 221212 123016 5 9 ,493,53.32807922,5.933231354,29.08,0,0,0,77.2,77.2,0,460,9,85,289,143,136,3.83,100969,49.99
UTC 221212 123017 5 9 ,494,53.32809067,5.933303833,29.11,0,0,0,77.25,77.25,0,470,10,85,289,143,136,3.84,100966,49.99
UTC 221212 123018 5 9 ,495,53.3280983,5.933378696,29.12,0,0,0,77.23,77.23,0,456,8,85,289,142,136,3.85,100966,49.99
UTC 221212 123019 5 9 ,496,53.32810974,5.933452606,29.08,0,0,0,77.26,77.26,0,451,7,84,289,143,136,3.84,100964,49.99
UTC 221212 123020 5 9 ,497,53.32812119,5.933526039,29.09,0,0,0,77.28,77.28,0,456,8,85,289,143,136,3.85,100966,49.99
UTC 221212 123021 5 9 ,498,53.32812881,5.933598518,29.1,0,0,0,77.13,77.13,0,460,9,84,289,143,136,3.85,100966,49.99
UTC 221212 123022 5 9 ,499,53.32814026,5.933671475,29.1,0,0,0,77.23,77.23,0,470,10,85,288,142,136,3.86,100968,49.99
UTC 221212 123023 5 9 ,500,53.32814789,5.933745384,29.12,0,0,0,77.21,77.21,0,456,8,84,289,141,135,3.9,100970,49.99
UTC 221212 123024 5 9 ,501,53.32815933,5.933819294,29.13,0,0,0,77.23,77.23,0,456,8,85,288,142,135,3.95,100967,49.99
UTC 221212 123025 5 9 ,502,53.32816696,5.933893681,29.13,0,0,0,77.26,77.26,0,456,8,85,288,141,136,3.97,100968,49.99
UTC 221212 123026 5 9 ,503,53.32817841,5.933966637,29.11,0,0,0,77.23,77.23,0,456,8,84,289,141,136,3.99,100969,49.99
UTC 221212 123027 5 9 ,504,53.32818604,5.934038162,29.13,0,0,0,77.18,77.18,0,470,10,85,291,142,136,3.99,100967,49.99
UTC 221212 123027 5 9 ,505,53.32819748,5.934113026,29.14,0,0,0,77.26,77.26,0,461,9,86,290,141,136,3.98,100965,49.99
UTC 221212 123029 5 9 ,506,53.32820511,5.934186459,29.15,0,0,0,77.51,77.51,0,460,9,86,291,141,136,3.97,100963,49.99
UTC 221212 123030 5 9 ,507,53.32821655,5.934256554,29.14,0,0,0,77.15,77.15,0,456,8,86,291,141,136,3.94,100966,49.99
UTC 221212 123031 5 9 ,508,53.328228,5.934332848,29.14,0,0,0,77.15,77.15,0,456,8,87,290,142,136,3.92,100968,49.99
UTC 221212 123032 5 9 ,509,53.32823563,5.934406757,29.16,0,0,0,76.95,76.95,0,464,9,86,290,141,137,3.92,100969,49.99
UTC 221212 123033 5 9 ,510,53.32824707,5.934476852,29.15,0,0,0,77.26,77.26,0,461,9,86,290,141,137,3.92,100967,49.99
UTC 221212 123034 5 9 ,511,53.32825851,5.934553146,29.15,0,0,0,77.45,77.45,0,456,8,86,289,140,136,3.91,100967,49.99
UTC 221212 123035 5 9 ,512,53.32826614,5.934627056,29.13,0,0,0,77.39,77.39,0,460,9,85,290,141,136,3.91,100962,49.99
UTC 221212 123036 5 9 ,513,53.32827377,5.934700489,29.15,0,0,0,77.58,77.58,0,460,9,85,290,141,136,3.88,100963,49.99
UTC 221212 123037 5 9 ,514,53.32828522,5.934772492,29.18,0,0,0,77.61,77.61,0,461,9,86,290,140,137,3.86,100962,49.99
UTC 221212 123037 5 9 ,515,53.32829285,5.934845924,29.17,0,0,0,77.12,77.12,0,460,9,85,290,140,136,3.83,100965,49.99
UTC 221212 123039 5 9 ,516,53.32830429,5.934919834,29.14,0,0,0,77.19,77.19,0,451,7,85,289,140,136,3.82,100968,49.99
UTC 221212 123040 5 9 ,517,53.32831573,5.934993267,29.15,0,0,0,77.18,77.18,0,451,7,85,289,140,136,3.81,100966,49.99
UTC 221212 123041 5 9 ,518,53.32832336,5.935066223,29.16,0,0,0,77.12,77.12,0,451,7,85,289,140,137,3.79,100969,49.99
UTC 221212 123042 5 9 ,519,53.32833481,5.935139656,29.17,0,0,0,77.16,77.16,0,460,9,84,289,139,136,3.78,100968,49.99
UTC 221212 123043 5 9 ,520,53.32834625,5.935210705,29.16,0,0,0,77.24,77.24,0,464,9,84,289,139,136,3.79,100971,49.99
UTC 221212 123044 5 9 ,521,53.32835388,5.935286522,29.17,0,0,0,77.15,77.15,0,456,8,84,289,140,136,3.82,100970,49.99
UTC 221212 123045 5 9 ,522,53.32836533,5.935359955,29.18,0,0,0,77.14,77.14,0,451,7,84,289,139,136,3.86,100967,49.99
UTC 221212 123046 5 9 ,523,53.32837296,5.935431004,29.18,0,0,0,77.54,77.54,0,451,7,84,289,138,135,3.86,100965,49.99
UTC 221212 123047 5 9 ,524,53.3283844,5.9354949,29.19,0,0,0,67.93,67.93,0,451,7,84,288,139,135,3.89,100967,49.99
UTC 221212 123048 5 9 ,525,53.32841492,5.935544014,29.32,0,0,0,33.69,33.69,0,470,10,83,289,138,135,3.9,100965,49.99
UTC 221212 123049 5 9 ,526,53.32845306,5.935558796,29.43,0,0,0,1.63,1.63,0,456,8,83,289,138,136,3.92,100968,49.99
UTC 221212 123050 5 9 ,527,53.32849121,5.935546398,29.52,0,0,0,347.03,347.03,0,460,9,83,289,138,136,3.95,100961,49.99
UTC 221212 123050 5 9 ,528,53.32852936,5.935517311,29.63,0,0,0,328.3,328.3,0,461,9,83,289,138,135,3.96,100958,49.99
UTC 221212 123052 5 9 ,529,53.32855225,5.935469151,29.72,0,0,0,298.41,298.41,0,460,9,83,289,138,136,3.96,100946,49.99
UTC 221212 123053 5 9 ,530,53.32855988,5.93541193,29.73,0,0,0,271.28,271.28,0,460,9,82,289,138,136,3.89,100943,49.99
UTC 221212 123053 5 9 ,531,53.32855225,5.935350418,29.71,0,0,0,257.21,257.21,0,436,5,82,289,138,135,3.8,100938,49.99
UTC 221212 123055 5 9 ,532,53.3285408,5.935287476,29.68,0,0,0,256.54,256.54,0,432,4,82,288,137,136,3.71,100933,49.99
UTC 221212 123056 5 9 ,533,53.32853317,5.935223579,29.64,0,0,0,256.56,256.56,0,424,3,81,289,137,136,3.61,100933,49.99
UTC 221212 123056 5 9 ,534,53.32852173,5.935148716,29.63,0,0,0,256.51,256.51,0,423,3,82,289,137,135,3.52,100931,49.99
UTC 221212 123058 5 9 ,535,53.32851028,5.935072899,29.67,0,0,0,256.42,256.42,0,427,4,81,288,138,135,3.42,100929,49.99
