TimeStamp (UTC)," ""TriggerID"""," ""Latitude"""," ""Longitude"""," ""Altitude (Meter AGL)""",Gimbal Roll," ""Gimbal Pitch"""," ""Gimbal Yaw"""," ""Drone Yaw"""," ""Combined Yaw""",HCHO (ppm),CO2 (ppm),TVOC (ppb),NO2 (ppm),C2H5OH (ppm),VOC (ppm),CO (ppm),Temp (Celcius),Pressure (pa),Altitude (meter)
UTC 221222 103941 5 9 ,54,53.32797623,5.934143066,17.88,0,0,0,255.58,255.58,0.02,400,0,51,310,127,136,9.01,100150,117.01
UTC 221222 103942 5 9 ,55,53.3279686,5.934069634,17.85,0,0,0,255.49,255.49,0.01,400,0,51,311,127,137,8.94,100152,117.01
UTC 221222 103943 5 9 ,56,53.32795715,5.933995724,17.85,0,0,0,255.03,255.03,0.01,402,0,51,309,127,136,8.89,100160,117.01
UTC 221222 103944 5 9 ,57,53.32794189,5.933922291,17.84,0,0,0,255.01,255.01,0.01,402,0,50,310,127,136,8.84,100161,117.01
UTC 221222 103945 5 9 ,58,53.32793045,5.933850288,17.81,0,0,0,254.95,254.95,0.01,408,1,50,308,127,136,8.8,100165,117.01
UTC 221222 103946 5 9 ,59,53.32792282,5.933775425,17.78,0,0,0,255.11,255.11,0.01,405,0,50,312,127,137,8.75,100163,117.01
UTC 221222 103947 5 9 ,60,53.32791138,5.933702469,17.73,0,0,0,255.31,255.31,0.01,402,0,49,312,126,136,8.71,100164,117.01
UTC 221222 103948 5 9 ,61,53.32789993,5.933628559,17.73,0,0,0,255.01,255.01,0.01,402,0,49,310,126,137,8.67,100161,117.01
UTC 221222 103949 5 9 ,62,53.32788849,5.93355608,17.68,0,0,0,255.53,255.53,0.01,400,0,49,312,127,136,8.62,100164,117.01
UTC 221222 103950 5 9 ,63,53.32787704,5.933483601,17.67,0,0,0,255.18,255.18,0.01,405,0,49,311,126,136,8.59,100166,117.01
UTC 221222 103951 5 9 ,64,53.32786942,5.933410168,17.67,0,0,0,255.2,255.2,0.01,408,1,49,312,125,136,8.55,100164,117.01
UTC 221222 103952 5 9 ,65,53.32785797,5.933336735,17.63,0,0,0,255.45,255.45,0,400,0,49,312,126,137,8.52,100164,117.01
UTC 221222 103953 5 9 ,66,53.32784653,5.933264256,17.62,0,0,0,255.14,255.14,0,403,0,48,312,125,136,8.48,100166,117.01
UTC 221222 103954 5 9 ,67,53.32783508,5.933190823,17.61,0,0,0,255.15,255.15,0,408,1,49,313,125,136,8.45,100165,117.01
UTC 221222 103955 5 9 ,68,53.32782364,5.933117867,17.6,0,0,0,255.09,255.09,0,408,1,49,313,125,136,8.42,100167,117.01
UTC 221222 103956 5 9 ,69,53.32781219,5.933043957,17.59,0,0,0,255.12,255.12,0,417,2,49,312,125,136,8.39,100170,117.01
UTC 221222 103957 5 9 ,70,53.32780075,5.932971478,17.56,0,0,0,255.05,255.05,0,408,1,48,312,125,136,8.37,100168,117.01
UTC 221222 103958 5 9 ,71,53.32778931,5.932898998,17.54,0,0,0,255.29,255.29,0,408,1,49,313,126,136,8.34,100167,117.01
UTC 221222 103959 5 9 ,72,53.32778168,5.932826042,17.52,0,0,0,255.46,255.46,0,408,1,49,313,125,136,8.32,100168,117.01
UTC 221222 104000 5 9 ,73,53.32777023,5.932752609,17.51,0,0,0,254.8,254.8,0,408,1,48,313,125,136,8.31,100171,117.01
UTC 221222 104001 5 9 ,74,53.32775879,5.932688713,17.52,0,0,0,254.6,254.6,0,418,2,48,313,124,136,8.29,100173,117.01
UTC 221222 104002 5 9 ,75,53.32775879,5.932647228,17.47,0,0,0,278.28,278.28,0,410,1,49,312,125,136,8.26,100172,117.01
UTC 221222 104003 5 9 ,76,53.32778168,5.932614803,17.46,0,0,0,327.76,327.76,0,414,2,49,313,125,137,8.26,100182,117.01
UTC 221222 104004 5 9 ,77,53.32780838,5.932604313,17.41,0,0,0,346.23,346.23,0,422,3,49,313,124,137,8.34,100193,117.01
UTC 221222 104005 5 9 ,78,53.32783508,5.932616711,17.41,0,0,0,27.14,27.14,0,434,4,50,313,125,137,8.43,100197,117.01
UTC 221222 104006 5 9 ,79,53.32785416,5.932662964,17.44,0,0,0,71.92,71.92,0,439,5,50,313,124,137,8.52,100217,108.61
UTC 221222 104007 5 9 ,80,53.32786179,5.932711601,17.45,0,0,0,75.17,75.17,0,445,6,49,313,125,138,8.57,100217,108.61
UTC 221222 104008 5 9 ,81,53.32786942,5.93277216,17.48,0,0,0,75.78,75.78,0,454,8,49,313,124,138,8.62,100217,108.61
UTC 221222 104009 5 9 ,82,53.32787704,5.932840824,17.5,0,0,0,75.7,75.7,0,464,9,49,313,124,138,8.68,100216,108.61
UTC 221222 104010 5 9 ,83,53.32788467,5.932914257,17.54,0,0,0,75.88,75.88,0,459,8,49,313,124,137,8.74,100215,108.61
UTC 221222 104011 5 9 ,84,53.32789612,5.932991028,17.56,0,0,0,75.74,75.74,0,464,9,50,314,124,138,8.82,100221,108.61
UTC 221222 104012 5 9 ,85,53.32790756,5.933064938,17.58,0,0,0,75.37,75.37,0,464,9,50,313,124,138,8.88,100216,108.61
UTC 221222 104013 5 9 ,86,53.32791901,5.933138847,17.61,0,0,0,75.68,75.68,0,476,11,50,313,124,138,8.92,100218,108.61
UTC 221222 104014 5 9 ,87,53.32793045,5.933212757,17.64,0,0,0,76.07,76.07,0,485,12,50,313,124,138,8.95,100215,108.61
UTC 221222 104015 5 9 ,88,53.32794189,5.933285713,17.66,0,0,0,76.02,76.02,0,477,11,50,313,124,138,8.99,100212,108.61
UTC 221222 104016 5 9 ,89,53.32794952,5.933359623,17.67,0,0,0,76.21,76.21,0,476,11,50,313,124,138,9.02,100213,108.61
UTC 221222 104016 5 9 ,90,53.32796097,5.933432102,17.69,0,0,0,76.2,76.2,0,477,11,50,314,124,138,9.06,100213,108.61
UTC 221222 104018 5 9 ,91,53.32797241,5.933504582,17.72,0,0,0,76.08,76.08,0,481,12,50,313,124,138,9.12,100211,108.61
UTC 221222 104018 5 9 ,92,53.32798386,5.933576107,17.73,0,0,0,76.19,76.19,0,487,13,50,313,124,138,9.17,100210,108.61
UTC 221222 104020 5 9 ,93,53.3279953,5.933648586,17.76,0,0,0,76.02,76.02,0,485,12,49,313,124,137,9.21,100208,108.61
UTC 221222 104021 5 9 ,94,53.32800674,5.93372488,17.79,0,0,0,76.07,76.07,0,481,12,50,313,124,138,9.22,100208,108.61
UTC 221222 104022 5 9 ,95,53.32801819,5.933795452,17.81,0,0,0,75.74,75.74,0,485,12,49,313,124,138,9.29,100214,108.61
UTC 221222 104023 5 9 ,96,53.32802963,5.933867455,17.84,0,0,0,76.1,76.1,0,485,12,49,313,124,138,9.35,100213,108.61
UTC 221222 104024 5 9 ,97,53.32803726,5.933939934,17.86,0,0,0,75.81,75.81,0,492,14,49,313,123,138,9.39,100212,108.61
UTC 221222 104025 5 9 ,98,53.32804871,5.93401432,17.88,0,0,0,76.14,76.14,0,496,14,49,312,123,137,9.43,100212,108.61
UTC 221222 104026 5 9 ,99,53.32806015,5.934089184,17.89,0,0,0,76.03,76.03,0,487,13,49,312,123,137,9.48,100211,108.61
UTC 221222 104027 5 9 ,100,53.32807159,5.934163094,17.91,0,0,0,75.99,75.99,0,481,12,49,312,123,138,9.5,100210,108.61
UTC 221222 104028 5 9 ,101,53.32808304,5.934236527,17.92,0,0,0,75.96,75.96,0,485,12,48,312,123,136,9.51,100206,108.61
UTC 221222 104029 5 9 ,102,53.32809448,5.934309959,17.94,0,0,0,75.59,75.59,0,481,12,48,311,123,137,9.54,100210,108.61
UTC 221222 104030 5 9 ,103,53.32810593,5.934382916,17.99,0,0,0,75.8,75.8,0,496,14,48,311,122,137,9.58,100209,108.61
UTC 221222 104031 5 9 ,104,53.32811737,5.934457779,18,0,0,0,76.32,76.32,0,481,12,48,312,122,137,9.59,100210,108.61
UTC 221222 104032 5 9 ,105,53.32812881,5.934530258,18.02,0,0,0,76.18,76.18,0,481,12,48,311,122,137,9.59,100207,108.61
UTC 221222 104033 5 9 ,106,53.32813644,5.934600353,18.05,0,0,0,76.12,76.12,0,485,12,48,312,122,137,9.61,100203,108.61
UTC 221222 104033 5 9 ,107,53.32814789,5.93467617,18.06,0,0,0,75.96,75.96,0,485,12,48,312,122,137,9.62,100206,108.61
UTC 221222 104033 5 9 ,108,53.32815933,5.93474865,18.08,0,0,0,76,76,0,492,14,48,312,122,136,9.63,100208,108.61
UTC 221222 104036 5 9 ,109,53.32817078,5.934821129,18.09,0,0,0,76.27,76.27,0.01,485,12,48,311,121,137,9.66,100207,108.61
UTC 221222 104037 5 9 ,110,53.32817841,5.934892654,18.12,0,0,0,75.93,75.93,0.01,481,12,48,311,122,137,9.68,100207,108.61
UTC 221222 104038 5 9 ,111,53.32818985,5.934966087,18.14,0,0,0,76.32,76.32,0.01,485,12,48,311,121,136,9.7,100212,108.61
UTC 221222 104039 5 9 ,112,53.32820129,5.935039997,18.16,0,0,0,76.05,76.05,0.01,481,12,48,312,122,136,9.69,100208,108.61
UTC 221222 104040 5 9 ,113,53.32821274,5.935110569,18.18,0,0,0,76,76,0.01,487,13,48,312,121,136,9.7,100206,108.61
UTC 221222 104041 5 9 ,114,53.32822418,5.935184479,18.19,0,0,0,76.07,76.07,0.01,485,12,48,311,121,137,9.73,100207,108.61
UTC 221222 104042 5 9 ,115,53.32823563,5.935256958,18.21,0,0,0,75.93,75.93,0.01,481,12,48,312,121,137,9.74,100209,108.61
UTC 221222 104043 5 9 ,116,53.32824326,5.935329914,18.24,0,0,0,75.91,75.91,0.01,481,12,48,312,121,137,9.74,100211,108.61
UTC 221222 104044 5 9 ,117,53.3282547,5.935404301,18.25,0,0,0,76.08,76.08,0.01,481,12,48,312,120,137,9.73,100207,108.61
UTC 221222 104045 5 9 ,118,53.32826614,5.935471535,18.24,0,0,0,76.6,76.6,0.01,485,12,48,312,121,137,9.75,100209,108.61
UTC 221222 104046 5 9 ,119,53.32827377,5.935511589,18.24,0,0,0,61.26,61.26,0.01,496,14,48,311,121,137,9.77,100198,117.01
UTC 221222 104047 5 9 ,120,53.32829666,5.935531139,18.29,0,0,0,12.58,12.58,0.01,477,11,48,312,121,137,9.77,100180,117.01
UTC 221222 104048 5 9 ,121,53.32832718,5.935518742,18.34,0,0,0,343.52,343.52,0.01,476,11,49,311,120,137,9.79,100175,117.01
UTC 221222 104049 5 9 ,122,53.32835007,5.935488224,18.37,0,0,0,312.14,312.14,0.01,477,11,49,312,121,137,9.81,100158,117.01
UTC 221222 104050 5 9 ,123,53.3283577,5.935438633,18.38,0,0,0,268.2,268.2,0.01,462,9,49,311,120,136,9.7,100155,117.01
UTC 221222 104051 5 9 ,124,53.32835007,5.935389519,18.37,0,0,0,255.14,255.14,0.01,472,10,48,312,120,136,9.58,100161,117.01
UTC 221222 104052 5 9 ,125,53.32834244,5.935333729,18.36,0,0,0,255.16,255.16,0.01,454,8,49,312,120,136,9.48,100156,117.01
UTC 221222 104053 5 9 ,126,53.32833099,5.935266495,18.35,0,0,0,255,255,0.01,445,6,48,312,120,135,9.37,100154,117.01
UTC 221222 104054 5 9 ,127,53.32831955,5.935191631,18.31,0,0,0,254.97,254.97,0.01,435,5,48,312,120,136,9.27,100150,117.01
UTC 221222 104055 5 9 ,128,53.32830811,5.935117245,18.31,0,0,0,254.9,254.9,0.01,434,5,48,311,120,136,9.17,100153,117.01
UTC 221222 104056 5 9 ,129,53.32829666,5.935041904,18.25,0,0,0,255.08,255.08,0.01,443,6,47,311,119,135,9.08,100157,117.01
UTC 221222 104057 5 9 ,130,53.32828522,5.934967995,18.25,0,0,0,255.24,255.24,0.01,434,5,47,313,119,135,9.01,100155,117.01
UTC 221222 104058 5 9 ,131,53.32827377,5.934894085,18.24,0,0,0,255.1,255.1,0.01,428,4,47,312,119,133,8.91,100159,117.01
UTC 221222 104059 5 9 ,132,53.32826233,5.934820652,18.22,0,0,0,254.9,254.9,0.01,422,3,47,312,119,135,8.85,100158,117.01
UTC 221222 104100 5 9 ,133,53.3282547,5.93474865,18.2,0,0,0,255.26,255.26,0.01,422,3,47,312,119,134,8.77,100158,117.01
UTC 221222 104101 5 9 ,134,53.32824326,5.93467474,18.17,0,0,0,255.32,255.32,0.01,428,4,46,312,119,135,8.7,100157,117.01
UTC 221222 104102 5 9 ,135,53.32823181,5.934601784,18.16,0,0,0,255.11,255.11,0.01,424,3,46,312,119,136,8.64,100161,117.01
UTC 221222 104103 5 9 ,136,53.32822037,5.934528828,18.14,0,0,0,254.77,254.77,0.01,418,2,47,312,118,134,8.6,100165,117.01
UTC 221222 104104 5 9 ,137,53.32820892,5.934455872,18.12,0,0,0,254.95,254.95,0.01,422,3,46,315,119,136,8.56,100165,117.01
UTC 221222 104105 5 9 ,138,53.32819748,5.934381962,18.11,0,0,0,255.26,255.26,0.01,418,2,47,313,118,135,8.51,100157,117.01
UTC 221222 104106 5 9 ,139,53.32818604,5.934309006,18.08,0,0,0,255.16,255.16,0.01,422,3,46,312,118,135,8.45,100155,117.01
UTC 221222 104107 5 9 ,140,53.32817841,5.934236527,18.07,0,0,0,255.35,255.35,0.01,428,4,46,312,118,134,8.41,100159,117.01
UTC 221222 104108 5 9 ,141,53.32816696,5.934163094,18.04,0,0,0,255.33,255.33,0.01,418,2,46,313,119,135,8.37,100167,117.01
UTC 221222 104109 5 9 ,142,53.32815552,5.934089661,18.02,0,0,0,255.1,255.1,0.01,417,2,46,313,118,135,8.33,100160,117.01
UTC 221222 104110 5 9 ,143,53.32814407,5.934017181,18,0,0,0,255.27,255.27,0.01,418,2,46,313,118,135,8.3,100160,117.01
UTC 221222 104111 5 9 ,144,53.32813263,5.933943749,17.97,0,0,0,255.23,255.23,0.01,417,2,46,312,117,134,8.27,100159,117.01
UTC 221222 104112 5 9 ,145,53.32812119,5.933870792,17.95,0,0,0,255.24,255.24,0.01,424,3,45,313,118,135,8.24,100157,117.01
UTC 221222 104113 5 9 ,146,53.32810974,5.933797836,17.94,0,0,0,255.25,255.25,0.01,414,2,46,313,117,134,8.22,100157,117.01
UTC 221222 104114 5 9 ,147,53.32810211,5.933725357,17.92,0,0,0,255.27,255.27,0.01,414,2,45,313,117,135,8.2,100165,117.01
UTC 221222 104115 5 9 ,148,53.32809067,5.933652401,17.91,0,0,0,255.34,255.34,0.01,410,1,46,313,117,134,8.17,100165,117.01
UTC 221222 104116 5 9 ,149,53.32807922,5.933578968,17.9,0,0,0,255.15,255.15,0.01,408,1,45,313,117,135,8.13,100155,117.01
UTC 221222 104117 5 9 ,150,53.32806778,5.933506012,17.89,0,0,0,254.98,254.98,0.01,414,2,45,313,117,135,8.11,100159,117.01
UTC 221222 104118 5 9 ,151,53.32805634,5.933432579,17.86,0,0,0,255.01,255.01,0.01,414,2,45,313,117,135,8.09,100162,117.01
UTC 221222 104119 5 9 ,152,53.32804489,5.933359623,17.86,0,0,0,254.85,254.85,0.01,410,2,44,313,116,135,8.07,100163,117.01
UTC 221222 104120 5 9 ,153,53.32803345,5.93328619,17.85,0,0,0,255.13,255.13,0.01,422,3,44,313,117,134,8.06,100163,117.01
UTC 221222 104121 5 9 ,154,53.328022,5.933213234,17.82,0,0,0,254.98,254.98,0.01,410,1,44,313,116,134,8.04,100164,117.01
UTC 221222 104122 5 9 ,155,53.32801437,5.933140278,17.81,0,0,0,255.32,255.32,0.01,410,1,45,313,116,135,8.02,100166,117.01
UTC 221222 104123 5 9 ,156,53.32800293,5.933066368,17.81,0,0,0,255.17,255.17,0.01,410,1,44,313,116,135,8,100168,117.01
UTC 221222 104124 5 9 ,157,53.32799149,5.932993412,17.79,0,0,0,254.92,254.92,0.01,410,1,44,314,117,134,7.99,100163,117.01
UTC 221222 104125 5 9 ,158,53.32798004,5.93292141,17.76,0,0,0,255.22,255.22,0.01,422,3,45,314,116,134,7.98,100159,117.01
UTC 221222 104126 5 9 ,159,53.3279686,5.932848454,17.76,0,0,0,255.13,255.13,0,414,2,44,314,116,135,7.96,100161,117.01
UTC 221222 104127 5 9 ,160,53.32795715,5.932775497,17.72,0,0,0,255.29,255.29,0,408,1,44,313,115,134,7.95,100170,117.01
UTC 221222 104128 5 9 ,161,53.32794952,5.932702065,17.71,0,0,0,255.21,255.21,0,406,0,44,313,115,135,7.93,100167,117.01
UTC 221222 104129 5 9 ,162,53.32793808,5.93263197,17.71,0,0,0,254.45,254.45,0,410,1,44,314,116,134,7.91,100164,117.01
UTC 221222 104130 5 9 ,163,53.32793045,5.932585716,17.7,0,0,0,261.55,261.55,0,417,2,44,315,116,135,7.9,100182,117.01
UTC 221222 104131 5 9 ,164,53.32794189,5.932545662,17.69,0,0,0,307.19,307.19,0,418,2,44,315,116,136,7.9,100176,117.01
UTC 221222 104132 5 9 ,165,53.32797241,5.932526588,17.7,0,0,0,342.3,342.3,0,422,3,45,314,115,135,7.94,100190,117.01
UTC 221222 104133 5 9 ,166,53.32799912,5.932527065,17.72,0,0,0,6.24,6.24,0,434,5,45,315,116,135,8.03,100190,117.01
UTC 221222 104134 5 9 ,167,53.328022,5.932560921,17.75,0,0,0,55.99,55.99,0,435,5,46,315,116,135,8.13,100217,108.61
UTC 221222 104135 5 9 ,168,53.32803345,5.932609558,17.76,0,0,0,74.98,74.98,0,450,7,45,315,116,136,8.18,100216,108.61
UTC 221222 104136 5 9 ,169,53.32803726,5.932664394,17.77,0,0,0,76.36,76.36,0,455,8,46,315,116,136,8.22,100216,108.61
UTC 221222 104137 5 9 ,170,53.32804489,5.932728767,17.8,0,0,0,76.04,76.04,0,454,8,46,315,116,136,8.28,100214,108.61
UTC 221222 104138 5 9 ,171,53.32805252,5.932798863,17.84,0,0,0,75.76,75.76,0,459,8,46,315,116,136,8.34,100211,108.61
UTC 221222 104139 5 9 ,172,53.32806396,5.932873726,17.86,0,0,0,75.88,75.88,0,462,9,46,315,116,136,8.4,100212,108.61
UTC 221222 104140 5 9 ,173,53.32807541,5.932949066,17.88,0,0,0,75.98,75.98,0,464,9,46,315,116,137,8.45,100210,108.61
UTC 221222 104141 5 9 ,174,53.32808685,5.933022976,17.91,0,0,0,76.11,76.11,0,481,12,46,315,116,137,8.52,100214,108.61
UTC 221222 104142 5 9 ,175,53.3280983,5.933096886,17.93,0,0,0,76.1,76.1,0,476,11,46,315,115,136,8.58,100210,108.61
UTC 221222 104143 5 9 ,176,53.32810974,5.933169842,17.95,0,0,0,75.66,75.66,0,476,11,46,315,115,137,8.62,100209,108.61
UTC 221222 104144 5 9 ,177,53.32812119,5.933241367,17.97,0,0,0,76.07,76.07,0,477,11,46,315,115,137,8.67,100209,108.61
UTC 221222 104145 5 9 ,178,53.32812881,5.933314323,18,0,0,0,75.89,75.89,0,481,12,46,314,115,136,8.73,100209,108.61
UTC 221222 104146 5 9 ,179,53.32814026,5.93338871,18.02,0,0,0,75.96,75.96,0,498,14,46,314,115,137,8.78,100209,108.61
UTC 221222 104147 5 9 ,180,53.3281517,5.93346405,18.04,0,0,0,76.09,76.09,0,481,12,46,315,116,137,8.8,100207,108.61
UTC 221222 104148 5 9 ,181,53.32816315,5.933536053,18.06,0,0,0,76.41,76.41,0,481,12,46,314,116,137,8.83,100208,108.61
UTC 221222 104149 5 9 ,182,53.32817459,5.933608532,18.07,0,0,0,76.2,76.2,0,485,12,46,314,116,137,8.86,100210,108.61
UTC 221222 104150 5 9 ,183,53.32818604,5.933680058,18.09,0,0,0,75.97,75.97,0,481,12,46,314,116,137,8.89,100210,108.61
