TimeStamp (UTC)," ""TriggerID"""," ""Latitude"""," ""Longitude"""," ""Altitude (Meter AGL)""",Gimbal Roll," ""Gimbal Pitch"""," ""Gimbal Yaw"""," ""Drone Yaw"""," ""Combined Yaw""",HCHO (ppm),CO2 (ppm),TVOC (ppb),NO2 (ppm),C2H5OH (ppm),VOC (ppm),CO (ppm),Temp (Celcius),Pressure (pa),Altitude (meter)
UTC 221222 101022 5 9 ,399,53.3283577,5.932482719,7.78,0,0,0,37.22,37.22,0.01,416,2,87,306,188,137,7.13,100326,100.22
UTC 221222 101022 5 9 ,400,53.32836533,5.932509422,7.84,0,0,0,73.41,73.41,0.01,427,4,86,306,188,137,7.19,100337,100.22
UTC 221222 101024 5 9 ,401,53.32836914,5.932547092,7.91,0,0,0,73.46,73.46,0.01,427,4,86,307,188,136,7.23,100338,100.22
UTC 221222 101025 5 9 ,402,53.32837677,5.932599545,8,0,0,0,73.46,73.46,0.01,439,5,87,306,188,136,7.25,100335,100.22
UTC 221222 101026 5 9 ,403,53.32838821,5.932661057,8.1,0,0,0,73.74,73.74,0.01,443,6,87,306,188,137,7.32,100333,100.22
UTC 221222 101027 5 9 ,404,53.32839966,5.932727814,8.22,0,0,0,73.75,73.75,0.01,443,6,87,306,188,137,7.37,100335,100.22
UTC 221222 101028 5 9 ,405,53.3284111,5.932800293,8.36,0,0,0,73.72,73.72,0.01,443,6,87,306,188,137,7.38,100329,100.22
UTC 221222 101029 5 9 ,406,53.32842255,5.93287468,8.49,0,0,0,73.76,73.76,0.01,443,6,87,306,188,137,7.38,100330,100.22
UTC 221222 101030 5 9 ,407,53.32843781,5.932947636,8.62,0,0,0,73.63,73.63,0.01,446,7,88,307,188,138,7.39,100325,100.22
UTC 221222 101031 5 9 ,408,53.32844925,5.933020115,8.73,0,0,0,73.38,73.38,0.01,459,8,88,306,188,137,7.41,100322,100.22
UTC 221222 101032 5 9 ,409,53.32846069,5.933094025,8.85,0,0,0,73.92,73.92,0.01,448,7,87,306,187,137,7.44,100325,100.22
UTC 221222 101033 5 9 ,410,53.32847595,5.933167458,8.97,0,0,0,73.89,73.89,0.01,448,7,87,305,187,137,7.49,100328,100.22
UTC 221222 101034 5 9 ,411,53.3284874,5.933240414,9.09,0,0,0,73.99,73.99,0.01,448,7,87,305,187,137,7.54,100327,100.22
UTC 221222 101035 5 9 ,412,53.32849884,5.933311939,9.22,0,0,0,74.09,74.09,0.01,452,7,87,306,187,137,7.59,100319,100.22
UTC 221222 101035 5 9 ,413,53.3285141,5.933383942,9.34,0,0,0,73.41,73.41,0.01,466,10,86,305,187,137,7.63,100319,100.22
UTC 221222 101035 5 9 ,414,53.32852554,5.933457851,9.45,0,0,0,73.81,73.81,0.01,452,7,86,306,187,137,7.67,100320,100.22
UTC 221222 101038 5 9 ,415,53.32853699,5.933530808,9.58,0,0,0,73.93,73.93,0.01,452,7,86,305,187,137,7.71,100316,100.22
UTC 221222 101039 5 9 ,416,53.32854843,5.933600903,9.72,0,0,0,73.83,73.83,0.01,456,8,86,305,186,137,7.75,100315,100.22
UTC 221222 101040 5 9 ,417,53.32856369,5.933673382,9.82,0,0,0,73.98,73.98,0.01,452,7,86,306,187,137,7.78,100316,100.22
UTC 221222 101041 5 9 ,418,53.32857513,5.933744907,9.93,0,0,0,73.45,73.45,0.01,463,9,86,306,186,137,7.81,100311,100.22
UTC 221222 101042 5 9 ,419,53.32858658,5.93381834,10.06,0,0,0,73.8,73.8,0.01,459,8,86,305,186,137,7.84,100308,100.22
UTC 221222 101043 5 9 ,420,53.32859802,5.933886528,10.17,0,0,0,74.3,74.3,0.01,456,8,86,305,186,137,7.87,100310,100.22
UTC 221222 101044 5 9 ,421,53.32860565,5.933923721,10.21,0,0,0,69.72,69.72,0.01,459,8,86,305,186,136,7.9,100308,100.22
UTC 221222 101045 5 9 ,422,53.3286171,5.933926106,10.25,0,0,0,1.88,1.88,0.01,446,7,86,306,186,137,7.91,100286,108.61
UTC 221222 101046 5 9 ,423,53.32862473,5.933909416,10.26,0,0,0,317.19,317.19,0.01,452,7,85,306,186,137,7.92,100276,108.61
UTC 221222 101047 5 9 ,424,53.32862854,5.933880806,10.24,0,0,0,256.07,256.07,0.01,446,7,85,306,185,137,7.9,100275,108.61
UTC 221222 101048 5 9 ,425,53.32862091,5.933850288,10.18,0,0,0,253,253,0.01,436,5,85,305,186,137,7.82,100277,108.61
UTC 221222 101049 5 9 ,426,53.32861328,5.933803558,10.1,0,0,0,252.94,252.94,0.01,427,4,85,305,185,137,7.78,100272,108.61
UTC 221222 101050 5 9 ,427,53.32860565,5.933747292,9.99,0,0,0,253.07,253.07,0.01,423,3,85,305,184,136,7.72,100270,108.61
UTC 221222 101051 5 9 ,428,53.32859421,5.933683395,9.89,0,0,0,252.92,252.92,0.01,426,3,84,305,185,136,7.68,100267,108.61
UTC 221222 101051 5 9 ,429,53.32858276,5.933613777,9.78,0,0,0,253.1,253.1,0.01,423,3,84,305,184,136,7.62,100266,108.61
UTC 221222 101051 5 9 ,430,53.3285675,5.933537483,9.66,0,0,0,253.05,253.05,0.01,408,1,84,305,184,135,7.56,100265,108.61
UTC 221222 101054 5 9 ,431,53.32855606,5.93346405,9.55,0,0,0,252.66,252.66,0.01,408,1,83,305,184,136,7.49,100268,108.61
UTC 221222 101054 5 9 ,432,53.3285408,5.933390617,9.44,0,0,0,252.52,252.52,0.01,405,0,83,305,184,136,7.45,100277,108.61
UTC 221222 101054 5 9 ,433,53.32852936,5.933316708,9.3,0,0,0,252.94,252.94,0.01,408,1,83,305,184,135,7.4,100275,108.61
UTC 221222 101057 5 9 ,434,53.32851791,5.933244228,9.17,0,0,0,252.72,252.72,0.01,413,1,83,306,183,135,7.36,100277,108.61
UTC 221222 101058 5 9 ,435,53.32850266,5.933172703,9.04,0,0,0,252.89,252.89,0.01,405,0,83,305,183,135,7.33,100281,108.61
UTC 221222 101059 5 9 ,436,53.32849121,5.933100224,8.91,0,0,0,253,253,0.01,400,0,82,306,183,136,7.28,100283,108.61
UTC 221222 101100 5 9 ,437,53.32847977,5.933028221,8.79,0,0,0,253.07,253.07,0.01,402,0,82,306,183,135,7.25,100282,108.61
UTC 221222 101101 5 9 ,438,53.32846451,5.932955742,8.66,0,0,0,252.79,252.79,0.01,406,0,83,306,184,135,7.21,100285,108.61
UTC 221222 101102 5 9 ,439,53.32845306,5.932882786,8.54,0,0,0,252.88,252.88,0.01,415,2,83,307,183,135,7.19,100290,108.61
UTC 221222 101103 5 9 ,440,53.32844162,5.932810307,8.4,0,0,0,252.84,252.84,0.01,406,0,83,307,182,135,7.16,100288,108.61
UTC 221222 101104 5 9 ,441,53.32842636,5.932738304,8.27,0,0,0,252.85,252.85,0.01,403,0,82,306,183,136,7.13,100289,108.61
UTC 221222 101105 5 9 ,442,53.32841492,5.932666779,8.14,0,0,0,252.87,252.87,0.01,403,0,83,306,182,135,7.11,100292,108.61
UTC 221222 101106 5 9 ,443,53.32840347,5.932595253,8,0,0,0,253.04,253.04,0.01,403,0,82,306,182,135,7.08,100288,108.61
UTC 221222 101107 5 9 ,444,53.32839203,5.932524204,7.9,0,0,0,252.56,252.56,0.01,414,2,83,306,182,135,7.06,100297,108.61
UTC 221222 101108 5 9 ,445,53.32838058,5.932470799,7.83,0,0,0,252.19,252.19,0.01,410,1,82,307,182,136,7.04,100301,100.22
UTC 221222 101109 5 9 ,446,53.32838058,5.932449818,7.74,0,0,0,284.59,284.59,0.01,406,0,82,306,182,135,7.02,100312,100.22
UTC 221222 101110 5 9 ,447,53.32839584,5.932444572,7.68,0,0,0,340.6,340.6,0.01,414,2,82,306,182,136,7.07,100323,100.22
UTC 221222 101110 5 9 ,448,53.3284111,5.93245697,7.73,0,0,0,48.72,48.72,0.01,418,2,83,307,182,135,7.14,100335,100.22
UTC 221222 101110 5 9 ,449,53.32841492,5.932482243,7.8,0,0,0,73.37,73.37,0.01,434,5,83,306,183,136,7.19,100339,100.22
UTC 221222 101113 5 9 ,450,53.32842255,5.93252182,7.87,0,0,0,73.56,73.56,0.01,443,6,83,307,182,136,7.23,100337,100.22
UTC 221222 101114 5 9 ,451,53.32843018,5.932574272,7.96,0,0,0,73.54,73.54,0.01,439,5,82,307,182,136,7.26,100337,100.22
UTC 221222 101115 5 9 ,452,53.32843781,5.932634831,8.06,0,0,0,73.85,73.85,0.01,439,5,83,306,182,137,7.31,100335,100.22
UTC 221222 101116 5 9 ,453,53.32844925,5.932700634,8.19,0,0,0,73.94,73.94,0.01,445,6,83,307,182,137,7.36,100333,100.22
UTC 221222 101117 5 9 ,454,53.32846069,5.932770729,8.32,0,0,0,73.75,73.75,0.01,448,7,82,306,182,137,7.39,100331,100.22
UTC 221222 101118 5 9 ,455,53.32847595,5.932846069,8.45,0,0,0,73.76,73.76,0.01,459,8,83,306,182,137,7.41,100328,100.22
UTC 221222 101119 5 9 ,456,53.3284874,5.932920933,8.57,0,0,0,73.77,73.77,0.01,452,7,83,307,182,137,7.43,100330,100.22
UTC 221222 101120 5 9 ,457,53.32850266,5.932994366,8.69,0,0,0,74.06,74.06,0.01,455,8,84,306,182,137,7.46,100328,100.22
UTC 221222 101121 5 9 ,458,53.3285141,5.933066368,8.82,0,0,0,73.74,73.74,0.01,455,8,84,307,182,137,7.49,100324,100.22
UTC 221222 101122 5 9 ,459,53.32852554,5.933139801,8.95,0,0,0,73.93,73.93,0.01,459,8,84,307,182,137,7.54,100326,100.22
UTC 221222 101123 5 9 ,460,53.32853699,5.933211803,9.08,0,0,0,73.61,73.61,0.01,472,10,84,307,181,137,7.55,100323,100.22
UTC 221222 101124 5 9 ,461,53.32855225,5.933283806,9.21,0,0,0,73.57,73.57,0.01,455,8,84,306,181,137,7.58,100316,100.22
UTC 221222 101125 5 9 ,462,53.32856369,5.933355808,9.33,0,0,0,73.56,73.56,0.01,455,8,83,306,181,137,7.59,100319,100.22
UTC 221222 101126 5 9 ,463,53.32857513,5.933428764,9.47,0,0,0,73.62,73.62,0.01,462,9,83,306,181,137,7.6,100314,100.22
UTC 221222 101127 5 9 ,464,53.32859039,5.933501244,9.58,0,0,0,73.5,73.5,0.01,459,8,83,307,181,137,7.62,100315,100.22
UTC 221222 101127 5 9 ,465,53.32860184,5.9335742,9.7,0,0,0,73.73,73.73,0.01,462,9,83,306,181,137,7.67,100315,100.22
UTC 221222 101127 5 9 ,466,53.32861328,5.933644772,9.83,0,0,0,73.82,73.82,0.01,462,9,83,306,181,137,7.71,100315,100.22
UTC 221222 101130 5 9 ,467,53.32862854,5.933717251,9.96,0,0,0,73.61,73.61,0.01,464,9,83,306,181,136,7.73,100313,100.22
UTC 221222 101131 5 9 ,468,53.32863998,5.933790207,10.09,0,0,0,73.79,73.79,0.01,476,11,82,306,181,137,7.75,100310,100.22
UTC 221222 101132 5 9 ,469,53.32865143,5.93385601,10.2,0,0,0,74.45,74.45,0.01,462,9,83,306,181,137,7.75,100311,100.22
UTC 221222 101133 5 9 ,470,53.32865906,5.933893681,10.22,0,0,0,71.05,71.05,0.01,462,9,82,306,180,137,7.78,100308,100.22
UTC 221222 101134 5 9 ,471,53.32866669,5.933897495,10.24,0,0,0,4.65,4.65,0.01,455,8,83,306,180,137,7.81,100288,108.61
UTC 221222 101135 5 9 ,472,53.32867813,5.933882237,10.24,0,0,0,319.99,319.99,0.01,459,8,83,306,180,137,7.83,100280,108.61
UTC 221222 101136 5 9 ,473,53.32867813,5.933853626,10.2,0,0,0,256.34,256.34,0.01,459,8,83,306,180,137,7.82,100281,108.61
UTC 221222 101137 5 9 ,474,53.32867432,5.933822632,10.14,0,0,0,253.14,253.14,0.01,443,6,83,306,180,137,7.75,100275,108.61
UTC 221222 101138 5 9 ,475,53.32866669,5.933775425,10.07,0,0,0,253.15,253.15,0.01,443,6,83,305,180,136,7.71,100273,108.61
UTC 221222 101139 5 9 ,476,53.32865524,5.933718205,9.96,0,0,0,253.01,253.01,0.01,435,5,82,305,180,136,7.67,100270,108.61
UTC 221222 101140 5 9 ,477,53.3286438,5.933653355,9.87,0,0,0,252.8,252.8,0.01,428,4,82,306,180,136,7.62,100270,108.61
UTC 221222 101141 5 9 ,478,53.32863235,5.933582783,9.74,0,0,0,252.95,252.95,0.01,435,5,82,305,179,136,7.56,100267,108.61
UTC 221222 101142 5 9 ,479,53.3286171,5.933507919,9.61,0,0,0,252.63,252.63,0.01,418,2,82,305,179,136,7.51,100271,108.61
UTC 221222 101143 5 9 ,480,53.32860565,5.93343401,9.48,0,0,0,252.8,252.8,0.01,414,2,81,305,179,135,7.47,100271,108.61
UTC 221222 101144 5 9 ,481,53.32859421,5.933361054,9.34,0,0,0,252.88,252.88,0.01,415,2,81,306,178,136,7.43,100277,108.61
UTC 221222 101145 5 9 ,482,53.32857895,5.933287621,9.23,0,0,0,252.76,252.76,0.01,414,2,81,305,178,135,7.38,100275,108.61
UTC 221222 101146 5 9 ,483,53.3285675,5.933213711,9.12,0,0,0,252.66,252.66,0.01,422,3,81,305,178,135,7.34,100279,108.61
UTC 221222 101147 5 9 ,484,53.32855606,5.933140278,9.01,0,0,0,252.87,252.87,0.01,415,2,81,306,179,136,7.31,100281,108.61
UTC 221222 101148 5 9 ,485,53.3285408,5.933069706,8.86,0,0,0,252.8,252.8,0.01,410,1,81,305,179,136,7.27,100281,108.61
UTC 221222 101149 5 9 ,486,53.32852936,5.932998657,8.72,0,0,0,252.91,252.91,0.01,410,1,81,305,179,136,7.25,100290,108.61
UTC 221222 101150 5 9 ,487,53.32851791,5.932926178,8.61,0,0,0,252.96,252.96,0.01,410,1,80,306,178,135,7.22,100287,108.61
UTC 221222 101150 5 9 ,488,53.32850647,5.932855129,8.48,0,0,0,253.14,253.14,0.01,414,2,81,306,178,135,7.19,100283,108.61
UTC 221222 101150 5 9 ,489,53.32849121,5.932783127,8.37,0,0,0,252.94,252.94,0.01,414,2,81,306,178,135,7.16,100287,108.61
UTC 221222 101150 5 9 ,490,53.32847977,5.93270874,8.23,0,0,0,252.91,252.91,0.01,406,0,80,306,178,134,7.13,100288,108.61
UTC 221222 101150 5 9 ,491,53.32846832,5.932635784,8.09,0,0,0,252.86,252.86,0.01,406,0,80,307,177,135,7.11,100290,108.61
UTC 221222 101155 5 9 ,492,53.32845306,5.932566166,7.96,0,0,0,252.97,252.97,0.01,406,0,80,306,177,135,7.08,100287,108.61
UTC 221222 101156 5 9 ,493,53.32844162,5.932493687,7.84,0,0,0,252.75,252.75,0.01,410,1,80,306,177,135,7.06,100293,108.61
UTC 221222 101157 5 9 ,494,53.32843399,5.93243885,7.77,0,0,0,252.09,252.09,0.01,415,2,80,306,177,134,7.03,100296,108.61
UTC 221222 101158 5 9 ,495,53.32843399,5.932418346,7.7,0,0,0,285.63,285.63,0.01,406,0,80,306,177,135,7.01,100306,100.22
UTC 221222 101159 5 9 ,496,53.32844543,5.932413578,7.63,0,0,0,340.85,340.85,0.01,415,2,80,306,177,136,7.08,100311,100.22
UTC 221222 101200 5 9 ,497,53.32846069,5.932426453,7.69,0,0,0,48.77,48.77,0.01,415,2,80,306,177,135,7.13,100334,100.22
UTC 221222 101201 5 9 ,498,53.32846832,5.932451248,7.75,0,0,0,73.31,73.31,0.01,422,3,80,306,177,135,7.17,100334,100.22
UTC 221222 101202 5 9 ,499,53.32847214,5.932491303,7.83,0,0,0,73.61,73.61,0.01,443,6,79,306,176,136,7.22,100334,100.22
UTC 221222 101203 5 9 ,500,53.32847977,5.932544708,7.92,0,0,0,73.6,73.6,0.01,428,4,79,306,177,135,7.26,100334,100.22
UTC 221222 101204 5 9 ,501,53.32849121,5.93260622,8.03,0,0,0,73.83,73.83,0.01,434,5,79,306,177,135,7.32,100334,100.22
UTC 221222 101205 5 9 ,502,53.32850266,5.932673454,8.14,0,0,0,73.71,73.71,0.01,435,5,79,306,177,136,7.37,100332,100.22
UTC 221222 101206 5 9 ,503,53.3285141,5.932747364,8.27,0,0,0,74.27,74.27,0.01,439,5,79,307,177,136,7.4,100329,100.22
UTC 221222 101207 5 9 ,504,53.32852554,5.932822228,8.4,0,0,0,73.55,73.55,0.01,452,7,78,306,177,136,7.45,100326,100.22
UTC 221222 101208 5 9 ,505,53.3285408,5.93289566,8.54,0,0,0,74,74,0.01,448,7,79,307,176,136,7.49,100324,100.22
UTC 221222 101209 5 9 ,506,53.32855225,5.932968617,8.67,0,0,0,73.25,73.25,0.01,445,6,79,306,176,136,7.52,100324,100.22
UTC 221222 101210 5 9 ,507,53.32856369,5.933041573,8.79,0,0,0,73.78,73.78,0.01,445,6,79,306,176,136,7.56,100326,100.22
UTC 221222 101210 5 9 ,508,53.32857895,5.933114052,8.91,0,0,0,73.9,73.9,0.01,448,7,79,306,176,135,7.6,100321,100.22
UTC 221222 101212 5 9 ,509,53.32859039,5.933187008,9.04,0,0,0,73.68,73.68,0.01,459,8,78,306,175,136,7.63,100317,100.22
UTC 221222 101213 5 9 ,510,53.32860184,5.93325901,9.17,0,0,0,73.54,73.54,0.01,455,8,78,306,176,136,7.67,100322,100.22
UTC 221222 101214 5 9 ,511,53.32861328,5.933330536,9.31,0,0,0,74.1,74.1,0.01,455,8,79,306,176,136,7.69,100316,100.22
UTC 221222 101215 5 9 ,512,53.32862854,5.933402538,9.44,0,0,0,73.83,73.83,0.01,455,8,79,306,176,135,7.71,100316,100.22
UTC 221222 101216 5 9 ,513,53.32863998,5.933473587,9.56,0,0,0,73.65,73.65,0.01,455,8,78,306,175,135,7.73,100314,100.22
UTC 221222 101217 5 9 ,514,53.32865143,5.933547974,9.68,0,0,0,73.76,73.76,0.01,462,9,78,306,176,137,7.75,100312,100.22
UTC 221222 101218 5 9 ,515,53.32866669,5.933619022,9.81,0,0,0,73.69,73.69,0.01,472,10,79,306,176,136,7.77,100309,100.22
UTC 221222 101219 5 9 ,516,53.32867813,5.933692455,9.94,0,0,0,73.79,73.79,0.01,459,8,79,305,175,136,7.79,100311,100.22
UTC 221222 101220 5 9 ,517,53.32868958,5.93376255,10.07,0,0,0,73.93,73.93,0.01,462,9,79,306,175,136,7.82,100309,100.22
UTC 221222 101221 5 9 ,518,53.32870102,5.933828831,10.17,0,0,0,74.34,74.34,0.01,464,9,79,306,175,136,7.83,100308,100.22
UTC 221222 101222 5 9 ,519,53.32870865,5.933866978,10.19,0,0,0,70.41,70.41,0.01,464,9,79,305,176,136,7.87,100307,100.22
UTC 221222 101223 5 9 ,520,53.32871628,5.933870316,10.22,0,0,0,3.62,3.62,0.01,472,10,79,306,175,136,7.9,100282,108.61
UTC 221222 101224 5 9 ,521,53.32872772,5.93385458,10.21,0,0,0,317.5,317.5,0.01,455,8,79,306,175,136,7.92,100287,108.61
UTC 221222 101225 5 9 ,522,53.32873154,5.933826923,10.2,0,0,0,256.19,256.19,0.01,448,7,80,306,175,137,7.9,100283,108.61
UTC 221222 101226 5 9 ,523,53.32872391,5.933795929,10.13,0,0,0,252.94,252.94,0.01,448,7,80,306,174,136,7.83,100279,108.61
UTC 221222 101227 5 9 ,524,53.32871628,5.933748245,10.05,0,0,0,252.87,252.87,0.01,443,6,79,306,174,136,7.77,100276,108.61
UTC 221222 101228 5 9 ,525,53.32870865,5.933691502,9.94,0,0,0,252.96,252.96,0.01,448,7,79,305,175,136,7.73,100274,108.61
UTC 221222 101228 5 9 ,526,53.3286972,5.933627129,9.83,0,0,0,252.85,252.85,0.01,428,4,79,305,175,135,7.68,100272,108.61
UTC 221222 101228 5 9 ,527,53.32868576,5.933556557,9.72,0,0,0,252.74,252.74,0.01,422,3,79,305,174,135,7.63,100266,108.61
UTC 221222 101231 5 9 ,528,53.3286705,5.933481693,9.6,0,0,0,252.85,252.85,0.01,422,3,78,306,174,135,7.58,100276,108.61
UTC 221222 101231 5 9 ,529,53.32865906,5.933407784,9.48,0,0,0,252.63,252.63,0.01,415,2,79,306,174,135,7.53,100280,108.61
UTC 221222 101233 5 9 ,530,53.3286438,5.933334827,9.35,0,0,0,252.82,252.82,0.01,422,3,79,306,174,135,7.47,100280,108.61
UTC 221222 101234 5 9 ,531,53.32863235,5.933262825,9.22,0,0,0,253.05,253.05,0.01,418,2,78,305,173,134,7.43,100277,108.61
UTC 221222 101235 5 9 ,532,53.3286171,5.933191299,9.1,0,0,0,252.73,252.73,0.01,414,2,78,305,174,135,7.41,100278,108.61
UTC 221222 101236 5 9 ,533,53.32860565,5.93311882,8.97,0,0,0,252.9,252.9,0.01,414,2,78,305,173,134,7.37,100274,108.61
UTC 221222 101237 5 9 ,534,53.32859421,5.933045387,8.83,0,0,0,252.88,252.88,0.01,414,2,78,306,173,134,7.33,100286,108.61
UTC 221222 101238 5 9 ,535,53.32858276,5.932972431,8.69,0,0,0,252.74,252.74,0.01,418,2,77,306,174,135,7.29,100293,108.61
UTC 221222 101239 5 9 ,536,53.3285675,5.932902336,8.58,0,0,0,252.77,252.77,0.01,415,2,78,304,173,135,7.26,100287,108.61
UTC 221222 101240 5 9 ,537,53.32855606,5.932827473,8.43,0,0,0,252.88,252.88,0.01,410,1,77,306,173,135,7.23,100288,108.61
UTC 221222 101241 5 9 ,538,53.32854462,5.932757378,8.29,0,0,0,252.92,252.92,0.01,406,0,77,306,173,134,7.2,100291,108.61
UTC 221222 101242 5 9 ,539,53.32852936,5.932682514,8.16,0,0,0,253.02,253.02,0.01,403,0,77,305,173,135,7.18,100290,108.61
UTC 221222 101243 5 9 ,540,53.32851791,5.932611942,8.02,0,0,0,253.69,253.69,0.01,400,0,77,306,172,134,7.14,100283,108.61
UTC 221222 101244 5 9 ,541,53.32850647,5.932540417,7.89,0,0,0,253.44,253.44,0.01,400,0,76,305,172,135,7.12,100286,108.61
UTC 221222 101244 5 9 ,542,53.32849503,5.932466984,7.81,0,0,0,252.61,252.61,0.01,403,0,77,305,172,134,7.1,100291,108.61
UTC 221222 101244 5 9 ,543,53.32848358,5.932409763,7.76,0,0,0,251.97,251.97,0.01,415,2,76,306,172,134,7.07,100299,108.61
UTC 221222 101244 5 9 ,544,53.32848358,5.932384968,7.65,0,0,0,278.08,278.08,0.01,405,0,75,306,172,135,7.05,100308,100.22
UTC 221222 101244 5 9 ,545,53.32849503,5.932381153,7.57,0,0,0,338.43,338.43,0.01,410,1,76,306,172,135,7.1,100318,100.22
UTC 221222 101249 5 9 ,546,53.32851028,5.932394981,7.59,0,0,0,42.61,42.61,0.01,418,2,76,302,172,135,7.17,100325,100.22
UTC 221222 101250 5 9 ,547,53.32851791,5.932421684,7.66,0,0,0,73.2,73.2,0.01,423,3,76,307,172,134,7.21,100336,100.22
UTC 221222 101251 5 9 ,548,53.32852173,5.932461262,7.75,0,0,0,73.43,73.43,0.01,441,6,76,306,172,135,7.27,100342,100.22
UTC 221222 101252 5 9 ,549,53.32852936,5.932516575,7.84,0,0,0,73.7,73.7,0.01,439,5,76,306,172,135,7.32,100337,100.22
UTC 221222 101253 5 9 ,550,53.3285408,5.932579041,7.96,0,0,0,73.58,73.58,0.01,435,5,77,306,171,135,7.36,100334,100.22
UTC 221222 101254 5 9 ,551,53.32855225,5.932650089,8.09,0,0,0,74.03,74.03,0.01,441,6,76,307,171,135,7.4,100333,100.22
UTC 221222 101255 5 9 ,552,53.3285675,5.932724476,8.23,0,0,0,73.56,73.56,0.01,441,6,76,307,171,135,7.44,100332,100.22
UTC 221222 101256 5 9 ,553,53.32857895,5.932798386,8.36,0,0,0,73.67,73.67,0.01,450,7,76,306,171,136,7.47,100331,100.22
UTC 221222 101257 5 9 ,554,53.32859421,5.932871819,8.5,0,0,0,74.23,74.23,0.01,450,7,76,306,171,135,7.47,100327,100.22
UTC 221222 101258 5 9 ,555,53.32860565,5.932944775,8.64,0,0,0,73.46,73.46,0.01,444,6,76,306,171,136,7.48,100328,100.22
UTC 221222 101259 5 9 ,556,53.3286171,5.933017731,8.77,0,0,0,73.79,73.79,0.01,447,7,77,306,171,135,7.52,100329,100.22
UTC 221222 101300 5 9 ,557,53.32863235,5.933091164,8.89,0,0,0,73.9,73.9,0.01,450,7,76,306,171,135,7.55,100322,100.22
UTC 221222 101301 5 9 ,558,53.3286438,5.933161736,9.02,0,0,0,73.69,73.69,0.01,457,8,76,306,171,135,7.58,100321,100.22
UTC 221222 101302 5 9 ,559,53.32865524,5.933235645,9.15,0,0,0,73.66,73.66,0.01,457,8,76,306,171,135,7.61,100317,100.22
UTC 221222 101303 5 9 ,560,53.32866669,5.933307648,9.28,0,0,0,73.99,73.99,0.01,450,7,76,306,170,136,7.62,100316,100.22
UTC 221222 101303 5 9 ,561,53.32868195,5.93337965,9.4,0,0,0,73.84,73.84,0.01,454,8,77,306,171,136,7.65,100316,100.22
UTC 221222 101303 5 9 ,562,53.32869339,5.933453083,9.52,0,0,0,73.72,73.72,0.01,454,8,76,306,171,135,7.68,100315,100.22
UTC 221222 101303 5 9 ,563,53.32870483,5.93352747,9.65,0,0,0,73.65,73.65,0.01,460,9,76,306,170,135,7.7,100316,100.22
UTC 221222 101307 5 9 ,564,53.32872009,5.933602333,9.8,0,0,0,73.59,73.59,0.01,466,10,76,306,170,136,7.74,100312,100.22
UTC 221222 101308 5 9 ,565,53.32873154,5.93367815,9.95,0,0,0,73.82,73.82,0.01,457,8,76,306,170,135,7.77,100313,100.22
UTC 221222 101309 5 9 ,566,53.3287468,5.933753967,10.08,0,0,0,73.93,73.93,0.01,457,8,75,306,171,136,7.81,100309,100.22
UTC 221222 101310 5 9 ,567,53.32875824,5.933819294,10.18,0,0,0,74.24,74.24,0.01,460,9,76,305,170,136,7.83,100307,100.22
UTC 221222 101311 5 9 ,568,53.32876205,5.933851719,10.21,0,0,0,66.44,66.44,0.01,457,8,76,306,169,135,7.86,100306,100.22
UTC 221222 101312 5 9 ,569,53.3287735,5.933848858,10.21,0,0,0,355.04,355.04,0.01,460,9,75,306,170,136,7.86,100281,108.61
UTC 221222 101313 5 9 ,570,53.32878113,5.933828354,10.18,0,0,0,310.17,310.17,0.01,447,7,76,305,169,135,7.89,100277,108.61
UTC 221222 101314 5 9 ,571,53.32878113,5.933797836,10.14,0,0,0,254.75,254.75,0.01,441,6,76,306,169,135,7.84,100275,108.61
UTC 221222 101315 5 9 ,572,53.32877731,5.933763981,10.07,0,0,0,253.33,253.33,0.01,441,6,75,306,170,135,7.77,100273,108.61
UTC 221222 101316 5 9 ,573,53.32876587,5.933713436,9.99,0,0,0,252.92,252.92,0.01,435,5,76,306,169,134,7.73,100273,108.61
UTC 221222 101317 5 9 ,574,53.32875824,5.933653355,9.88,0,0,0,252.98,252.98,0.01,441,6,75,305,169,133,7.69,100272,108.61
UTC 221222 101318 5 9 ,575,53.3287468,5.933586121,9.78,0,0,0,253.37,253.37,0.01,423,3,75,305,168,135,7.63,100267,108.61
UTC 221222 101319 5 9 ,576,53.32873154,5.933512688,9.66,0,0,0,253.11,253.11,0.01,418,2,75,306,169,135,7.59,100269,108.61
UTC 221222 101320 5 9 ,577,53.32872009,5.933438301,9.55,0,0,0,253.04,253.04,0.01,415,2,74,304,168,134,7.53,100265,108.61
UTC 221222 101321 5 9 ,578,53.32870865,5.933365822,9.43,0,0,0,252.86,252.86,0.01,410,1,74,305,168,134,7.48,100261,108.61
UTC 221222 101322 5 9 ,579,53.32869339,5.933293343,9.33,0,0,0,252.89,252.89,0.01,418,2,74,306,168,134,7.43,100271,108.61
UTC 221222 101323 5 9 ,580,53.32868195,5.93322134,9.19,0,0,0,252.79,252.79,0.01,408,1,74,306,168,134,7.38,100276,108.61
UTC 221222 101324 5 9 ,581,53.32866669,5.933149338,9.06,0,0,0,252.88,252.88,0.01,408,1,73,305,168,133,7.35,100272,108.61
UTC 221222 101325 5 9 ,582,53.32865524,5.933076382,8.93,0,0,0,252.66,252.66,0.01,401,0,74,306,167,134,7.31,100275,108.61
